particle,time,energy,r,potential,impact parameter,v0,v
0,76.57165683823433,606.4599645000126,1975384821428571.8,-67199.99999999999,4944338282739902.0,34.827,368.2565952281099
0,87.91602510283539,606.4599644991395,1975256730086763.5,-67204.35764069577,4944338282739902.0,34.827,368.2684282020247
0,100.94110260943101,606.4599644958507,1975109656779763.2,-67209.36139240238,4944338282739902.0,34.827,368.2820151918859
0,115.89589251890679,606.4599644892733,1974940787742561.0,-67215.10714148759,4944338282739902.0,34.827,368.29761635388536
0,133.0662887121965,606.459964478141,1974746891857336.0,-67221.70503207276,4944338282739902.0,34.827,368.31553048045885
0,152.7805412840577,606.4599644599512,1974524258667212.0,-67229.28159490404,4944338282739902.0,34.827,368.33610075409115
0,175.41553176954505,606.4599644327827,1974268627157488.2,-67237.98219690016,4944338282739902.0,34.827,368.3597213630528
0,201.40397806800488,606.4599643926049,1973975103920894.8,-67247.97386058242,4944338282739902.0,34.827,368.38684510979766
0,231.2427068026588,606.4599643350375,1973638069113450.5,-67259.44851040865,4944338282739902.0,34.827,368.4179921630964
0,265.5021512602149,606.4599642537505,1973251068364871.8,-67272.62671221491,4944338282739902.0,34.827,368.45376012864534
0,304.83725648462797,606.4599641404202,1972806688526755.5,-67287.7619827138,4944338282739902.0,34.827,368.4948356404855
0,350.00000000000006,606.4599639840162,1972296414816710.0,-67305.14575866093,4944338282739902.0,34.827,368.5420077077916
0,401.85376752390954,606.4599637695501,1971710466539691.0,-67325.11313024275,4944338282739902.0,34.827,368.5961830893323
0,461.38985849474176,606.4599634774204,1971037608130220.5,-67348.04946093242,4944338282739902.0,34.827,368.65840401219623
0,529.7464369526728,606.4599630810844,1970264931750326.5,-67374.39803710782,4944338282739902.0,34.827,368.72986860353177
0,608.2302900622819,606.4599625464325,1969377607085348.8,-67404.6689158394,4944338282739902.0,34.827,368.8119544656486
0,698.3418102391063,606.4599618269131,1968358593288020.8,-67439.4491693925,4944338282739902.0,34.827,368.90624589784164
0,801.8036784687198,606.4599608614662,1967188307212191.2,-67479.41476127987,4944338282739902.0,34.827,369.0145653551939
0,920.5937971633837,606.4599595692707,1965844241128940.5,-67525.34433269668,4944338282739902.0,34.827,369.13900983847793
0,1056.9831021407072,606.4599578427296,1964300522002645.5,-67578.13523174441,4944338282739902.0,34.827,369.281993034015
0,1213.5789765838638,606.4599555395544,1962527403089531.5,-67638.82218352356,4944338282739902.0,34.827,369.44629417295045
0,1393.3750969372395,606.4599524712103,1960490677065470.0,-67708.5990801815,4944338282739902.0,34.827,369.635114762255
0,1599.8086636520636,606.4599483884813,1958150998042490.2,-67788.84447058938,4944338282739902.0,34.827,369.8521445631426
0,1836.8261108742072,606.4599429600348,1955463097631220.5,-67881.15145512793,4944338282739902.0,34.827,370.10163846729444
0,2108.95855126025,606.4599357479456,1952374877569721.2,-67987.36284956361,4944338282739902.0,34.827,370.3885062614971
0,2421.4083982162774,606.4599261709081,1948826358267251.5,-68109.61268329214,4944338282739902.0,34.827,370.71841769586536
0,2780.148821534988,606.4599134584423,1944748458776418.0,-68250.37535490977,4944338282739902.0,34.827,371.09792580495036
0,3192.0379377456784,606.4598965875193,1940061579044988.5,-68412.52410082494,4944338282739902.0,34.827,371.5346121087845
0,3664.9499181781457,606.4598742005765,1934673949597988.2,-68599.40086611554,4944338282739902.0,34.827,372.0372581887898
0,4207.925521160947,606.4598444929143,1928479706787197.0,-68814.90023692987,4944338282739902.0,34.827,372.61604925559175
0,4831.344926110085,606.4598050629429,1921356643059991.2,-69063.57085084678,4944338282739902.0,34.827,373.28281679153065
0,5547.126173613912,606.459752712879,1913163570870225.0,-69350.73871767275,4944338282739902.0,34.827,374.05132928619736
0,6368.953005134941,606.4596831770468,1903737225253652.5,-69682.6582618634,4944338282739902.0,34.827,374.93764266885887
0,7312.536457989145,606.4595907555777,1892888612881128.2,-70066.6987907247,4944338282739902.0,34.827,375.96052553820135
0,8395.915216568235,606.4594678176509,1880398693455137.8,-70511.57672473547,4944338282739902.0,34.827,377.14197908096395
0,9639.800461683573,606.4593041240005,1866013251094282.2,-71027.64763672662,4944338282739902.0,34.827,378.5078782293722
0,11067.97181058933,606.4590858960146,1849436776753583.8,-71627.277455041,4944338282739902.0,34.827,380.0887700023167
0,12707.731916953566,606.4587945325475,1830325134850307.8,-72325.31990429711,4944338282739902.0,34.827,381.92087845214655
0,14590.428421461716,606.4584048262914,1808276724058178.5,-73139.73868129715,4944338282739902.0,34.827,384.047385321456
0,16752.05323129234,606.4578824599885,1782821758018825.5,-74092.43010623688,4944338282739902.0,34.827,386.52008483052174
0,19233.930585016875,606.4571804587467,1753409178490216.5,-75210.32858586712,4944338282739902.0,34.827,389.4015556371748
0,22083.507056806713,606.4562341030105,1719390559908261.8,-76526.91925556357,4944338282739902.0,34.827,392.7680625755271
0,25355.258602624624,606.4549535184342,1680000154675789.0,-78084.35041552794,4944338282739902.0,34.827,396.7135121697933
0,29111.731988593485,606.4532126998529,1634329941257560.2,-79936.4526428974,4944338282739902.0,34.827,401.3549697103482
0,33424.74051075017,606.4508329021046,1581298145572124.0,-82153.16954241176,4944338282739902.0,34.827,406.8405593726217
0,38376.73686501157,606.4475568412454,1519609185060821.0,-84827.26238810737,4944338282739902.0,34.827,413.3611252765519
0,44062.38941279583,606.4430073434633,1447702342128327.2,-88084.82553563865,4944338282739902.0,34.827,421.1680627563826
0,50590.391976107494,606.4366183751845,1363685870794707.5,-92102.49266570578,4944338282739902.0,34.827,430.60174008956574
0,58085.54176031472,606.4275141414546,1265253444853998.2,-97137.05852919156,4944338282739902.0,34.827,442.1390868116797
0,66691.12512871357,606.4142831182544,1149584035864177.8,-103579.7130005988,4944338282739902.0,34.827,456.47809867225186
0,76571.65683823434,606.3945187175123,1013247927174016.5,-112063.04898462837,4944338282739902.0,34.827,474.698732889284
0,87916.0251028354,606.3821641075483,852245043880528.9,-123691.53994583499,4944338282739902.0,34.827,498.5938670098992
0,100941.10260943102,606.4414112053928,662866493684257.5,-140578.8220832735,4944338282739902.0,34.827,531.3854787148006
0,115895.8925189068,433.80233787794714,448083901068175.5,-167632.6966444527,4944338282739902.0,34.827,579.7697801409291
0,133066.28871219646,-2398.072057825222,270254747127590.34,-214355.7443346951,4944338282739902.0,34.827,651.0878163149267
0,152780.5412840577,-7725.822890687006,384154779286687.7,-183919.17633419356,4944338282739902.0,34.827,593.6216866717498
0,175415.53176954575,-9481.495283697412,692519306512492.6,-138267.21857535024,4944338282739902.0,34.827,507.51497178241516
0,201403.9780680049,-9765.479286395566,1045824851047136.9,-109950.6188558999,4944338282739902.0,34.827,447.62738872750924
0,231242.70680265786,-9775.533151967029,1420604988074458.0,-89354.47138656437,4944338282739902.0,34.827,398.9459568277321
