particle,time,energy,r,potential,impact parameter,v0,v
0,19233.930585016875,24942.834600500006,1975384821428571.8,-67199.99999999999,1417565311872221.5,223.351,429.28506752623014
0,22083.507056806713,24942.834501776815,1939487837782448.2,-68432.4017344145,1417565311872221.5,223.351,432.1463553848194
0,25355.258602624624,24942.83413751074,1898064174698469.8,-69883.21349596753,1417565311872221.5,223.351,435.4906374044757
0,29111.731988593485,24942.83337182329,1850230917846307.2,-71598.43383221868,1417565311872221.5,223.351,439.4115774625015
0,33424.74051075017,24942.83200745478,1794956221531872.5,-73636.60292887512,1417565311872221.5,223.351,444.02575361420173
0,38376.73686501157,24942.829756113744,1731033885204403.5,-76073.40237130829,1417565311872221.5,223.351,449.48021564340746
0,44062.38941279583,24942.8261922089,1657055817007758.8,-79008.46982823199,1417565311872221.5,223.351,455.96336699441304
0,50590.391976107494,24942.820678383127,1571386013348496.8,-82575.75746035093,1417565311872221.5,223.351,463.72098968826947
0,58085.54176031472,24942.812241301624,1472146398002821.0,-86959.68082337631,1417565311872221.5,223.351,473.08031678495763
0,66691.12512871357,24942.799355234733,1357242940667381.2,-92420.80092594214,1417565311872221.5,223.351,484.4865329009195
0,76571.65683823434,24942.77954486964,1224512325822121.2,-99336.59885864222,1417565311872221.5,223.351,498.5566736159729
0,87916.0251028354,24942.7486122994,1072232163427047.9,-108260.86467580493,1417565311872221.5,223.351,516.1465165785861
0,100941.10260943102,24942.74630053586,900809307900240.1,-119967.45759494792,1417565311872221.5,223.351,538.349707709559
0,115895.8925189068,24942.812721889,718697592200858.6,-135144.6916371599,1417565311872221.5,223.351,565.8400911194768
0,133066.28871219646,24813.65175742563,563512318065747.4,-151833.03005211137,1417565311872221.5,223.351,594.3848615325545
0,152780.5412840577,23919.149107907986,540919858905202.5,-155581.39668903494,1417565311872221.5,223.351,599.1669980847458
0,175415.53176954575,23040.628203040367,728314665885886.4,-134662.46977313928,1417565311872221.5,223.351,561.6103595486459
0,201403.9780680049,22805.74056326317,1052863787270209.6,-109497.4209120352,1417565311872221.5,223.351,514.398991980541
0,231242.70680265786,22797.619597127472,1448197034403206.5,-88061.80013542506,1417565311872221.5,223.351,470.8703000456761
0,265502.15126021486,22797.597379597195,1889122223461324.0,-70200.53463654708,1417565311872221.5,223.351,431.2728417513541
0,304837.25648462796,22797.612618937193,2367173993489318.0,-56077.778974044406,1417565311872221.5,223.351,397.17852810287116
1,66691.12512871357,24942.834600500006,1975384821428571.8,-67199.99999999999,2684380259615425.5,223.351,429.28506752623014
