particle,time,energy,r,potential,impact parameter,v0,v
0,8395.915216568235,443.608855220009,1975384821428571.8,-67199.99999999999,2.3060397217615856e+16,29.7862,367.8141075467878
0,9639.800461683573,443.6088496420707,1970699019035134.0,-67359.59429758423,2.3060397217615856e+16,29.7862,368.247751241542
0,11067.97181058933,443.6088295170339,1965371375331935.5,-67541.51082245015,2.3060397217615856e+16,29.7862,368.7414260751487
0,12707.731916953566,443.6087884160079,1959324502893692.0,-67748.58444828578,2.3060397217615856e+16,29.7862,369.30256765070504
0,14590.428421461716,443.6087176617002,1952475716621485.8,-67983.89268301758,2.3060397217615856e+16,29.7862,369.9391879773736
0,16752.05323129234,443.60860560009314,1944738485793847.2,-68250.72085800677,2.3060397217615856e+16,29.7862,370.6597616780296
0,19233.930585016875,443.6084366959403,1936024952634921.5,-68552.49206933608,2.3060397217615856e+16,29.7862,371.47301518692313
0,22083.507056806713,443.6081903676386,1926250015519779.0,-68892.64311326451,2.3060397217615856e+16,29.7862,372.38757042530875
0,25355.258602624624,443.6078395294462,1915337688968716.0,-69274.41859281618,2.3060397217615856e+16,29.7862,373.41137216840525
0,29111.731988593485,443.60734880762175,1903230754908001.8,-69700.54211527994,2.3060397217615856e+16,29.7862,374.5507961921522
0,33424.74051075017,443.60667242109776,1889905142145912.0,-70172.70436028705,2.3060397217615856e+16,29.7862,375.8092894879214
0,38376.73686501157,443.6057517991285,1875391050354818.2,-70690.78078419868,2.3060397217615856e+16,29.7862,377.1853298737845
0,44062.38941279583,443.6045131364226,1859803603593353.0,-71251.65510241108,2.3060397217615856e+16,29.7862,378.66940625180564
0,50590.391976107494,443.6028653753601,1843386779394907.5,-71847.47863465299,2.3060397217615856e+16,29.7862,380.2396126129637
0,58085.54176031472,443.60069958656095,1826575425044357.8,-72463.14633327848,2.3060397217615856e+16,29.7862,381.8553313307673
0,66691.12512871357,443.59789156944316,1810081034694558.2,-73072.73921522926,2.3060397217615856e+16,29.7862,383.4483983714072
0,76571.65683823434,443.59431085600227,1795006842289922.8,-73634.72414943128,2.3060397217615856e+16,29.7862,384.91120654064434
0,87916.0251028354,443.58984129434975,1782995038152752.8,-74085.93037294857,2.3060397217615856e+16,29.7862,386.0816499504811
0,100941.10260943102,443.5844208334893,1776400576634156.8,-74334.93924253124,2.3060397217615856e+16,29.7862,386.726062383607
0,115895.8925189068,443.57811004613177,1778467933163134.8,-74256.783805665,2.3060397217615856e+16,29.7862,386.52389813751785
0,133066.28871219646,443.5711976381426,1793456217458196.0,-73692.82214871136,2.3060397217615856e+16,29.7862,385.062055638697
0,152780.5412840577,443.56434262024413,1826619346941847.0,-72461.55953513541,2.3060397217615856e+16,29.7862,381.8510806001619
0,175415.53176954575,443.5698842139682,1883926015717929.8,-70385.66155781268,2.3060397217615856e+16,29.7862,376.37542810876124
0,201403.9780680049,443.57920848732465,1971444217608104.8,-67334.18848073109,2.3060397217615856e+16,29.7862,368.1786731716502
0,231242.70680265786,443.5912099304551,2094701004070858.8,-63372.22340659628,2.3060397217615856e+16,29.7862,357.2556916734196
0,265502.15126021486,443.5912099304478,2259046220808191.5,-58761.90525774596,2.3060397217615856e+16,29.7862,344.1089840956682
0,304837.25648462796,443.591209930426,2469049101695105.5,-53763.96115770416,2.3060397217615856e+16,29.7862,329.2644905471423
1,87916.0251028354,443.608855220009,1975384821428571.8,-67199.99999999999,1.1908075037382018e+16,29.7862,367.8141075467878
1,100941.10260943102,443.60688866412966,1841975316737061.0,-71898.96661398152,1.1908075037382018e+16,29.7862,380.37500838684355
1,115895.8925189068,443.6000902771484,1685431501488939.5,-77867.51142274222,1.1908075037382018e+16,29.7862,395.7552564730363
1,133066.28871219646,443.5850162788847,1502071070057701.5,-85607.47065865525,1.1908075037382018e+16,29.7862,414.85191496468747
1,152780.5412840577,443.6285451269214,1289139856477733.5,-95880.29923408298,1.1908075037382018e+16,29.7862,438.91668407389096
1,175415.53176954575,443.71406430019124,1049098982257903.6,-109726.34072962779,1.1908075037382018e+16,29.7862,469.40399400501053
1,201403.9780680049,255.33017731619475,806691949915230.1,-127943.18312394917,1.1908075037382018e+16,29.7862,506.3566199848983
1,231242.70680265786,-1250.1729214379156,663645166547463.9,-144442.85493885266,1.1908075037382018e+16,29.7862,535.1498519432006
1,265502.15126021486,-3706.5652188800887,794450342547080.4,-131681.9864757295,1.1908075037382018e+16,29.7862,505.9158452882246
1,304837.25648462796,-5120.8486122994655,1158386836554781.8,-103905.50120766595,1.1908075037382018e+16,29.7862,444.4876884579965
2,115895.8925189068,443.608855220009,1975384821428571.8,-67199.99999999999,2.3423751761194708e+16,29.7862,367.8141075467878
2,133066.28871219646,443.6078786510334,1924250899267857.2,-68962.43258037919,2.3423751761194708e+16,29.7862,372.5749332927008
2,152780.5412840577,443.6049185572483,1877691739355426.2,-70608.41406746913,2.3423751761194708e+16,29.7862,376.9668924084087
2,175415.53176954575,443.6123231109377,1842289674418547.8,-71887.50476026286,2.3423751761194708e+16,29.7862,380.34488844566795
2,201403.9780680049,443.6380797682068,1827630688185841.2,-72424.3259939226,2.3423751761194708e+16,29.7862,381.753753285258
2,231242.70680265786,443.6573128644377,1846188846811505.0,-71745.3857044712,2.3423751761194708e+16,29.7862,379.9711647410515
2,265502.15126021486,443.6617138838483,1911711339420574.5,-69401.76114251376,2.3423751761194708e+16,29.7862,373.75238556134354
2,304837.25648462796,443.9011098166375,2035918607014436.8,-65201.94841907975,2.3423751761194708e+16,29.7862,362.3419642517173
3,115895.8925189068,443.608855220009,1975384821428571.8,-67199.99999999999,1.7853837157507462e+16,29.7862,367.8141075467878
3,133066.28871219646,443.60628725485003,1840253498882311.5,-71961.82161538962,1.7853837157507462e+16,29.7862,380.5402157529332
3,152780.5412840577,443.59940145238943,1688525942152071.2,-77744.26498635173,1.7853837157507462e+16,29.7862,395.44371126066505
3,175415.53176954575,443.65275001426926,1523847348780077.5,-84640.13893404024,1.7853837157507462e+16,29.7862,412.51373718714996
3,201403.9780680049,443.72686396593053,1358356706641684.0,-92365.53601794578,1.7853837157507462e+16,29.7862,430.8346849591191
3,231242.70680265786,438.6681242148916,1222564790667777.0,-99451.74836946129,1.7853837157507462e+16,29.7862,446.96849216399175
3,265502.15126021486,262.05221724149305,1174863299567316.8,-102334.58050329224,1.7853837157507462e+16,29.7862,452.98263260423954
3,304837.25648462796,-176.35372352261038,1278785461615141.8,-96796.10120072943,1.7853837157507462e+16,29.7862,439.5901442871685
4,133066.28871219646,443.608855220009,1975384821428571.8,-67199.99999999999,7463108630179488.0,29.7862,367.8141075467878
4,152780.5412840577,443.60401079282747,1752081525281384.8,-75261.29804071874,7463108630179488.0,29.7862,389.1141273495774
4,175415.53176954575,443.653987689162,1481767488943031.5,-86521.91588720513,7463108630179488.0,29.7862,417.0505242171368
4,201403.9780680049,443.6847220254858,1152662376152205.2,-103399.9713791992,7463108630179488.0,29.7862,455.727234431353
4,231242.70680265786,-22.655075133399805,755339558564560.4,-133925.20939494605,7463108630179488.0,29.7862,517.498897235178
4,265502.15126021486,-5457.062761288253,356200151978269.06,-220795.97247403272,7463108630179488.0,29.7862,656.2604813833368
4,304837.25648462796,-16304.699852461665,600758078060077.5,-161913.94988581171,7463108630179488.0,29.7862,539.6466437092888
5,175415.53176954575,443.608855220009,1975384821428571.8,-67199.99999999999,1.2679166371915274e+16,29.7862,367.8141075467878
5,201403.9780680049,443.63059155734663,1712869251045907.2,-76782.28017841428,1.2679166371915274e+16,29.7862,393.00358972908026
5,231242.70680265786,443.6450581596873,1403332378315133.2,-90176.57819316906,1.2679166371915274e+16,29.7862,425.72343898669413
5,265502.15126021486,261.8467391281447,1056014156722629.4,-109877.94291478579,1.2679166371915274e+16,29.7862,469.33951389993564
5,304837.25648462796,-1663.6030289337796,752288543512350.0,-139225.73505494464,1.2679166371915274e+16,29.7862,524.5228918283946
6,231242.70680265786,443.608855220009,1975384821428571.8,-67199.99999999999,7627570055682990.0,29.7862,367.8141075467878
6,265502.15126021486,443.58830335419043,1581210060514316.2,-82156.91752535687,7627570055682990.0,29.7862,406.44927316631055
6,304837.25648462796,137.20054279673786,1086421351610189.6,-108664.13901860372,7627570055682990.0,29.7862,466.47902323984613
