particle,time,energy,r,potential,impact parameter,v0,v
0,66691.12512871357,54430.201799999995,1975384821428571.8,-67199.99999999999,1613943240452671.8,329.94,493.2143586717645
0,76571.65683823434,54430.200531755734,1846822192708149.8,-71722.36487505646,1613943240452671.8,329.94,502.29984154250377
0,87916.0251028354,54430.19563400172,1700314214347842.2,-77276.70436569228,1613943240452671.8,329.94,513.2385410307647
0,100941.10260943102,54430.18470958143,1535128745054964.5,-84144.52029435866,1613943240452671.8,329.94,526.4498171790738
0,115895.8925189068,54430.16381040464,1353075251747035.5,-92627.55605215022,1613943240452671.8,329.94,542.3241094816915
0,133066.28871219646,54430.1871376574,1162871981881563.8,-102807.51498178358,1613943240452671.8,329.94,560.7810662271703
0,152780.5412840577,54430.27839694868,991223362538285.4,-113539.79294681174,1613943240452671.8,329.94,579.6034357105907
0,175415.53176954575,54416.56413062826,902483636560598.2,-119860.69153499474,1613943240452671.8,329.94,590.385053444992
0,201403.9780680049,54296.73896192167,986048801533139.1,-113943.82798361806,1613943240452671.8,329.94,580.0699387927972
0,231242.70680265786,54224.68702689756,1262702083399655.0,-97274.91568779692,1613943240452671.8,329.94,550.4536360397567
0,265502.15126021486,54222.4766491138,1679408207232559.8,-78108.0126880255,1613943240452671.8,329.94,514.4521150450046
0,304837.25648462796,54222.88973685442,2189740944293024.5,-60621.71890513655,1613943240452671.8,329.94,479.25902942352786
1,87916.0251028354,54430.201799999995,1975384821428571.8,-67199.99999999999,2781629546011633.5,329.94,493.2143586717645
1,100941.10260943102,54430.20087028845,1913978795734018.5,-69322.12176445585,2781629546011633.5,329.94,497.498387202902
1,115895.8925189068,54430.19819232845,1861256894818981.5,-71199.18052982884,2781629546011633.5,329.94,501.2571769504299
1,133066.28871219646,54430.19348577695,1826708910359932.2,-72458.25856204188,2781629546011633.5,329.94,503.76274583938584
1,152780.5412840577,54430.187221366155,1823619196650727.8,-72572.02465321618,2781629546011633.5,329.94,503.9885154933242
1,175415.53176954575,54430.19469508898,1868325455527350.2,-70944.45695712979,2781629546011633.5,329.94,500.7487426888235
1,201403.9780680049,54430.20230910063,1977481427565826.5,-67128.7518302526,2781629546011633.5,329.94,493.0698817396034
1,231242.70680265786,54430.202309100634,2164452804134054.5,-61329.98591905469,2781629546011633.5,329.94,481.1656434704276
1,265502.15126021486,54430.20230910062,2438343759217732.0,-54440.99483437374,2781629546011633.5,329.94,466.62875424361573
1,304837.25648462796,54430.20230910063,2804102590169089.5,-47339.872822554375,2781629546011633.5,329.94,451.15424220914736
2,175415.53176954575,54430.201799999995,1975384821428571.8,-67199.99999999999,2297901793563807.0,329.94,493.2143586717645
2,201403.9780680049,54430.22225865061,1738037525781947.8,-75802.05302844738,2297901793563807.0,329.94,510.3572773794805
2,231242.70680265786,54430.249735492136,1526605847992220.5,-84518.50237371965,2297901793563807.0,329.94,527.1598469329996
2,265502.15126021486,54425.02249357349,1413743362655755.2,-89686.46934201557,2297901793563807.0,329.94,536.8640271718511
2,304837.25648462796,54336.29529298104,1499847596171324.8,-85754.79667569925,2297901793563807.0,329.94,529.3223818594493
3,201403.9780680049,54430.201799999995,1975384821428571.8,-67199.99999999999,2652718636235268.0,329.94,493.2143586717645
3,231242.70680265786,54430.21288735767,1804456538174526.8,-73281.84057870014,2652718636235268.0,329.94,505.39500089743234
3,265502.15126021486,54430.20581311344,1710492236263757.2,-76875.58021141328,2652718636235268.0,329.94,512.4564099014212
3,304837.25648462796,54430.079175513994,1762776298141185.8,-74852.35600138575,2652718636235268.0,329.94,508.49274365894297
4,265502.15126021486,54430.201799999995,1975384821428571.8,-67199.99999999999,1298314266299668.0,329.94,493.2143586717645
4,304837.25648462796,54401.01446545846,1421876677653906.0,-89406.82105964259,1298314266299668.0,329.94,536.2981177015281
5,304837.25648462796,54430.201799999995,1975384821428571.8,-67199.99999999999,1772098695627935.0,329.94,493.2143586717645
