particle,time,energy,r,potential,impact parameter,v0,v
0,175.41553176954505,93051.47010612501,1975384821428571.8,-67199.99999999999,1906699273766752.0,431.3965,566.1297909598558
0,201.40397806800488,93051.47010611728,1975070270804353.0,-67210.7014517251,1906699273766752.0,431.3965,566.1486934681425
0,231.2427068026588,93051.47010608908,1974709162985988.2,-67222.98894585934,1906699273766752.0,431.3965,566.17039670394
0,265.5021512602149,93051.47010603132,1974294614603344.8,-67237.09764440074,1906699273766752.0,431.3965,566.1953156825515
0,304.83725648462797,93051.4701059315,1973818727047977.2,-67253.29760717657,1906699273766752.0,431.3965,566.2239269283983
0,350.00000000000006,93051.47010577277,1973272437524719.5,-67271.89898001296,1906699273766752.0,431.3965,566.2567775943803
0,401.85376752390954,93051.47010553237,1972645348507898.2,-67293.25795702903,1906699273766752.0,431.3965,566.294495933982
0,461.38985849474176,93051.47010517956,1971925532556168.8,-67317.78363336794,1906699273766752.0,431.3965,566.3378033268616
0,529.7464369526728,93051.47010467334,1971099309039231.8,-67345.94588236533,1906699273766752.0,431.3965,566.3875280883905
0,608.2302900622819,93051.47010395862,1970150988886507.5,-67378.28441157503,1906699273766752.0,431.3965,566.4446213276875
0,698.3418102391063,93051.4701029617,1969062582981848.8,-67415.41917564537,1906699273766752.0,431.3965,566.5101751577055
0,801.8036784687198,93051.4701015849,1967813469301128.0,-67458.0623512508,1906699273766752.0,431.3965,566.5854436055266
0,920.5937971633837,93051.47009969765,1966380013325839.8,-67507.0321106767,1906699273766752.0,431.3965,566.6718666219002
0,1056.9831021407072,93051.47009712648,1964735135675183.2,-67563.26846682663,1906699273766752.0,431.3965,566.7710976469303
0,1213.5789765838638,93051.4700936404,1962847820297953.2,-67627.85150403155,1906699273766752.0,431.3965,566.8850352543661
0,1393.3750969372395,93051.47008893365,1960682555980827.5,-67702.02235674785,1906699273766752.0,431.3965,567.0158594707585
0,1599.8086636520636,93051.47008259944,1958198703403206.5,-67787.2073527014,1906699273766752.0,431.3965,567.1660734481583
0,1836.8261108742072,93051.47007409908,1955349779564607.2,-67885.04579874343,1906699273766752.0,431.3965,567.3385512599025
0,2108.95855126025,93051.47006271798,1952082651224794.8,-67997.42195689901,1906699273766752.0,431.3965,567.536592687409
0,2421.4083982162774,93051.47004750845,1948336629172239.0,-68126.5018343732,1906699273766752.0,431.3965,567.7639859693139
0,2780.148821534988,93051.47002721518,1944042455884682.0,-68274.77549319978,1906699273766752.0,431.3965,568.025079587891
0,3192.0379377456784,93051.47000017368,1939121180778960.8,-68445.10566930949,1906699273766752.0,431.3965,568.32486426248
0,3664.9499181781457,93051.46996417834,1933482920227324.2,-68640.78357026493,1906699273766752.0,431.3965,568.6690663900108
0,4207.925521160947,93051.4699163047,1927025504527614.2,-68865.5927831928,1906699273766752.0,431.3965,569.0642541919102
0,4831.344926110085,93051.46985267523,1919633022070397.8,-69123.8822471852,1906699273766752.0,431.3965,569.5179577499913
0,5547.126173613912,93051.46976814595,1911174283564571.0,-69420.64918881802,1906699273766752.0,431.3965,570.0388038668315
0,6368.953005134941,93051.46965589121,1901501248644589.8,-69761.63271864795,1906699273766752.0,431.3965,570.6366661449983
0,7312.536457989145,93051.46950684708,1890447486940551.5,-70153.41832655661,1906699273766752.0,431.3965,571.3228296390819
0,8395.915216568235,93051.46930897237,1877826791017341.8,-70603.5525999129,1906699273766752.0,431.3965,572.1101675532175
0,9639.800461683573,93051.46904625879,1863432127594263.0,-71120.66578818842,1906699273766752.0,431.3965,573.0133241634913
0,11067.97181058933,93051.46869740823,1847035218741962.5,-71714.59678052955,1906699273766752.0,431.3965,574.0488924785724
0,12707.731916953566,93051.4682340659,1828387206058058.0,-72396.50966615642,1906699273766752.0,431.3965,575.235565486388
0,14590.428421461716,93051.467618454,1807221099321413.2,-73178.98160852942,1906699273766752.0,431.3965,576.5942233962866
0,16752.05323129234,93051.46680021501,1783257096382223.5,-74076.02531703521,1906699273766752.0,431.3965,578.1478913171788
0,19233.930585016875,93051.46571220583,1756212462168647.0,-75102.98075929563,1906699273766752.0,431.3965,579.9214541151266
0,22083.507056806713,93051.46426493063,1725818597785230.2,-76276.16085651246,1906699273766752.0,431.3965,581.9409336375008
