particle,time,energy,r,potential,impact parameter,v0,v
0,14590.428421461716,20.579320125005324,1975384821428571.8,-67199.99999999999,7.439654226098986e+16,6.4155,366.6621859972064
0,16752.05323129234,20.579281052414444,1956561491532487.8,-67843.41602172988,7.439654226098986e+16,6.4155,368.4127991880366
0,19233.930585016875,20.579138431610772,1934927028996318.0,-68590.61217628465,7.439654226098986e+16,6.4155,370.4353960266655
0,22083.507056806713,20.57884271723742,1910062781206501.0,-69459.74493598417,7.439654226098986e+16,6.4155,372.77425817430424
0,25355.258602624624,20.578324466361664,1881490416092335.8,-70472.57679104139,7.439654226098986e+16,6.4155,375.4814379313783
0,29111.731988593485,20.577486379188485,1848665813117226.0,-71655.30226366507,7.439654226098986e+16,6.4155,378.6182239408036
0,33424.74051075017,20.576192015316337,1810974325332510.5,-73039.57209102402,7.439654226098986e+16,6.4155,382.25684632989726
0,38376.73686501157,20.574249624434742,1767729432863251.0,-74663.74015605325,7.439654226098986e+16,6.4155,386.4823783969398
0,44062.38941279583,20.571388765471056,1718178626426761.0,-76574.3196404019,7.439654226098986e+16,6.4155,391.3946627872367
0,50590.391976107494,20.56722620675282,1661523829068691.8,-78827.52268094025,7.439654226098986e+16,6.4155,397.1097830755294
0,58085.54176031472,20.561215852183523,1596970413926855.5,-81490.46001635627,7.439654226098986e+16,6.4155,403.7598821879372
0,66691.12512871357,20.552575051406166,1523832272774193.5,-84640.81521392976,7.439654226098986e+16,6.4155,411.4884391789912
0,76571.65683823434,20.540177257324103,1441747414644163.2,-88361.88182977769,7.439654226098986e+16,6.4155,420.4341137610863
0,87916.0251028354,20.522401930502383,1351113179126490.0,-92725.02458647313,7.439654226098986e+16,6.4155,430.68677014369416
0,100941.10260943102,20.496950327898958,1253956103713138.2,-97739.91682840185,7.439654226098986e+16,6.4155,442.1773711503784
0,115895.8925189068,20.483819269298692,1155623666151873.0,-103227.74253785145,7.439654226098986e+16,6.4155,454.4188076150034
0,133066.28871219646,20.54593049918185,1067772989115536.2,-108540.85085262987,7.439654226098986e+16,6.4155,465.9643694170812
0,152780.5412840577,20.640790986915817,1012162686586978.4,-112134.99624432571,7.439654226098986e+16,6.4155,473.6151117422514
0,175415.53176954575,20.642815539365984,1020345192640756.1,-111593.90702234492,7.439654226098986e+16,6.4155,472.47126862463136
0,201403.9780680049,16.99335519390297,1120269488463896.0,-105316.2262360485,7.439654226098986e+16,6.4155,458.9841382689437
0,231242.70680265786,11.954554366209777,1317652881132343.2,-94410.13690132322,7.439654226098986e+16,6.4155,434.5620587572952
0,265502.15126021486,11.634641923024901,1597541154584961.2,-81466.41159857372,7.439654226098986e+16,6.4155,403.6782041193127
0,304837.25648462796,11.556948199664475,1939683595134215.8,-68425.62095526929,7.439654226098986e+16,6.4155,369.9653440620323
1,29111.731988593485,20.579320125005324,1975384821428571.8,-67199.99999999999,1.0633661904060994e+17,6.4155,366.6621859972064
1,33424.74051075017,20.57924399188778,1958867012586157.8,-67764.27774005117,1.0633661904060994e+17,6.4155,368.19792770748467
1,38376.73686501157,20.578997338350746,1940534271336911.0,-68396.15540242782,1.0633661904060994e+17,6.4155,369.9100820463432
1,44062.38941279583,20.57849718981015,1920362785699794.2,-69098.34472348772,1.0633661904060994e+17,6.4155,371.8035051493666
1,50590.391976107494,20.577644746619626,1898425802994404.5,-69870.41528760194,1.0633661904060994e+17,6.4155,373.87429152684075
1,58085.54176031472,20.576313306897646,1874950902638589.5,-70706.55825689019,1.0633661904060994e+17,6.4155,376.1040669022261
1,66691.12512871357,20.574345320797875,1850403528278014.8,-71592.17451025714,1.0633661904060994e+17,6.4155,378.4514469666563
1,76571.65683823434,20.571553238260094,1825606266302780.0,-72498.81714476812,1.0633661904060994e+17,6.4155,380.839569104909
1,87916.0251028354,20.567729358619545,1801903748515238.8,-73377.02108176534,1.0633661904060994e+17,6.4155,383.1385880099366
1,100941.10260943102,20.562673247011844,1781378851756473.0,-74146.87676279964,1.0633661904060994e+17,6.4155,385.14267339791536
1,115895.8925189068,20.55625001064618,1767110886900366.2,-74687.29272311223,1.0633661904060994e+17,6.4155,386.5432678837464
1,133066.28871219646,20.548496388917556,1763431477353617.0,-74827.36862240643,1.0633661904060994e+17,6.4155,386.90545904340854
1,152780.5412840577,20.53978806824307,1776072376420838.5,-74347.37799101953,1.0633661904060994e+17,6.4155,385.66285218850874
1,175415.53176954575,20.555556582301506,1812027281069712.8,-73000.53922046501,1.0633661904060994e+17,6.4155,382.154667057848
1,201403.9780680049,20.579780126194237,1878933382841433.2,-70563.96980709847,1.0633661904060994e+17,6.4155,375.72476518649836
