particle,time,energy,r,potential,impact parameter,v0,v
0,22083.507056806713,79910.94479764496,1975384821428571.8,-67199.99999999999,2276477153245019.5,399.7773,542.4222429024181
0,25355.258602624624,79910.94470526546,1946224152534206.5,-68199.40401499675,2276477153245019.5,399.7773,544.2616075386214
0,29111.731988593485,79910.94437117265,1913769422819494.0,-69329.46459487833,2276477153245019.5,399.7773,546.3339802100012
0,33424.74051075017,79910.94368736554,1877950577448443.5,-70599.12781333103,2276477153245019.5,399.7773,548.6530260568998
0,38376.73686501157,79910.94250937086,1838872135539761.2,-72012.25729642765,2276477153245019.5,399.7773,551.2226406921227
0,44062.38941279583,79910.9406476317,1796926704352061.2,-73562.87581690434,2276477153245019.5,399.7773,554.0285488393826
0,50590.391976107494,79910.93786048667,1752966952473102.0,-75227.2975162833,2276477153245019.5,399.7773,557.0246590174801
0,58085.54176031472,79910.9338536168,1708560159163119.2,-76951.575527163,2276477153245019.5,399.7773,560.1116127715615
0,66691.12512871357,79910.92829625023,1666349700572164.0,-78632.63477622339,2276477153245019.5,399.7773,563.1048979941013
0,76571.65683823434,79910.92087306699,1630529777398169.2,-80092.93525790903,2276477153245019.5,399.7773,565.692241649072
0,87916.0251028354,79910.91140077767,1607376491493584.5,-81054.0201181056,2276477153245019.5,399.7773,567.388634921221
0,100941.10260943102,79910.90003869293,1605637367626581.2,-81126.77922831482,2276477153245019.5,399.7773,567.5168354630684
0,115895.8925189068,79910.8875866496,1636384568751798.8,-79852.09988651244,2276477153245019.5,399.7773,565.2662867590142
0,133066.28871219646,79910.87576804306,1711891668776146.5,-76820.71332413943,2276477153245019.5,399.7773,559.8778243370289
0,152780.5412840577,79910.867297066,1843567906454734.2,-71840.90356933631,2276477153245019.5,399.7773,550.9115552725361
0,175415.53176954575,79910.87213443805,2039903439436622.2,-65074.58021476819,2276477153245019.5,399.7773,538.489465726501
0,201403.9780680049,79910.87213443802,2306449296492598.0,-57554.20689362898,2276477153245019.5,399.7773,524.3378281758183
0,231242.70680265786,79910.87213443805,2647649641230093.0,-50137.24547720994,2276477153245019.5,399.7773,509.99630902909087
0,265502.15126021486,79910.872134438,3067498357460669.0,-43274.957157561264,2276477153245019.5,399.7773,496.35839731387495
0,304837.25648462796,79910.87213443805,3570657087130053.5,-37176.871584354696,2276477153245019.5,399.7773,483.9168187174171
1,66691.12512871357,79910.94479764496,1975384821428571.8,-67199.99999999999,2315495143647537.0,399.7773,542.4222429024181
1,76571.65683823434,79910.94395905534,1894169502217564.5,-70021.2525485666,2315495143647537.0,399.7773,547.5987518386468
1,87916.0251028354,79910.9411013579,1811876698117477.5,-73006.11447071822,2315495143647537.0,399.7773,553.0227040042319
1,100941.10260943102,79910.93544073458,1734424725645889.5,-75941.92868040488,2315495143647537.0,399.7773,558.306124131089
1,115895.8925189068,79910.92632138195,1671766674239095.5,-78414.56789211692,2315495143647537.0,399.7773,562.7175032171984
1,133066.28871219646,79910.91363442848,1639133987637848.8,-79739.29900604633,2315495143647537.0,399.7773,565.0667440939607
1,152780.5412840577,79910.90700314046,1656816542178417.2,-79018.2458768875,2315495143647537.0,399.7773,563.7892387763852
1,175415.53176954575,79910.94291665264,1746610256509021.0,-75471.45044045612,2315495143647537.0,399.7773,557.4628119562932
1,201403.9780680049,79910.97004074589,1925347054209952.5,-68924.15417072707,2315495143647537.0,399.7773,545.5916498838174
1,231242.70680265786,79910.99207413304,2200604528690269.8,-60322.45152153992,2315495143647537.0,399.7773,529.591245387748
1,265502.15126021486,79910.992074133,2574372955512296.5,-51564.34685027359,2315495143647537.0,399.7773,512.787166228654
1,304837.25648462796,79910.99207413301,3047180511510912.0,-43563.50386809851,2315495143647537.0,399.7773,496.9396259954151
2,87916.0251028354,79910.9447976449,1975384821428571.8,-67199.99999999999,484282737696963.4,399.7773,542.422242902418
2,100941.10260943102,79910.94143457568,1753572483141610.0,-75204.11244476514,484282737696963.4,399.7773,556.9830408178346
2,115895.8925189068,79910.92906664638,1492340668350825.5,-86044.19208335178,484282737696963.4,399.7773,576.1165179891966
2,133066.28871219646,79910.93757068473,1183153432910542.0,-101645.59486764294,484282737696963.4,399.7773,602.5886365313035
2,152780.5412840577,79909.71588678913,816344743246114.8,-126589.34622296265,484282737696963.4,399.7773,642.6493011118145
2,175415.53176954575,78591.65658521643,397977209799719.7,-184410.91144590863,484282737696963.4,399.7773,725.2621154191429
2,201403.9780680049,68944.59739546012,345549580262656.8,-205833.95200143877,484282737696963.4,399.7773,741.3211846384789
2,231242.70680265786,65772.82776555137,876117525422567.4,-122691.31782961401,484282737696963.4,399.7773,613.944860056936
2,265502.15126021486,65505.76067465848,1475920514060460.2,-86788.38527593,484282737696963.4,399.7773,551.8951819876461
2,304837.25648462796,65503.40671411107,2116805719192171.8,-62710.459819930606,484282737696963.4,399.7773,506.38694006469336
3,201403.9780680049,79910.94479764496,1975384821428571.8,-67199.99999999999,2108215309561345.8,399.7773,542.4222429024181
3,231242.70680265786,79910.960822537,1692244262945184.5,-77596.3264987798,2108215309561345.8,399.7773,561.2615919895406
3,265502.15126021486,79910.65408479332,1488055402999644.5,-86237.76479001695,2108215309561345.8,399.7773,576.4519388028984
3,304837.25648462796,79841.73558070142,1493015283000151.2,-86065.76634163539,2108215309561345.8,399.7773,576.0338565090368
4,201403.9780680049,79910.94479764496,1975384821428571.8,-67199.99999999999,2561274407191460.0,399.7773,542.4222429024181
4,231242.70680265786,79910.95243184733,1873910963740532.2,-70743.82314744736,2561274407191460.0,399.7773,548.91670694067
4,265502.15126021486,79910.9561962753,1890445572712281.2,-70153.4769531372,2561274407191460.0,399.7773,547.8401831728164
4,304837.25648462796,79910.84502734442,2076911776662176.8,-63915.02108642142,2561274407191460.0,399.7773,536.3317371063656
5,231242.70680265786,79910.94479764496,1975384821428571.8,-67199.99999999999,823389804218735.4,399.7773,542.4222429024181
5,265502.15126021486,79908.98368865722,1406705672460975.8,-90023.06123834364,823389804218735.4,399.7773,582.9786358469765
5,304837.25648462796,78779.90688595126,752638639555900.2,-139182.50993581605,823389804218735.4,399.7773,660.2460402331351
6,231242.70680265786,79910.94479764496,1975384821428571.8,-67199.99999999999,2128071731835710.5,399.7773,542.4222429024181
6,265502.15126021486,79910.93538272273,1663824172181962.0,-78734.5078550032,2128071731835710.5,399.7773,563.2857946686139
6,304837.25648462796,79871.7829504828,1479132859200733.8,-86702.76266567133,2128071731835710.5,399.7773,577.1906887955732
7,265502.15126021486,79910.94479764496,1975384821428571.8,-67199.99999999999,1395991725744757.0,399.7773,542.4222429024181
7,304837.25648462796,79879.34436240065,1415130200070700.0,-89734.03474790353,1395991725744757.0,399.7773,582.4317627161214
8,304837.25648462796,79910.94479764496,1975384821428571.8,-67199.99999999999,2128162979649347.0,399.7773,542.4222429024181
9,304837.25648462796,79910.94479764496,1975384821428571.8,-67199.99999999999,1647233848806759.5,399.7773,542.4222429024181
