particle,time,energy,r,potential,impact parameter,v0,v
0,109665.00035104563,96764.8032,634368559119603.6,-143531.8734004218,923032444303693.2,439.92,693.2484065620661
0,112737.40769492048,96763.42791217918,611211434761753.4,-146034.01102231338,923032444303693.2,439.92,696.8463803945494
0,115895.89251890726,96754.88937615955,593399707302211.4,-148038.84830310073,923032444303693.2,439.92,699.7052774979767
0,119142.86639535036,96734.72440059338,582067116954176.2,-149368.42454868532,923032444303693.2,439.92,701.5741570914349
0,122480.80845992522,96701.96737588337,578262103668468.5,-149849.19769436156,923032444303693.2,439.92,702.2124537064904
0,125912.2673045096,96659.11205317496,582807840819414.8,-149353.35518680973,923032444303693.2,439.92,701.4448905509038
0,129439.8629230931,96611.19094641507,596180803689033.9,-147837.30137513927,923032444303693.2,439.92,699.2116880052197
0,133066.28871219646,96564.18363296331,618454004709926.1,-145357.22975860236,923032444303693.2,439.92,695.5881157575446
0,136794.3135273409,96523.33665783584,649326432458077.5,-142052.82071248564,923032444303693.2,439.92,690.7621260178087
0,140626.78379712935,96491.9930690208,688220968368660.4,-138109.08965561708,923032444303693.2,439.92,684.9833322419428
0,144566.625696557,96471.19166015895,734408252858614.2,-133716.1568246039,923032444303693.2,439.92,678.5091723547484
0,148616.84738120958,96459.90904532617,787116974963181.0,-129041.44408440148,923032444303693.2,439.92,671.5673505013889
0,152780.5412840577,96455.63494188605,845610693802795.4,-124217.58473092933,923032444303693.2,439.92,664.339099666451
0,157060.88647659603,96455.00222479894,909230000937183.2,-119341.90944815411,923032444303693.2,439.92,656.9580072926321
0,161461.1510961327,96454.98379749028,977408542650984.1,-114482.84581823146,923032444303693.2,439.92,649.5195603147325
0,165984.69484108573,96454.98362490133,1049673981518312.4,-109689.42946410377,923032444303693.2,439.92,642.0972092900032
0,170634.97153618548,96454.9925122062,1125640517293479.6,-104993.9758986377,923032444303693.2,439.92,634.7424176953103
0,175415.53176954575,96455.0058979961,1204997063629916.0,-100415.97579172178,923032444303693.2,439.92,627.4886161353334
0,180330.0256036147,96455.02053804626,1287495021494710.5,-95965.90079816774,923032444303693.2,439.92,620.3562224016359
0,185382.20536208036,96455.03504304594,1372937135490114.5,-91648.0457785411,923032444303693.2,439.92,613.3564719175743
0,190575.92849484697,96455.04857676111,1461167932335509.2,-87462.58486967102,923032444303693.2,439.92,606.4942430830356
0,195915.1605232883,96455.06056139627,1552065789610758.8,-83407.0216469173,923032444303693.2,439.92,599.7700929661524
0,201403.9780680049,96455.07039848386,1645536482720779.5,-79477.19636857219,923032444303693.2,439.92,593.1817036407243
0,207046.57196141605,96455.07771679775,1741507990419075.5,-75667.97607618345,923032444303693.2,439.92,586.7248994085409
0,212847.25044755166,96455.08242029502,1839926335233232.8,-71973.72197781259,923032444303693.2,439.92,580.394356275296
0,218810.44247149065,96455.0845347237,1940752258070024.8,-68388.6016820275,923032444303693.2,439.92,574.1840928077879
0,224940.70106095684,96455.05666545026,2043961700108858.5,-64945.37544070916,923032444303693.2,439.92,568.1556689960233
0,231242.70680265882,96455.05666545023,2149577271242585.5,-61754.402493874935,923032444303693.2,439.92,562.5112606149768
0,237721.2714160141,96455.0566654503,2257652132768233.5,-58798.1904179511,923032444303693.2,439.92,557.2310958361915
0,244381.34142700973,96455.0566654503,2368244703864718.5,-56052.42557214343,923032444303693.2,439.92,552.2815988924377
0,251228.00194497657,96455.05666545026,2481417674497771.5,-53495.97585455548,923032444303693.2,439.92,547.6331482297355
0,258266.4805451856,96455.05666545028,2597237576529557.5,-51110.40329909893,923032444303693.2,439.92,543.2595327549241
0,265502.15126021486,96455.05666545029,2715774459713973.5,-48879.559760636694,923032444303693.2,439.92,539.1374897483702
0,272940.5386831414,96455.05666545025,2837101648879790.0,-46789.25059044458,923032444303693.2,439.92,535.2463120020442
0,280587.3221856877,96455.05666545025,2961295564447137.5,-44826.9539838328,923032444303693.2,439.92,531.5675133965262
0,288448.3402545511,96455.05666545025,3088435592736222.0,-42981.585988779785,923032444303693.2,439.92,528.0845437128984
0,296529.59494920814,96455.05666545025,3218603995732985.0,-41243.30305187771,923032444303693.2,439.92,524.7825449027968
0,304837.25648462796,96455.05666545022,3351885852377011.5,-39603.33550913209,923032444303693.2,439.92,521.6481422847825
0,313377.6679423579,96455.05666545025,3488369025244287.5,-38053.846665693265,923032444303693.2,439.92,518.6692651992087
0,322157.35011361033,96455.05666545025,3628144147870048.0,-36587.81310492591,923032444303693.2,439.92,515.8349925516418
0,331183.00647802826,96455.05666545026,3771304629002996.0,-35198.92266965807,923032444303693.2,439.92,513.1354194267013
0,340461.52832193894,96455.05666545028,3917946670886544.0,-33881.48720512384,923032444303693.2,439.92,510.56154158058973
1,115895.89251890726,96764.80320000002,670411800572238.2,-139818.249107179,83992133254762.78,439.92,687.8707034133363
1,119142.86639535036,96758.9418737492,599634563921872.4,-147346.36169427977,83992133254762.78,439.92,698.720693221589
1,122480.80845992522,96713.06273285777,525698594243894.9,-156458.34299471823,83992133254762.78,439.92,711.5776917913827
1,125912.2673045096,96567.91182464088,448242681632831.1,-168165.9803189895,83992133254762.78,439.92,727.6453698658851
1,129439.8629230931,96225.4223482972,366724148656839.25,-184526.56077186915,83992133254762.78,439.92,749.335683282421
1,133066.28871219646,95500.70115851337,280224212833352.3,-210528.8691723704,83992133254762.78,439.92,782.3420867253452
1,136794.3135273409,93959.16528332909,186878580981094.16,-262639.13029525586,83992133254762.78,439.92,844.5096749932294
1,140626.78379712935,89925.33396409696,81537161240952.25,-455621.73387157964,83992133254762.78,439.92,1044.5545154137974
1,144566.625696557,72252.44643151213,65807085171623.53,-544579.763068892,83992133254762.78,439.92,1110.7044696951607
1,148616.84738120958,67172.63077691098,176945712111770.8,-278865.0583737915,83992133254762.78,439.92,831.9106792807777
1,152780.5412840577,65207.57347166247,277976089123659.66,-217375.51838333294,83992133254762.78,439.92,751.7753545508065
1,157060.88647659603,64172.40635533456,375147435118177.8,-186857.86149748735,83992133254762.78,439.92,708.5623019224519
1,161461.1510961327,63577.06738083728,470627395754848.75,-167278.59439647998,83992133254762.78,439.92,679.4934315757839
1,165984.69484108573,63226.246045280335,565440740811311.4,-152946.02753657178,83992133254762.78,439.92,657.5291226734404
1,170634.97153618548,63021.84150416558,660166352277482.2,-141588.06795455242,83992133254762.78,439.92,639.702914576318
1,175415.53176954575,62907.81859272331,755169577680817.5,-132108.42971911863,83992133254762.78,439.92,624.5258174196515
1,180330.0256036147,62849.47507844628,850699326672323.1,-123908.86714904265,83992133254762.78,439.92,611.1601135995197
1,185382.20536208036,62824.128742387635,946935016538905.0,-116633.15940212354,83992133254762.78,439.92,599.0947974144178
1,190575.92849484697,62816.394022252905,1044011712569212.8,-110054.83614535007,83992133254762.78,439.92,587.998690759772
1,195915.1605232883,62815.57126864779,1142034650559715.8,-104022.33937914408,83992133254762.78,439.92,577.6467963172511
1,201403.9780680049,62815.55042541638,1241088518800192.8,-98432.77164192862,83992133254762.78,439.92,567.8878798976872
1,207046.57196141605,62815.5442907643,1341245727116358.2,-93217.36843321104,83992133254762.78,439.92,558.6285218711542
1,212847.25044755166,62815.543790573225,1442571135397322.0,-88323.31656211853,83992133254762.78,439.92,549.7978907793149
1,218810.44247149065,62815.545990877086,1545123610369462.0,-83708.24116100615,83992133254762.78,439.92,541.3386872409606
1,224940.70106095684,62815.54902559673,1648957081410762.0,-79337.62820657904,83992133254762.78,439.92,533.203858260939
1,231242.70680265882,62815.551758704765,1754121347268438.8,-75183.00045235807,83992133254762.78,439.92,525.3542656361759
1,237721.2714160141,62815.553595507634,1860662699802307.8,-71220.5931526571,83992133254762.78,439.92,517.7569830493157
1,244381.34142700973,62815.55427694712,1968624409966594.2,-67430.37377274265,83992133254762.78,439.92,510.3840280606159
1,251228.00194497657,62815.52976839708,2078058651326512.0,-63879.746567914604,83992133254762.78,439.92,503.37913412518736
1,258266.4805451856,62815.529768397086,2189069499481729.0,-60640.31317024339,83992133254762.78,439.92,496.90208882362424
1,265502.15126021486,62815.52976839709,2301771839820986.0,-57671.16345046777,83992133254762.78,439.92,490.8904016557359
1,272940.5386831414,62815.52976839706,2416275453030805.5,-54938.21486018614,83992133254762.78,439.92,485.291138655103
1,280587.3221856877,62815.529768397086,2532686165756042.0,-52413.07106850861,83992133254762.78,439.92,480.05958137903195
1,288448.3402545511,62815.5297683971,2651106784186351.5,-50071.86462341648,83992133254762.78,439.92,475.1576462434622
1,296529.59494920814,62815.529768397086,2771637859602868.5,-47894.37391327176,83992133254762.78,439.92,470.5526616260264
1,304837.25648462796,62815.529768397086,2894378323897288.5,-45863.3409820653,83992133254762.78,439.92,466.21641058732024
1,313377.6679423579,62815.52976839708,3019426023410856.0,-43963.938500485376,83992133254762.78,439.92,462.124373451309
1,322157.35011361033,62815.52976839709,3146878172510026.5,-42183.34893279922,83992133254762.78,439.92,458.25512261445874
1,331183.00647802826,62815.5297683971,3276831743271385.5,-40510.42909742896,83992133254762.78,439.92,454.58983461099535
1,340461.52832193894,62815.529768397064,3409383803930984.0,-38935.44042971795,83992133254762.78,439.92,451.1118934324721
2,322157.35011361033,96764.80320000001,1863552576913041.0,-71116.37554693782,1530306510258384.0,439.92,579.4500474535106
2,331183.00647802826,96761.80619513412,1736061548729183.8,-75889.41268127406,1530306510258384.0,439.92,587.6244019378504
2,340461.52832193894,96740.05226455067,1609076590187551.2,-81075.90983747371,1530306510258384.0,439.92,596.3488276202518
