particle,time,energy,r,potential,impact parameter,v0,v
0,46565.90462923326,779092.7412645,269365300954616.94,-201092.96954493015,263691190904405.78,1248.273,1400.1326442944112
0,47870.50889585484,779088.1263048603,246200303094905.72,-207154.21678833582,263691190904405.78,1248.273,1404.4517386462207
0,49211.66334454696,779063.8539404043,234662636142805.22,-210442.4153897891,263691190904405.78,1248.273,1406.7738050803998
0,50590.391976107494,779024.2370602927,237688318118093.3,-209601.62861937587,263691190904405.78,1248.273,1406.1478341054105
0,52007.74748004512,778990.6224457612,255919833787042.72,-204581.62202105805,263691190904405.78,1248.273,1402.549282176437
0,53464.812038332464,778976.5923147056,287515133795640.8,-196715.52052913024,263691190904405.78,1248.273,1396.9195487527804
0,54962.69815167431,778975.4076096383,329573849199190.06,-187536.5171193495,263691190904405.78,1248.273,1390.3322802330297
0,56502.549488927056,778975.4049255177,379461372302001.9,-178064.4883487515,263691190904405.78,1248.273,1383.5027237228478
0,58085.54176031472,778975.4153961481,435253786581326.8,-168846.2512752407,263691190904405.78,1248.273,1376.8236391574549
0,59712.88361510949,778975.4276291041,495668302589471.4,-160111.77763832948,263691190904405.78,1248.273,1370.4650344079805
0,61385.81756446163,778975.4371646135,559876133870872.4,-151926.2534374346,263691190904405.78,1248.273,1364.479161146881
0,63105.620930084966,778975.4422001967,627345425226884.4,-144280.1192469874,263691190904405.78,1248.273,1358.8639088938849
0,64873.60681951825,778975.4423944487,697734902302994.6,-137133.92574560127,263691190904405.78,1248.273,1353.594745956152
0,66691.12512871357,778975.438000677,770826483550106.0,-130439.16163867232,263691190904405.78,1248.273,1348.6397588973487
0,68559.56357270964,778975.4315132265,846483198083460.1,-124147.39246145202,263691190904405.78,1248.273,1343.9663864655831
0,70480.34874518366,778975.425821871,924622729151525.1,-118213.91143681497,263691190904405.78,1248.273,1339.5442040176845
0,72454.94720768661,778975.4208411835,1005200517028441.6,-112598.8883476312,263691190904405.78,1248.273,1335.345879679729
0,74484.86660939513,778975.4165013687,1088198760336622.9,-107267.43486052605,263691190904405.78,1248.273,1331.3473261038193
0,76571.65683823434,778975.4127451531,1173619114157252.5,-102189.2168199124,263691190904405.78,1248.273,1327.5274984459384
0,78716.9112042524,778975.4095252483,1261477748929112.2,-97337.9215011899,263691190904405.78,1248.273,1323.8680682201216
0,80922.26765614563,778975.4068024051,1351801946878211.8,-92690.7131114107,263691190904405.78,1248.273,1320.3530739266796
0,83189.41003187059,778975.4045439044,1444627719384232.5,-88227.73130427717,263691190904405.78,1248.273,1316.9685917653326
0,85520.06934428902,778975.402722377,1539998114989796.2,-83931.65096622365,263691190904405.78,1248.273,1313.7024424797273
0,87916.0251028354,778975.4013148851,1637962002928057.5,-79787.30510823357,263691190904405.78,1248.273,1310.5439377778364
0,90379.10667221106,778975.4003021839,1738573189534652.5,-75781.36586418588,263691190904405.78,1248.273,1307.4836642699363
0,92911.19466914417,778975.3996681388,1841889771360438.8,-71902.07627851328,263691190904405.78,1248.273,1304.5133007728607
0,95514.22239828143,778975.3993995038,1947973659083542.0,-68139.02530273312,263691190904405.78,1248.273,1301.625464334681
0,98190.17732831009,778975.38586836,2056891123539918.2,-64537.13494156356,263691190904405.78,1248.273,1298.8552812457003
0,100941.10260943102,778975.38586836,2168719422190085.8,-61209.32871341481,263691190904405.78,1248.273,1296.2906422417582
0,103769.09863335191,778975.3858683599,2283542470913524.5,-58131.54854391449,263691190904405.78,1248.273,1293.9141659416782
0,106676.32463697944,778975.38586836,2401446637893826.0,-55277.45564083153,263691190904405.78,1248.273,1291.7065003391378
0,109665.00035104563,778975.3858683598,2522520728567192.5,-52624.28906794375,263691190904405.78,1248.273,1289.6508635567252
0,112737.40769492048,778975.3858683602,2646856020442865.5,-50152.27839170084,263691190904405.78,1248.273,1287.7326308361228
0,115895.89251890726,778975.3858683602,2774546308795560.5,-47844.168100270566,263691190904405.78,1248.273,1285.9389985288033
0,119142.86639535036,778975.3858683599,2905687960892056.0,-45684.82981883801,263691190904405.78,1248.273,1284.2587088956789
0,122480.80845992522,778975.3858683599,3040379977067907.0,-43660.9440271403,263691190904405.78,1248.273,1282.6818232870537
0,125912.2673045096,778975.3858683599,3178724057436861.0,-41760.73720190691,263691190904405.78,1248.273,1281.1995340853562
0,129439.8629230931,778975.38586836,3320824673352978.5,-39973.76346459412,263691190904405.78,1248.273,1279.8040079113318
0,133066.28871219646,778975.38586836,3466789142989053.5,-38290.722199950986,263691190904405.78,1248.273,1278.4882542036207
0,136794.3135273409,778975.38586836,3616727710575411.0,-36703.304927226745,263691190904405.78,1248.273,1277.2460145137168
0,140626.78379712935,778975.3858683599,3770753628974668.5,-35204.06609967139,263691190904405.78,1248.273,1276.0716688086382
0,144566.625696557,778975.3858683603,3928983245367060.0,-33786.313585462594,263691190904405.78,1248.273,1274.9601558117986
0,148616.84738120958,778975.3858683599,4091536089894489.5,-32444.015421949556,263691190904405.78,1248.273,1273.9069049897716
0,152780.5412840577,778975.3858683602,4258534967167386.5,-31171.720092343738,263691190904405.78,1248.273,1272.9077782468798
0,157060.88647659603,778975.3858683603,4430106050580443.5,-29964.48809224495,263691190904405.78,1248.273,1271.9590197491468
0,161461.1510961327,778975.3858683598,4606378979416083.0,-28817.832964500725,263691190904405.78,1248.273,1271.0572125855394
0,165984.69484108573,778975.3858683598,4787486958739616.0,-27727.670308881115,263691190904405.78,1248.273,1270.1992412037105
0,170634.97153618548,778975.38586836,4973566862109232.0,-26690.273536144647,263691190904405.78,1248.273,1269.3822587420266
0,175415.53176954575,778975.3858683604,5164759337139760.0,-25702.23534820396,263691190904405.78,1248.273,1268.6036585289862
0,180330.0256036147,778975.38586836,5361208913971249.0,-24760.434098000882,263691190904405.78,1248.273,1267.8610491425004
