particle,time,energy,r,potential,impact parameter,v0,v
0,559.845310015135,1248272.681058,3238483212577.5186,-498181.8482533516,1948389651978.8518,1580.046,1868.932598737232
0,575.5301031252253,1248246.9515827156,2484164417518.222,-516284.02955910534,1948389651978.8518,1580.046,1878.5797726696735
0,591.6543260751422,1248047.3502937648,1870916015863.37,-537561.6519722994,1948389651978.8518,1580.046,1889.76665346072
0,608.2302900622819,1247556.241987593,1624446405576.0667,-549855.4057988081,1948389651978.8518,1580.046,1896.0019239369992
0,625.2706511982188,1247051.8989248057,1936920849224.2568,-535500.1602704789,1948389651978.8518,1580.046,1888.1483306113873
0,642.788420171923,1246823.262802575,2644911890366.979,-512233.3181279043,1948389651978.8518,1580.046,1875.6633924723697
0,660.7969721837026,1246778.5211320345,3539276943472.2417,-492218.5674425252,1948389651978.8518,1580.046,1864.9381161714507
0,679.3100571574729,1246777.9040058898,4528672346421.399,-475648.01918100624,1948389651978.8518,1580.046,1856.0312083512476
0,698.3418102391092,1246777.913685571,5578404546587.692,-461638.6102405958,1948389651978.8518,1580.046,1848.4677567792016
0,717.906762588947,1246777.9213703047,6674182445576.936,-449586.7291104638,1948389651978.8518,1580.046,1841.936291233097
0,738.0198524766512,1246777.921394579,7809612816475.461,-439029.017291811,1948389651978.8518,1580.046,1836.1954899663544
0,758.6964366868938,1246777.9138741356,8981737825080.725,-429631.86632775376,1948389651978.8518,1580.046,1831.0706049750727
0,779.9523022446078,1246777.9045477412,10189261747002.957,-421155.15139891085,1948389651978.8518,1580.046,1826.4353566149841
0,801.8036784687198,1246777.8960063308,11431767921899.05,-413422.9705704214,1948389651978.8518,1580.046,1822.196952349966
0,824.2672493636034,1246777.8881088984,12709341151338.457,-406303.7020128535,1948389651978.8518,1580.046,1818.285780685617
0,847.3601663576632,1246777.8807490931,14022372069708.135,-399696.79025100364,1948389651978.8518,1580.046,1814.648545035703
0,871.100061398835,1246777.873844745,15371449688987.98,-393523.92647987435,1948389651978.8518,1580.046,1811.2436613137502
0,895.5050604169751,1246777.867331086,16757299493189.562,-387723.0664781763,1948389651978.8518,1580.046,1808.038126704889
0,920.5937971633837,1246777.8611561568,18180746366289.145,-382244.2909960004,1948389651978.8518,1580.046,1805.0053474447975
0,946.3854274380964,1246777.8552776463,19642691694264.24,-377046.8826261115,1948389651978.8518,1580.046,1802.1236017009253
0,972.8996437157532,1246777.84966065,21144098882639.145,-372097.22152852704,1948389651978.8518,1580.046,1799.3749310186452
0,1000.1566901812306,1246777.8442760264,22685984045092.426,-367367.2432440711,1948389651978.8518,1580.046,1796.744326564076
0,1028.177378186536,1246777.8390992125,24269409967220.47,-362833.2896757332,1948389651978.8518,1580.046,1794.2191219441095
0,1056.9831021407072,1246777.8341092991,25895482201602.613,-358475.23998864484,1948389651978.8518,1580.046,1791.7885333364225
0,1086.5958558449227,1246777.8292883493,27565346584354.45,-354275.844102394,1948389651978.8518,1580.046,1789.4433063893046
0,1117.0382492852657,1246777.82462086,29280187721571.336,-350220.20505543967,1948389651978.8518,1580.046,1787.175441682377
0,1148.3335258959169,1246777.8200933451,31041228151907.953,-346295.37231061,1948389651978.8518,1580.046,1784.9779788019544
