particle,time,energy,r,potential,impact parameter,v0,v
0,6368.953005134941,9960.390940500001,1975384821428571.8,-67199.99999999999,1625473979236810.5,141.141,392.83683875242656
0,7312.536457989145,9960.390930393522,1964198067051799.0,-67581.6405164019,1625473979236810.5,141.141,393.8071392110494
0,8395.915216568235,9960.390893617834,1951324135153189.0,-68023.53906950165,1625473979236810.5,141.141,394.92766416932477
0,9639.800461683573,9960.390817677893,1936503447419596.2,-68535.88468094761,1625473979236810.5,141.141,396.22285521818526
0,11067.97181058933,9960.390685222505,1919434843589953.8,-69130.82086559938,1625473979236810.5,141.141,397.7215396500971
0,12707.731916953566,9960.390472197323,1899768394979797.8,-69822.90152448691,1625473979236810.5,141.141,399.4578626005107
0,14590.428421461716,9960.390145271318,1877096811870134.0,-70629.68198370737,1625473979236810.5,141.141,401.47247011215774
0,16752.05323129234,9960.389658217435,1850945121555435.8,-71572.49592941199,1625473979236810.5,141.141,403.8140304338853
0,19233.930585016875,9960.388946775594,1820758207884904.0,-72677.49251286768,1625473979236810.5,141.141,406.54121921311565
0,22083.507056806713,9960.387921282658,1785885693605717.5,-73977.0446078814,1625473979236810.5,141.141,409.72535320422645
0,25355.258602624624,9960.38645595072,1745563510174781.5,-75511.69792348058,1625473979236810.5,141.141,413.45394998580264
0,29111.731988593485,9960.38437302527,1698891337479039.8,-77332.92723375717,1625473979236810.5,141.141,417.83564138733414
0,33424.74051075017,9960.381418906909,1644804926259578.8,-79507.12972076697,1625473979236810.5,141.141,423.00711847361123
0,38376.73686501157,9960.377227302815,1582042205843659.5,-82121.57273577251,1625473979236810.5,141.141,429.14321610174693
0,44062.38941279583,9960.371260675602,1509102235621111.0,-85293.53693950314,1625473979236810.5,141.141,436.4720110160072
0,50590.391976107494,9960.362713806404,1424197096715432.2,-89184.89061808267,1625473979236810.5,141.141,445.298222165526
0,58085.54176031472,9960.35034769644,1325200620769590.0,-94026.3048539652,1625473979236810.5,141.141,456.04090869495826
0,66691.12512871357,9960.332186921543,1209610512452541.5,-100159.39434898518,1625473979236810.5,141.141,469.29676439521023
0,76571.65683823434,9960.304927439764,1074583678431384.4,-108113.61236235924,1625473979236810.5,141.141,485.9504445718699
0,87916.0251028354,9960.27053143701,917266951732562.1,-118750.82593407418,1625473979236810.5,141.141,507.3679068792412
0,100941.10260943102,9960.317877155612,736357755155632.5,-133513.43904140577,1625473979236810.5,141.141,535.6748209848236
0,115895.8925189068,9927.812329654058,539671817513677.0,-154511.18583672668,1625473979236810.5,141.141,573.4788543030697
0,133066.28871219646,8793.506431718532,382894385922158.6,-181357.42665379524,1625473979236810.5,141.141,616.6861974870425
0,152780.5412840577,5994.331876309123,437441017695890.4,-172492.54171532148,1625473979236810.5,141.141,597.4728003710807
0,175415.53176954575,4593.308134779625,705981516726326.4,-136882.80272864705,1625473979236810.5,141.141,531.9325349392095
0,201403.9780680049,4336.290625297799,1056207413518294.2,-109283.28388245637,1625473979236810.5,141.141,476.69607614863827
0,231242.70680265786,4328.952101502626,1444920677450317.0,-88214.00441153382,1625473979236810.5,141.141,430.216123624014
0,265502.15126021486,4328.926081048616,1860237979703110.5,-71235.94067096025,1625473979236810.5,141.141,388.75407844036533
0,304837.25648462796,4328.750916416844,2297810814340313.0,-57770.57848781624,1625473979236810.5,141.141,352.41830089889794
1,8395.915216568235,9960.390940500001,1975384821428571.8,-67199.99999999999,4110330516693258.5,141.141,392.83683875242656
1,9639.800461683573,9960.390927164684,1965150815689796.8,-67549.05260004994,4110330516693258.5,141.141,393.7243795530437
1,11067.97181058933,9960.390882901716,1953419946325244.0,-67951.40201402073,4110330516693258.5,141.141,394.74496297463367
1,12707.731916953566,9960.390791768354,1939978114488412.2,-68415.41594902729,4110330516693258.5,141.141,395.91869554441513
1,14590.428421461716,9960.39063336511,1924582784070999.0,-68950.83139230317,4110330516693258.5,141.141,397.26873027125674
1,16752.05323129234,9960.390379664881,1906960297696434.2,-69568.98495059364,4110330516693258.5,141.141,398.8217028454157
1,19233.930585016875,9960.389992246928,1886803572175238.5,-70283.07623672065,4110330516693258.5,141.141,400.60820318352836
1,22083.507056806713,9960.389418516483,1863770660289238.2,-71108.46136862428,4110330516693258.5,141.141,402.6632607704377
1,25355.258602624624,9960.38858652454,1837484997789513.0,-72062.9646133635,4110330516693258.5,141.141,405.02679713788825
1,29111.731988593485,9960.387397854254,1807538706086094.8,-73167.17777938388,4110330516693258.5,141.141,407.743951953277
1,33424.74051075017,9960.385717845696,1773501245299529.8,-74444.68024719294,4110330516693258.5,141.141,410.86510186444076
1,38376.73686501157,9960.383362171342,1734937274873409.8,-75922.04015364611,4110330516693258.5,141.141,414.445228023722
1,44062.38941279583,9960.380078488364,1691440242181461.0,-77628.3151006861,4110330516693258.5,141.141,418.5419815960508
1,50590.391976107494,9960.37552164869,1642692780113830.8,-79593.49212900511,4110330516693258.5,141.141,423.21121830748723
1,58085.54176031472,9960.369221063971,1588572777651806.0,-81844.76363892206,4110330516693258.5,141.141,428.49768461448195
1,66691.12512871357,9960.360540092675,1529336993502217.2,-84398.49689288455,4110330516693258.5,141.141,434.4165223215554
1,76571.65683823434,9960.348631881323,1465934520040155.8,-87243.8637654751,4110330516693258.5,141.141,440.91770750868335
1,87916.0251028354,9960.332408978793,1400529381713400.5,-90311.08502518709,4110330516693258.5,141.141,447.8200920775348
1,100941.10260943102,9960.310575468888,1337327851438463.0,-93414.2123698834,4110330516693258.5,141.141,454.6966526055636
1,115895.8925189068,9960.284357536468,1283739146759832.0,-96162.50478505903,4110330516693258.5,141.141,460.70118111981327
1,133066.28871219646,9960.306201940592,1251554222440912.5,-97868.7581151034,4110330516693258.5,141.141,464.39006086918783
1,152780.5412840577,9960.383940444575,1256982874690816.0,-97577.82965986541,4110330516693258.5,141.141,463.76333102199874
1,175415.53176954575,9960.492625026003,1317662054216262.2,-94409.60645981976,4110330516693258.5,141.141,456.8809452906649
1,201403.9780680049,9960.572538012158,1446599539682765.8,-88135.97645984693,4110330516693258.5,141.141,442.9369006932231
1,231242.70680265786,9960.604320688231,1647514385398438.5,-79396.46820253723,4110330516693258.5,141.141,422.74595804862633
1,265502.15126021486,9960.606574102974,1915719688980143.8,-69261.00852599386,4110330516693258.5,141.141,398.0492811200564
1,304837.25648462796,9960.696630259357,2243009638783563.8,-59182.02833581721,4110330516693258.5,141.141,371.867516640205
2,38376.73686501157,9960.390940500001,1975384821428571.8,-67199.99999999999,1406672241499323.8,141.141,392.83683875242656
2,44062.38941279583,9960.390529889148,1906777051445314.8,-69575.44644744808,1406672241499323.8,141.141,398.8379043604989
2,50590.391976107494,9960.389095922728,1826830006402769.0,-72453.77856596536,1406672241499323.8,141.141,405.9905606338356
2,58085.54176031472,9960.385991673626,1733449692981494.2,-75979.694471773,1406672241499323.8,141.141,414.5843230597284
2,66691.12512871357,9960.380249042908,1624079428976064.5,-80359.29788388898,1406672241499323.8,141.141,425.0168893889557
2,76571.65683823434,9960.370303743024,1495575998500617.0,-85898.61425233196,1406672241499323.8,141.141,437.8561054868939
2,87916.0251028354,9960.353520803488,1344059546140482.5,-93076.77098305355,1406672241499323.8,141.141,453.95401640222775
2,100941.10260943102,9960.325186898612,1164778436916013.8,-102697.47813008945,1406672241499323.8,141.141,474.6742110479314
2,115895.8925189068,9960.350019731952,952243602740494.4,-116235.96106238916,1406672241499323.8,141.141,502.3869247544588
2,133066.28871219646,9958.047679266863,702245386369067.5,-136709.72019122491,1406672241499323.8,141.141,541.6045935375581
2,152780.5412840577,9084.815306810488,428675795605747.94,-174212.07298926084,1406672241499323.8,141.141,605.4698808298747
2,175415.53176954575,3533.8126299711003,314087051450026.6,-209975.5629301658,1406672241499323.8,141.141,653.4667176836734
2,201403.9780680049,-837.9238404044299,608302651060411.6,-149484.25704737392,1406672241499323.8,141.141,545.2455102189646
2,231242.70680265786,-1823.8908611275401,1019564004754511.2,-111870.86377933358,1406672241499323.8,141.141,469.14171189141996
2,265502.15126021486,-1949.7120989970863,1461574248758275.0,-87445.45462573129,1406672241499323.8,141.141,413.5111667820694
2,304837.25648462796,-1951.0168364973651,1921604497359469.5,-69054.90781715164,1406672241499323.8,141.141,366.34380295196553
3,44062.38941279583,9960.390940500001,1975384821428571.8,-67199.99999999999,2911333972817285.5,141.141,392.83683875242656
3,50590.391976107494,9960.390470968458,1906485287242502.5,-69585.73071280397,2911333972817285.5,141.141,398.863688955945
3,58085.54176031472,9960.388821174784,1826813625003060.2,-72454.38345943743,2911333972817285.5,141.141,405.9920498744088
3,66691.12512871357,9960.385268042504,1734721550424851.2,-75930.41124523827,2911333972817285.5,141.141,414.46543043607574
