particle,time,energy,r,potential,impact parameter,v0,v
0,66691.12512871357,375455.0578352451,1975384821428571.8,-67199.99999999999,1556789336331521.5,866.5507,940.9091962939304
0,76571.65683823434,375455.05587123684,1784602340710535.8,-74025.37449989424,1556789336331521.5,866.5507,948.135465396302
0,87916.0251028354,375455.0485625487,1600243366192345.8,-81352.90199594399,1556789336331521.5,866.5507,955.8325696046277
0,100941.10260943102,375455.03379864356,1453262873509297.8,-87827.3071045094,1556789336331521.5,866.5507,962.5822987185594
0,115895.8925189068,375455.0114292387,1398089894657527.8,-90428.28258635792,1556789336331521.5,866.5507,965.2805747714979
0,133066.28871219646,375454.9916836914,1499413499335344.8,-85726.4719881002,1556789336331521.5,866.5507,960.3972757893388
0,152780.5412840577,375454.98278249253,1789768453735664.8,-73831.15210883474,1556789336331521.5,866.5507,947.9305194910936
0,175415.53176954575,375454.9767199155,2256647957303393.0,-58824.35475608086,1556789336331521.5,866.5507,931.9649472764481
0,201403.9780680049,375454.9767199156,2877577719481322.0,-46131.11197703018,1556789336331521.5,866.5507,918.2440728879722
0,231242.70680265786,375454.97671991563,3641812551815740.0,-36450.492196204716,1556789336331521.5,866.5507,907.64031302727
0,265502.15126021486,375454.9767199155,4550274684294685.0,-29173.15309736653,1556789336331521.5,866.5507,899.5867160171742
0,304837.25648462796,375454.9767199155,5612352880404043.0,-23652.443605870234,1556789336331521.5,866.5507,893.4286992544909
1,76571.65683823434,375455.057835245,1975384821428571.8,-67199.99999999999,2101610962097106.0,866.5507,940.9091962939303
1,87916.0251028354,375455.0572558197,1934208426398918.2,-68615.57941471445,2101610962097106.0,866.5507,942.4124751620535
1,100941.10260943102,375455.056304391,1953390440077013.2,-67952.4208878465,2101610962097106.0,866.5507,941.7085294211129
1,115895.8925189068,375454.97587370273,2059787777293966.5,-64446.37717697017,2101610962097106.0,866.5507,937.9779880686677
1,133066.28871219646,375454.97587370255,2276108041844661.5,-58321.423043001385,2101610962097106.0,866.5507,931.4251434406352
1,152780.5412840577,375454.9758737026,2615973724171730.5,-50744.33996542912,2101610962097106.0,866.5507,923.2543699751783
1,175415.53176954575,375454.9758737027,3085014384319486.5,-43029.251557049705,2101610962097106.0,866.5507,914.8598006588248
1,201403.9780680049,375454.9758737026,3685967109762453.5,-36013.84821053245,2101610962097106.0,866.5507,907.1591085187152
1,231242.70680265786,375454.9758737027,4423061726732737.5,-30012.210591068953,2101610962097106.0,866.5507,900.5189464578428
1,265502.15126021486,375454.9758737026,5304122948261517.0,-25026.919868723795,2101610962097106.0,866.5507,894.9658046455478
1,304837.25648462796,375454.97587370273,6341168237009517.0,-20933.975418794864,2101610962097106.0,866.5507,890.3807626993045
2,115895.8925189068,375455.057835245,1975384821428571.8,-67199.99999999999,2023479689601058.2,866.5507,940.9091962939303
2,133066.28871219646,375455.05553573044,1864197413304600.0,-71093.10108979337,2023479689601058.2,866.5507,945.0377311256136
2,152780.5412840577,375455.0511029203,1892784515748558.5,-70070.41884703466,2023479689601058.2,866.5507,943.9549459057407
2,175415.53176954575,375455.0502521754,2119261525133534.5,-62637.79077083735,2023479689601058.2,866.5507,936.0479058499226
2,201403.9780680049,375455.0502521755,2560800098986188.0,-51837.65029240417,2023479689601058.2,866.5507,924.4378838457235
2,231242.70680265786,375455.0502521755,3203349329915438.5,-41439.70773350036,2023479689601058.2,866.5507,913.1207565110716
2,265502.15126021486,375455.0502521754,4030678920092237.5,-32933.87110004839,2023479689601058.2,866.5507,903.7576238707188
2,304837.25648462796,375455.05025217554,5037605926084394.0,-26350.98138833183,2023479689601058.2,866.5507,896.4441216724078
3,265502.15126021486,375455.057835245,1975384821428571.8,-67199.99999999999,349243367233548.94,866.5507,940.9091962939303
3,304837.25648462796,374921.4580415492,810600159208163.4,-132459.97960721917,349243367233548.94,866.5507,1007.3543940925342
4,304837.25648462796,375455.057835245,1975384821428571.8,-67199.99999999999,351356876435815.8,866.5507,940.9091962939303
5,304837.25648462796,375455.057835245,1975384821428571.8,-67199.99999999999,1390225905646131.5,866.5507,940.9091962939303
