particle,time,energy,r,potential,impact parameter,v0,v
0,22083.507056806713,190619.781458,1975384821428571.8,-67199.99999999999,1773116250831130.5,617.446,718.0804710587804
0,25355.258602624624,190619.7813098798,1928908448527473.8,-68799.96397596474,1773116250831130.5,617.446,720.3051371270991
0,29111.731988593485,190619.78076981707,1877292121849350.5,-70622.69311225873,1773116250831130.5,617.446,722.8312028158107
0,33424.74051075017,190619.77965398508,1820561300901149.5,-72684.76484926222,1773116250831130.5,617.446,725.6783647088389
0,38376.73686501157,190619.77771239314,1759142110503850.2,-74990.98235239909,1773116250831130.5,617.446,728.8494495638894
0,44062.38941279583,190619.77461344015,1694138945628851.0,-77521.18221541143,1773116250831130.5,617.446,732.3127157558465
0,50590.391976107494,190619.76993559892,1627771055912228.2,-80206.70806031782,1773116250831130.5,617.446,735.9707575657021
0,58085.54176031472,190619.76318408328,1564029813588149.8,-82891.09104309825,1773116250831130.5,617.446,739.6091592553212
0,66691.12512871357,190619.75387025817,1509577541117717.8,-85272.40128165268,1773116250831130.5,617.446,742.8218563719175
0,76571.65683823434,190619.7417161299,1474724046661911.5,-86842.14330417776,1773116250831130.5,617.446,744.9320573318182
0,87916.0251028354,190619.7270383151,1473870072085448.0,-86881.08313895312,1773116250831130.5,617.446,744.984308797532
0,100941.10260943102,190619.71123452426,1524288014512563.8,-84620.75843228852,1773116250831130.5,617.446,741.9440270893928
0,115895.8925189068,190619.6970244004,1642588956003965.8,-79597.78945372721,1773116250831130.5,617.446,735.1428248689198
0,133066.28871219646,190619.68805247426,1840577155913771.0,-71950.00367050726,1773116250831130.5,617.446,724.6650146419123
0,152780.5412840577,190619.8019260292,2123823965331509.0,-62503.231043105596,1773116250831130.5,617.446,711.5097089557314
0,175415.53176954575,190619.80192602926,2494672244922128.5,-53211.74365498409,1773116250831130.5,617.446,698.3287844289584
0,201403.9780680049,190619.80192602923,2955733191486623.0,-44911.31350500341,1773116250831130.5,617.446,686.3397342876669
0,231242.70680265786,190619.80192602918,3511171302772946.0,-37806.717061957075,1773116250831130.5,617.446,675.9090456385183
0,265502.15126021486,190619.80192602918,4167564543946348.5,-31852.142564371745,1773116250831130.5,617.446,667.041144893478
0,304837.25648462796,190619.80192602926,4934188395660820.0,-26903.281625147953,1773116250831130.5,617.446,659.5802961750408
1,133066.28871219646,190619.781458,1975384821428571.8,-67199.99999999999,2229980413864931.0,617.446,718.0804710587804
1,152780.5412840577,190619.7797441824,1911074951083322.5,-69424.1606540657,2229980413864931.0,617.446,721.171186887341
1,175415.53176954575,190619.7800835059,1948602371603695.5,-68117.3441615377,2229980413864931.0,617.446,719.3568297375699
1,201403.9780680049,190619.82770182216,2128220777695107.5,-62374.10206274069,2229980413864931.0,617.446,711.3282361393548
1,231242.70680265786,190619.82770182213,2470869337241446.0,-53724.35442021452,2229980413864931.0,617.446,699.0624895129714
1,265502.15126021486,190619.82770182207,2977415912354453.0,-44584.25154819182,2229980413864931.0,617.446,685.8630756208033
1,304837.25648462796,190619.8277018221,3641524563283461.5,-36453.374868988045,2229980413864931.0,617.446,673.9038545234923
2,201403.9780680049,190619.781458,1975384821428571.8,-67199.99999999999,709671281654471.8,617.446,718.0804710587804
2,231242.70680265786,190619.77723173014,1331615927299621.5,-93701.71541203329,709671281654471.8,617.446,754.0842030486561
2,265502.15126021486,189597.70022818874,659930461612700.0,-147845.18159061924,709671281654471.8,617.446,821.5143112798559
2,304837.25648462796,184074.89557155612,751309571257111.9,-139346.78539401345,709671281654471.8,617.446,804.2657284325493
3,231242.70680265786,190619.781458,1975384821428571.8,-67199.99999999999,2259920656682181.5,617.446,718.0804710587804
3,265502.15126021486,190619.78279893415,1968991184835522.8,-67417.8552428128,2259920656682181.5,617.446,718.3837944187591
3,304837.25648462796,190619.78521002596,2267126445030988.5,-58552.4730175275,2259920656682181.5,617.446,705.9352069808581
4,265502.15126021486,190619.781458,1975384821428571.8,-67199.99999999999,1756486429045571.8,617.446,718.0804710587804
4,304837.25648462796,190607.11066213454,1530576955929027.2,-84376.11699439154,1756486429045571.8,617.446,741.5972325413925
5,304837.25648462796,190619.781458,1975384821428571.8,-67199.99999999999,1976185891676073.8,617.446,718.0804710587804
6,304837.25648462796,190619.781458,1975384821428571.8,-67199.99999999999,1867419213178290.8,617.446,718.0804710587804
