particle,time,energy,r,potential,impact parameter,v0,v
0,100941.10260943102,71463.24517922,1975384821428571.8,-67199.99999999999,864189583160719.6,378.0562,526.6179738277455
0,115895.8925189068,71463.24149228766,1737232026880632.2,-75833.2552173924,864189583160719.6,378.0562,542.7642153084156
0,133066.28871219646,71463.22792340477,1458899504415707.2,-87567.20512714217,864189583160719.6,378.0562,563.9688520664008
0,152780.5412840577,71463.29094620998,1135770274431902.8,-104392.10867314076,864189583160719.6,378.0562,593.0521049947479
0,175415.53176954575,71411.8563906968,775673299045258.2,-130236.15347976977,864189583160719.6,378.0562,635.0559185937354
0,201403.9780680049,69601.27087011642,483821579279264.06,-169604.2468801695,864189583160719.6,378.0562,691.6726360790716
0,231242.70680265786,65800.00443225013,657985164288391.6,-145166.89543892536,864189583160719.6,378.0562,649.5643153240109
0,265502.15126021486,64656.29623945427,1179499403110291.5,-102060.50736858332,864189583160719.6,378.0562,577.4371023895808
0,304837.25648462796,64568.32935578539,1802862951363062.0,-73341.27155629548,864189583160719.6,378.0562,525.1849215506494
1,100941.10260943102,71463.24517922,1975384821428571.8,-67199.99999999999,2388780066446358.0,378.0562,526.6179738277455
1,115895.8925189068,71463.2434307299,1860701725355523.5,-71219.22784877662,2388780066446358.0,378.0562,534.1956032756289
1,133066.28871219646,71463.2372970014,1754164446046273.8,-75181.44633960882,2388780066446358.0,378.0562,541.5619699288535
1,152780.5412840577,71463.2296762065,1672942045929850.5,-78367.35778397952,2388780066446358.0,378.0562,547.4131665573747
1,175415.53176954575,71463.2741264862,1643438118592920.2,-79563.03081670513,2388780066446358.0,378.0562,549.5931312219819
1,201403.9780680049,71463.32934994483,1698039907449535.5,-77366.60346735982,2388780066446358.0,378.0562,545.5821346365818
1,231242.70680265786,71463.35632490415,1863735268599881.8,-71109.72553373214,2388780066446358.0,378.0562,533.9907899180215
1,265502.15126021486,71463.74702564422,2150820545460467.2,-61718.70557967939,2388780066446358.0,378.0562,516.1055175161831
1,304837.25648462796,71463.74702564419,2557061170738540.0,-51913.4471709411,2388780066446358.0,378.0562,496.7437854600403
2,152780.5412840577,71463.24517922,1975384821428571.8,-67199.99999999999,2504383872634510.0,378.0562,526.6179738277455
2,175415.53176954575,71463.25111942513,1842651121937098.2,-71874.321692088,2504383872634510.0,378.0562,535.420531566568
2,201403.9780680049,71463.28339922088,1757766373161179.2,-75043.54843541436,2504383872634510.0,378.0562,541.3073652457266
2,231242.70680265786,71463.31110497331,1764282914485524.8,-74794.85318020402,2504383872634510.0,378.0562,540.8477868775601
2,265502.15126021486,71463.31559734803,1905140076886586.2,-69633.14982536627,2504383872634510.0,378.0562,531.2183457349987
2,304837.25648462796,71463.16127427298,2200227421578601.8,-60332.79046434143,2504383872634510.0,378.0562,513.4120211654854
3,175415.53176954575,71463.24517922,1975384821428571.8,-67199.99999999999,1731530397934423.8,378.0562,526.6179738277455
3,201403.9780680049,71463.27227002505,1650038990613624.0,-79293.60523430147,1731530397934423.8,378.0562,549.1026816622307
3,231242.70680265786,71463.2546258659,1326422308348071.2,-93964.33643133516,1731530397934423.8,378.0562,575.2001235347591
3,265502.15126021486,71274.85934563326,1109367011131877.5,-106360.67796694978,1731530397934423.8,378.0562,596.0462017538289
3,304837.25648462796,70580.75115959482,1198287568295283.8,-101442.27936277624,1731530397934423.8,378.0562,586.554397344988
4,201403.9780680049,71463.24517921994,1975384821428571.8,-67199.99999999999,834247336514502.8,378.0562,526.6179738277453
4,231242.70680265786,71463.26130461329,1493917522635155.8,-85973.04749234565,834247336514502.8,378.0562,561.1351152743142
4,265502.15126021486,71182.6168617415,929021647175255.9,-119334.76626380233,834247336514502.8,378.0562,617.2801359602362
4,304837.25648462796,66116.23999332497,434523567561487.06,-202577.42664280208,834247336514502.8,378.0562,733.0670728332123
5,231242.70680265786,71463.24517922,1975384821428571.8,-67199.99999999999,1035262445799277.4,378.0562,526.6179738277455
5,265502.15126021486,71462.43912757025,1441805595094895.5,-88362.06339613581,1035262445799277.4,378.0562,565.3751011916002
5,304837.25648462796,70625.3898082806,849421648609517.6,-128384.67962027408,1035262445799277.4,378.0562,630.8883727388779
6,265502.15126021486,71463.24517922,1975384821428571.8,-67199.99999999999,1938025749252475.5,378.0562,526.6179738277455
6,304837.25648462796,71454.92823236102,1552127553146789.5,-83427.97956024164,1938025749252475.5,378.0562,556.5660927376059
7,265502.15126021486,71463.24517922,1975384821428571.8,-67199.99999999999,2647400990562974.0,378.0562,526.6179738277455
7,304837.25648462796,71463.22763239563,1877966852090382.8,-70598.5533756289,2647400990562974.0,378.0562,533.0324211678395
8,265502.15126021486,71463.24517922,1975384821428571.8,-67199.99999999999,2342499800677261.0,378.0562,526.6179738277455
8,304837.25648462796,71462.85360948427,1697734940581060.5,-77379.42070542718,2342499800677261.0,378.0562,545.6047549552908
9,304837.25648462796,71463.24517922,1975384821428571.8,-67199.99999999999,1370642092010853.2,378.0562,526.6179738277455
