particle,time,energy,r,potential,impact parameter,v0,v
0,16752.05323129234,89643.51846449998,1975384821428571.8,-67199.99999999999,1999478895771899.5,423.423,560.0777061524587
0,19233.930585016875,89643.51842149915,1947329910131789.8,-68161.23405569274,1999478895771899.5,423.423,561.7913357772472
0,22083.507056806713,89643.5182648896,1915593297010991.5,-69265.44979804842,1999478895771899.5,423.423,563.7534355778917
0,25355.258602624624,89643.51794135488,1879824265044633.5,-70532.1103539561,1999478895771899.5,423.423,565.9958096935188
0,29111.731988593485,89643.51737718447,1839708408867772.8,-71981.69779044535,1999478895771899.5,423.423,568.5511677371348
0,33424.74051075017,89643.51647114169,1795017592605526.2,-73634.3007759779,1999478895771899.5,423.423,571.4504654773143
0,38376.73686501157,89643.51508534107,1745692103409080.2,-75506.74716862336,1999478895771899.5,423.423,574.7177781380431
0,44062.38941279583,89643.5130342101,1691974270365180.8,-77607.09171278769,1999478895771899.5,423.423,578.3607952601867
0,50590.391976107494,89643.51007272155,1634623409736584.2,-79924.39774378223,1999478895771899.5,423.423,582.3536860302402
0,58085.54176031472,89643.50588783262,1575255507736860.8,-82410.4692835833,1999478895771899.5,423.423,586.607151629463
0,66691.12512871357,89643.50010325546,1516861279609656.5,-84948.91084718624,1999478895771899.5,423.423,590.918625447602
0,76571.65683823434,89643.49231969594,1464539024241428.2,-87307.82933493887,1999478895771899.5,423.423,594.8971703658285
0,87916.0251028354,89643.48223022876,1426369789805964.5,-89082.4591454995,1999478895771899.5,423.423,597.8727981364067
0,100941.10260943102,89643.46985761126,1414055943429549.5,-89665.13025643266,1999478895771899.5,423.423,598.8465581666875
0,115895.8925189068,89643.45590513147,1442459319123297.5,-88328.7044993896,1999478895771899.5,423.423,596.6106945144733
0,133066.28871219646,89643.44219736896,1527131723443458.5,-84495.48854282057,1999478895771899.5,423.423,590.1507108191763
0,152780.5412840577,89643.44437730344,1680415089045064.0,-78067.80524062406,1999478895771899.5,423.423,579.1567138830862
0,175415.53176954575,89643.46171078167,1908798165854130.2,-69504.25883374404,1999478895771899.5,423.423,564.1767817706179
0,201403.9780680049,89643.6856348089,2213733308784252.0,-59964.702827235305,1999478895771899.5,423.423,547.007108659557
0,231242.70680265786,89643.68563481185,2596243471310295.0,-51129.9735432766,1999478895771899.5,423.423,530.6103262811391
0,265502.15126021486,89643.68563481189,3058825200568912.5,-43397.66129012882,1999478895771899.5,423.423,515.8320403482915
0,304837.25648462796,89643.68563481185,3605753113648624.5,-36815.01639630447,1999478895771899.5,423.423,502.90894211798684
1,16752.05323129234,89643.51846449998,1975384821428571.8,-67199.99999999999,2306207019395906.5,423.423,560.0777061524587
1,19233.930585016875,89643.51843332467,1955042289862421.8,-67895.61461786987,2306207019395906.5,423.423,561.3183286713423
1,22083.507056806713,89643.51832104384,1932392627271093.8,-68678.68929166227,2306207019395906.5,423.423,562.7116625994278
1,25355.258602624624,89643.51809238507,1907360480939052.0,-69554.88415627783,2306207019395906.5,423.423,564.266607639798
1,29111.731988593485,89643.5177005619,1879966314467736.0,-70527.0330149438,2306207019395906.5,423.423,565.9868385669506
1,33424.74051075017,89643.51708456349,1850386069789608.8,-71592.79700387084,2306207019395906.5,423.423,567.8667345221664
1,38376.73686501157,89643.51616665137,1819039245130457.0,-72740.96724138178,2306207019395906.5,423.423,569.8850470191917
1,44062.38941279583,89643.51485104822,1786716880226746.0,-73945.77805941094,2306207019395906.5,423.423,571.9952673063985
1,50590.391976107494,89643.51302585175,1754763107203683.0,-75158.46830376383,2306207019395906.5,423.423,574.1114549103085
1,58085.54176031472,89643.51057198441,1725322618240318.8,-76295.48437283329,2306207019395906.5,423.423,576.0885260874716
1,66691.12512871357,89643.50738556501,1701655237745102.2,-77223.69743319649,2306207019395906.5,423.423,577.6975070376564
1,76571.65683823434,89643.5034228192,1688486428745484.0,-77745.77458352313,2306207019395906.5,423.423,578.6005150470268
1,87916.0251028354,89643.49877669498,1692296593868218.5,-77594.30891019384,2306207019395906.5,423.423,578.3386684061318
1,100941.10260943102,89643.49378564915,1721359673564442.2,-76450.0312132961,2306207019395906.5,423.423,576.3567037849829
1,115895.8925189068,89643.48915145759,1785292486757006.0,-73999.39066725029,2306207019395906.5,423.423,572.0889438167948
1,133066.28871219646,89643.48601191958,1894012880158481.0,-70026.81071563745,2306207019395906.5,423.423,565.1022858342674
1,152780.5412840577,89643.51480670144,2056405537634230.0,-64552.37431071892,2306207019395906.5,423.423,555.3303325362668
1,175415.53176954575,89643.51480668166,2279912069932823.5,-58224.11388168636,2306207019395906.5,423.423,543.8154626127654
1,201403.9780680049,89643.51480668166,2570869290425000.5,-51634.620435352925,2306207019395906.5,423.423,531.5602228196436
1,231242.70680265786,89643.51480668169,2934719680295783.0,-45232.89256254311,2306207019395906.5,423.423,519.3773336779817
1,265502.15126021486,89643.51480668168,3376863049625524.5,-39310.40674412923,2306207019395906.5,423.423,507.84627900736047
1,304837.25648462796,89643.51480668169,3903467959234976.0,-34007.16014228955,2306207019395906.5,423.423,497.2940276113745
2,16752.05323129234,89643.51846449998,1975384821428571.8,-67199.99999999999,2328484067595774.5,423.423,560.0777061524587
2,19233.930585016875,89643.51843443459,1955767686732633.8,-67870.68540651376,2328484067595774.5,423.423,561.2739150200165
2,22083.507056806713,89643.51832628694,1933968599718031.0,-68623.90628827734,2328484067595774.5,423.423,562.6142988132532
2,25355.258602624624,89643.5181063989,1909935566424676.0,-69464.2200150862,2328484067595774.5,423.423,564.1059087112723
2,29111.731988593485,89643.51773034155,1883716674314508.0,-70393.1085891336,2328484067595774.5,423.423,565.7501680414689
2,33424.74051075017,89643.51714053506,1855520010124457.5,-71406.60693585279,2328484067595774.5,423.423,567.5387635684242
2,38376.73686501157,89643.51626421013,1825801378904625.2,-72491.61938973202,2328484067595774.5,423.423,569.4473384852056
2,44062.38941279583,89643.51501271909,1795390604750210.0,-73620.3403406842,2328484067595774.5,423.423,571.4260325771014
2,50590.391976107494,89643.51328422184,1765668822709577.2,-74742.11716577853,2328484067595774.5,423.423,573.3857871450955
2,58085.54176031472,89643.51097342759,1738807148036524.0,-75772.3127854731,2328484067595774.5,423.423,575.1796654244666
2,66691.12512871357,89643.50799439235,1718065411836661.8,-76578.74696672951,2328484067595774.5,423.423,576.580011726251
2,76571.65683823434,89643.50432462772,1708118166439458.0,-76968.95664948362,2328484067595774.5,423.423,577.256374541003
2,87916.0251028354,89643.50007830423,1715314045779837.8,-76686.45756357122,2328484067595774.5,423.423,576.7667772018001
2,100941.10260943102,89643.49560779094,1747693483144978.2,-75429.76820778957,2328484067595774.5,423.423,574.5837864325455
2,115895.8925189068,89643.49161139767,1814553745454829.8,-72906.89462942125,2328484067595774.5,423.423,570.1760890125416
2,133066.28871219646,89643.48919892462,1925481347666650.0,-68919.47074314996,2328484067595774.5,423.423,563.1393432216836
2,152780.5412840577,89643.3330117318,2089162526941785.2,-63540.226424757704,2328484067595774.5,423.423,553.5043982417656
2,175415.53176954575,89643.33301172704,2313149512939653.0,-57387.49668252126,2328484067595774.5,423.423,542.274524008363
2,201403.9780680049,89643.33301172705,2603910450531773.0,-50979.42595256704,2328484067595774.5,423.423,530.3258601356229
2,231242.70680265786,89643.33301172705,2967071461919073.0,-44739.6908715307,2328484067595774.5,423.423,518.4265114425723
2,265502.15126021486,89643.33301172711,3408221289530815.0,-38948.72096708079,2328484067595774.5,423.423,507.1332250578893
2,304837.25648462796,89643.33301172711,3933682799040882.5,-33745.949224062075,2328484067595774.5,423.423,496.7681194194917
3,16752.05323129234,89643.51846449998,1975384821428571.8,-67199.99999999999,974387699425736.8,423.423,560.0777061524587
3,19233.930585016875,89643.51840194984,1934646685438607.2,-68600.3486717018,974387699425736.8,423.423,562.572425690509
3,22083.507056806713,89643.518170871,1887788464995608.2,-70248.00671964731,974387699425736.8,423.423,565.493633722818
3,25355.258602624624,89643.51768450819,1833885994626459.2,-72194.71298869805,974387699425736.8,423.423,568.9257081081962
3,29111.731988593485,89643.51681651048,1771879951539549.0,-74506.13474639702,974387699425736.8,423.423,572.9740859112347
3,33424.74051075017,89643.51538156724,1700562747522362.8,-77266.84192745973,974387699425736.8,423.423,577.7721995891235
