particle,time,energy,r,potential,impact parameter,v0,v
0,19233.930585016875,1216617.4868444998,1975384821428571.8,-67199.99999999999,1757951094836941.8,1559.883,1602.38415296988
0,22083.507056806713,1216617.4867209985,1907361724587052.0,-69554.84005863796,1757951094836941.8,1559.883,1603.8530648283443
0,25355.258602624624,1216617.4862868376,1839769318423785.0,-71979.47228127101,1757951094836941.8,1559.883,1605.3641073402064
0,29111.731988593485,1216617.485442773,1777624181143662.8,-74288.63224407592,1757951094836941.8,1559.883,1606.8018656242896
0,33424.74051075017,1216617.484109594,1728872174430230.8,-76157.36507510237,1757951094836941.8,1559.883,1607.9644580553988
0,38376.73686501157,1216617.482288199,1705223679660690.0,-77082.9125737552,1757951094836941.8,1559.883,1608.5399558991094
0,44062.38941279583,1216617.4801577553,1722303293434531.5,-76413.18310211494,1757951094836941.8,1559.883,1608.1235420575563
0,50590.391976107494,1216617.478181927,1798195468280840.5,-73515.43988569261,1757951094836941.8,1559.883,1606.3205894637717
0,58085.54176031472,1216617.477141468,1950190500364639.2,-68062.59212290161,1757951094836941.8,1559.883,1602.9223744550886
0,66691.12512871357,1216617.4966087032,2191497927612302.5,-60573.11682910432,1757951094836941.8,1559.883,1598.243168881261
0,76571.65683823434,1216617.4966087032,2530556737264470.5,-52457.17594283152,1757951094836941.8,1559.883,1593.1570371758928
0,87916.0251028354,1216617.496608703,2972870981210782.0,-44652.41204175489,1757951094836941.8,1559.883,1588.250552432114
0,100941.10260943102,1216617.4966087032,3523643993436437.0,-37672.89211034611,1757951094836941.8,1559.883,1583.8499857745678
0,115895.8925189068,1216617.4966087034,4189734467697260.0,-31683.59737913393,1757951094836941.8,1559.883,1580.0639822411226
0,133066.28871219646,1216617.4966087034,4980648872146098.0,-26652.322500060418,1757951094836941.8,1559.883,1576.8765450147096
0,152780.5412840577,1216617.4966087034,5908950308193032.0,-22465.218537367244,1757951094836941.8,1559.883,1574.2189905766418
0,175415.53176954575,1216617.4966087032,6990450197141081.0,-18989.600992263666,1757951094836941.8,1559.883,1572.0096040425242
0,201403.9780680049,1216617.4966087034,8244383084543686.0,-16101.369700889789,1757951094836941.8,1559.883,1570.1712430875768
0,231242.70680265786,1216617.4966087032,9693647681933208.0,-13694.108178432007,1757951094836941.8,1559.883,1568.6373735106117
0,265502.15126021486,1216617.4966087034,1.1365142201673284e+16,-11680.087907783141,1757951094836941.8,1559.883,1567.35291783088
0,304837.25648462796,1216617.4966087032,1.3290202211903066e+16,-9988.249831225985,1757951094836941.8,1559.883,1566.2731220575351
1,201403.9780680049,1216617.4868444996,1975384821428571.8,-67199.99999999999,1544523752365864.2,1559.883,1602.3841529698798
1,231242.70680265786,1216617.4940807435,1506577064334264.0,-85405.960816778,1544523752365864.2,1559.883,1613.7059551836087
1,265502.15126021486,1216617.502282698,2433109305988868.0,-54558.11609994612,1544523752365864.2,1559.883,1594.4752230013762
1,304837.25648462796,1216617.502282698,4157901387682441.5,-31926.168425555366,1544523752365864.2,1559.883,1580.2174981364137
2,304837.25648462796,1216617.4868444998,1975384821428571.8,-67199.99999999999,1440399472565321.0,1559.883,1602.38415296988
