particle,time,energy,r,potential,impact parameter,v0,v
0,152780.5412840577,590750.8034805001,1975384821428571.8,-67199.99999999999,1117422074687801.5,1086.969,1147.1275460736701
0,175415.53176954575,590750.8459332172,1347135428025402.2,-92922.98418806857,1117422074687801.5,1086.969,1169.3364187617572
0,201403.9780680049,590735.0199231209,1027536644430263.9,-111144.2741293437,1117422074687801.5,1086.969,1184.8031853877374
0,231242.70680265786,590707.3216050589,1544417939429849.0,-83738.93978563558,1117422074687801.5,1086.969,1161.4183237668453
0,265502.15126021486,590708.6656587435,2590476445015598.0,-51243.80121479958,1117422074687801.5,1086.969,1133.0952889086982
0,304837.25648462796,590708.6656587434,3902992615328314.5,-34011.301860696345,1117422074687801.5,1086.969,1117.783492022887
1,265502.15126021486,590750.8034805001,1975384821428571.8,-67199.99999999999,1419950905122257.8,1086.969,1147.1275460736701
1,304837.25648462796,590650.1477307855,1319785790674842.0,-94575.50199468267,1419950905122257.8,1086.969,1170.662760768846
2,265502.15126021486,590750.8034805001,1975384821428571.8,-67199.99999999999,1008240395925734.2,1086.969,1147.1275460736701
2,304837.25648462796,590357.3106591929,974283037522671.8,-117075.02114429777,1008240395925734.2,1086.969,1189.4808378477483
