particle,time,energy,r,potential,impact parameter,v0,v
0,133066.28871219646,435241.70100450015,1975384821428571.8,-67199.99999999999,778052464642136.5,932.997,1002.4387273090562
0,152780.5412840577,435241.71125208016,1406475090482184.5,-90026.34320037252,778052464642136.5,932.997,1024.9566375729783
0,175415.53176954575,435227.80245164543,843634902072492.4,-124444.6516908857,778052464642136.5,932.997,1057.9909774119353
0,201403.9780680049,434401.6768174115,759705445044946.8,-132299.14194010204,778052464642136.5,932.997,1064.613374664731
0,231242.70680265786,434159.92225469876,1470960595046031.0,-87013.69496222452,778052464642136.5,932.997,1020.9540804726952
0,265502.15126021486,434169.8060907657,2473339876086241.0,-53670.69090805836,778052464642136.5,932.997,987.7656574297611
0,304837.25648462796,434169.8060908005,3649496603090086.5,-36373.74532356106,778052464642136.5,932.997,970.0964399629158
1,152780.5412840577,435241.70100450004,1975384821428571.8,-67199.99999999999,865208971064047.1,932.997,1002.438727309056
1,175415.53176954575,435241.7419982761,1343702339105864.2,-93094.45690343642,865208971064047.1,932.997,1027.9457173428104
1,201403.9780680049,435112.57897262066,805298316120968.5,-128067.28629468172,865208971064047.1,932.997,1061.300961336889
1,231242.70680265786,434287.61249441095,1027374063477147.9,-111339.52678916474,865208971064047.1,932.997,1044.6311686749307
1,265502.15126021486,434234.99655906565,1935013465675575.0,-68587.60261227669,865208971064047.1,932.997,1002.8186268427031
1,304837.25648462796,434235.95048172865,3090769568752420.0,-42949.12870310887,865208971064047.1,932.997,976.9187061212796
2,201403.9780680049,435241.70100450004,1975384821428571.8,-67199.99999999999,710564510150455.4,932.997,1002.438727309056
2,231242.70680265786,435231.0389981647,1113379925301380.8,-105799.66665104634,710564510150455.4,932.997,1040.2218087015972
2,265502.15126021486,433015.0124203189,639100062375022.8,-150843.7137634313,710564510150455.4,932.997,1080.6097595189026
2,304837.25648462796,431573.04767163383,1575748138878109.2,-82405.65188992005,710564510150455.4,932.997,1013.8823398812644
3,201403.9780680049,435241.70100450004,1975384821428571.8,-67199.99999999999,1069934205423135.5,932.997,1002.438727309056
3,231242.70680265786,435240.6132856384,1237118963127748.0,-98653.6090214088,1069934205423135.5,932.997,1033.3384946928545
3,265502.15126021486,434654.2580076711,996871356418043.0,-114070.65487107483,1069934205423135.5,932.997,1047.592394854741
3,304837.25648462796,434338.4229731391,1815746275415943.5,-72862.7534917053,1069934205423135.5,932.997,1007.1754330451516
4,201403.9780680049,435241.70100450004,1975384821428571.8,-67199.99999999999,1614142495643961.5,932.997,1002.438727309056
4,231242.70680265786,435241.7135636506,1524402872410725.5,-84615.51792926449,1614142495643961.5,932.997,1019.6638970689461
4,265502.15126021486,435241.5880583616,1622191587166561.2,-80437.3937861168,1614142495643961.5,932.997,1015.5579568340532
4,304837.25648462796,435234.01390322146,2398159590433325.5,-55353.2219163171,1614142495643961.5,932.997,990.5425137968977
5,231242.70680265786,435241.70100450004,1975384821428571.8,-67199.99999999999,1936470907012707.8,932.997,1002.438727309056
5,265502.15126021486,435241.6965304319,1803949646002386.0,-73300.71073224167,1936470907012707.8,932.997,1008.5062292942703
5,304837.25648462796,435241.2811460332,2288493936861751.0,-58005.773081503794,1936470907012707.8,932.997,993.2240978022402
