particle_id,x,y,vx,vy,time,energy,faug
0,-88666178821023.95,0.0,802.3647619409097,2.063024058195728,483713661940.277,46169.615620877885,1.2276253759800255
0,-18428263735941.504,-1752706518692.7195,-962.0412204867092,-81.5733636050709,595097812300.4202,12962.771245452634,1.2326766369379225
0,-125897993399570.28,-10724771503243.03,-719.1255483704194,-59.80664603973533,732130254051.978,8432.538198832393,1.2380799290137785
0,-241241483894955.4,-20307908833473.977,-656.01401365034,-54.46555920024814,900716987727.0834,8432.123237578227,1.2438780971835492
0,-372222289485848.56,-31177532360567.777,-610.3071526333321,-50.62821618524297,1108123981340.8296,8432.343370885385,1.2501216773316948
0,-522783640988750.9,-43663692274854.47,-571.9612007357287,-47.421180500478805,1363290328431.9043,8432.417656132922,1.256870761120657
0,-696654524777881.6,-58076141021241.86,-537.4172883106041,-44.538864902968776,1677213516620.3262,8432.457552597945,1.2641974475920337
0,-897677240774486.1,-74733125196450.9,-504.9545016371326,-41.834532305734946,2063423411482.4,8432.486010486216,1.2721891118832256
0,-1129862307563859.2,-93966336146696.95,-473.5760471886334,-39.22361626227654,2538565384109.942,8432.506304179493,1.28095283309973
0,-1397325510273036.2,-116115819144296.84,-442.6230099923085,-36.65045298379203,3123117714735.799,8432.51997740657,1.2906215001293426
0,-1704119889334010.0,-141516090849106.16,-411.6079903258008,-34.074030622223965,3842274192010.384,8432.527614104954,1.3013624022977328
0,-2053946832658838.8,-170472211098996.62,-380.28946147040017,-31.47397189963555,4727029947328.75,8432.520552836802,1.313389595477922
0,-2451565407776669.5,-203376794442262.25,-351.9682075307024,-29.123940608168084,5815517322893.456,8432.52055283678,1.3269821649314877
1,-1066001933499448.0,0.0,556.9863673064006,0.1856741439926127,5815517322893.456,46502.3417662822,1.3269821649314877
0,-2905468243479942.0,-240931921965786.16,-327.3311720296988,-27.080525871497393,7154649348474.241,8432.520552836795,1.3425119527306462
1,-222351452522742.3,226869284152.8703,809.8446192919236,0.0638634345854574,7154649348474.241,41726.98574869294,1.3425119527306462
0,-3425893252426960.0,-283983916949788.7,-305.6373568148232,-25.281924132644647,8802141659541.008,8432.520552836795,1.3604876696894386
1,-945393554155033.2,-4856680032584.479,-494.4448888237403,-2.3307030311160717,8802141659541.008,3825.469814925702,1.3604876696894386
