particle_id,x,y,vx,vy,time,energy,faug
0,-134201692310417.56,0.0,706.207810789397,0.0093897168145991,732130254051.978,1489.7948942712974,1.2595780590034995
0,-11133844177021.486,-5010126274.135883,-1179.1548650990185,-0.4174298481439929,900716987727.0834,-28608.655022371677,1.267145851904626
0,-161525572878846.94,-54246274962.30974,-628.3737252956632,-0.2032298502929104,1108123981340.8296,-38129.75077255457,1.275416634666837
0,-311248725507490.2,-102565377388.6508,-553.4776122810844,-0.1783381576982816,1363290328431.9043,-38174.430575228296,1.284506450996541
0,-475890643674863.75,-155557866066.22516,-499.2724199760522,-0.1605529282113006,1677213516620.3262,-38174.12806465267,1.294560064167979
0,-659349162298964.5,-214508993575.65543,-453.2663359407224,-0.1455520005863291,2063423411482.4,-38173.94485616269,1.305760793297658
0,-864269177306330.6,-280272438311.3249,-411.1907970401483,-0.1318863779986265,2538565384109.942,-38173.837212582934,1.3183448076135358
1,-465326721171138.2,0.0,575.7801918014691,0.0026045126505036,2538565384109.942,1442.7966430225931,1.3183448076135358
0,-1092407891869834.0,-353406299187.66095,-370.9368526951871,-0.1188487426928621,3123117714735.799,-38173.77055041585,1.3326224817252812
1,-84170963226599.42,1369753779.557722,858.6798673289137,0.000424960542597,3123117714735.799,-3939.629714298295,1.3326224817252812
0,-1344390454472651.5,-434099182443.0175,-331.207977671735,-0.1060086345934181,3842274192010.384,-38173.7209201132,1.349011342654153
1,-430238355921772.6,-32105926152.222298,-510.0732831707423,-0.0352465688404384,3842274192010.384,-40855.33817280976,1.349011342654153
2,-704300493026514.9,0.0,525.2290728779266,0.0018847384161643,3842274192010.384,1466.2129796301888,1.349011342654153
0,-1619112862203425.5,-521980144151.3708,-291.0478544699357,-0.0930516263945288,4727029947328.75,-38173.67068567511,1.368088862959917
1,-831543958615016.5,-59618921143.53924,-409.78474410853426,-0.0279227270817973,4727029947328.75,-41345.10667394723,1.368088862959917
2,-178976005368762.16,1547272214.6505036,741.8996274855191,0.0010029362075257,4727029947328.75,-2489.140710187843,1.368088862959917
0,-1912742282661143.5,-615798761758.6794,-249.61966776752064,-0.0797051269358204,5815517322893.456,-38173.61559829344,1.3906809577940755
1,-1236274315447473.8,-87070080910.75539,-338.5587043144655,-0.0228641686497889,5815517322893.456,-41345.56363925552,1.3906809577940755
2,-580845358980341.1,-28505674976.97414,-469.3340600635309,-0.0207477976534404,5815517322893.456,-41828.670808906376,1.3906809577940755
0,-2217898069366874.8,-713164026483.408,-208.0655348631099,-0.0663352120463151,7154649348474.241,-38173.59819419944,1.418018620971551
1,-1645764405816263.5,-114610114224.58246,-275.9903489023397,-0.018483408666008,7154649348474.241,-41345.417267359466,1.418018620971551
2,-1121409248005164.0,-52066396521.55598,-353.50050696765095,-0.0152291194325334,7154649348474.241,-42771.399100408795,1.418018620971551
0,-2527315824934952.5,-811725305348.975,-169.24539201632126,-0.0538597710201193,8802141659541.008,-38173.59819419944,1.4520359177704436
1,-2049343263937218.8,-141512624210.71353,-216.30496938593305,-0.0143450514284435,8802141659541.008,-41345.34161217717,1.4520359177704436
2,-1632861526884744.5,-73893920103.83827,-272.57094255614624,-0.0115220506738469,8802141659541.008,-42812.23788956879,1.4520359177704436
3,-1613459217302835.2,0.0,405.348891143006,0.0007855897836735,8802141659541.008,1390.8875986134665,1.4520359177704436
