particle_id,x,y,vx,vy,time,energy,faug
0,-165104151039678.78,0.0,684.288206281063,0.0009269196946613,900716987727.0834,176.3082590167469,1.2678787659706083
0,-7156214821965.317,-365712031.1452014,-1502.7667203179035,-0.0554121962826924,1108123981340.8296,-27471.79433240858,1.27621995869045
0,-190663281892380.03,-6104895437.928834,-607.6373316768155,-0.0186534294883663,1363290328431.9043,-39887.56268342945,1.285392227686941
0,-367761741451730.25,-11527211382.085676,-529.4698443831749,-0.0161796942332481,1677213516620.3262,-39962.11261190343,1.295543430977111
0,-560571826262635.7,-17411245626.31608,-472.9555457954276,-0.0144168980856293,2063423411482.4,-39961.80321306233,1.3068610856771303
0,-773242405643269.0,-23887776937.64923,-424.80564529005153,-0.0129256028049305,2538565384109.942,-39961.59692763131,1.3195871841791094
0,-1008058418400208.0,-31026814562.343967,-380.55072589487696,-0.0115610745388467,3123117714735.799,-39961.459553110006,1.3340403904570368
0,-1265838046871182.5,-38852269699.08483,-337.95730754146433,-0.0102519988257464,3842274192010.384,-39961.35808786671,1.350650395690894
0,-1545493975157995.5,-47329235952.105865,-295.6144465447167,-0.008953880005053,4727029947328.75,-39961.26872323209,1.3700131804115157
0,-1843075425169659.5,-56335088394.06601,-252.43091099921796,-0.0076327203993681,5815517322893.456,-39961.183341544005,1.3929840817645711
0,-2150483038471530.8,-65620603169.40712,-208.486523625754,-0.0062906672137069,7154649348474.241,-39961.18197974983,1.4208434700885268
0,-2458563333281424.0,-74904803678.4385,-167.34655626547195,-0.0050362837867319,8802141659541.008,-39961.18197974982,1.4556142059460158
