particle_id,x,y,vx,vy,time,energy,faug
0,-203122480955607.38,0.0,1031.9097426337596,4.11677075516759,1108123981340.8296,312404.53215945035,1.1762690969441345
0,-90873207734173.08,-21325910418139.016,-1035.0405266115347,-233.69894592550713,1363290328431.9043,279523.6117802791,1.1785834421431731
0,-394001716732601.0,-89646701166105.66,-927.830503938366,-208.98572704932488,1677213516620.3262,278468.1753203322,1.1809915553985388
0,-742791491411933.0,-168190957737447.44,-883.0777147626532,-198.83033074662288,2063423411482.4,278468.3646117472,1.1834998897949065
0,-1154093405949759.2,-260788994813243.84,-850.579078527837,-191.47969572469316,2538565384109.942,278468.391478065,1.1861155578645015
0,-1642953888890987.8,-370833424509336.4,-823.6023211473581,-185.38746738728915,3123117714735.799,278468.4012894278,1.188846413369891
0,-2226315287182306.5,-502139248447910.94,-800.4637917955558,-180.16678969146597,3842274192010.384,278468.4140751753,1.191701148509195
0,-2926466624338403.0,-659724446389420.2,-783.7547951821589,-176.3990695721648,4727029947328.75,278468.4140751753,1.1946894090397724
0,-3772411134092731.0,-850118099239646.0,-771.6187899025792,-173.66370393714283,5815517322893.456,278468.4140751753,1.1978219283386624
0,-4799124829917260.0,-1081192762908476.2,-762.5121699807286,-171.61179596524175,7154649348474.241,278468.4140751753,1.20111066880704
0,-6049158150911614.0,-1362525270180988.5,-755.5242320128143,-170.03765218259667,8802141659541.008,278468.4140751753,1.2045690597214564
