particle_id,x,y,vx,vy,time,energy,faug
0,-1066001933499448.0,0.0,471.5163644876476,0.1316855078239333,5815517322893.456,2549.267506608623,1.3888477131637278
1,-1066001933499448.0,0.0,471.5537332297878,0.1184023137610663,5815517322893.456,2566.886517276944,1.3888477131637278
2,-1066001933499448.0,0.0,471.171892484352,0.1181027604300363,5815517322893.456,2386.900954021985,1.3888477131637278
0,-350492031427381.5,166552303973.68323,649.2905698427286,0.0919740328120333,7154649348474.241,-392.7631662273489,1.4157752559133312
1,-350437438065937.4,149750663719.75903,649.348909138796,0.0826871279254117,7154649348474.241,-375.732155177946,1.4157752559133312
2,-350995235112596.6,149386170600.47787,648.7531279738182,0.0825738432260714,7154649348474.241,-549.7163953101553,1.4157752559133312
0,1781600316077287.2,-1949646384116.4568,1348.481832256162,-1.554516461114662,8802141659541.008,835101.4542027564,1.4492029471360413
1,1788916324357923.0,-1761832689923.9155,1354.5285472507187,-1.4046201202378332,8802141659541.008,843548.7726963112,1.4492029471360413
2,1714417237285974.8,-1670606932243.2517,1292.7463888527998,-1.3331937529332156,8802141659541.008,758913.0730056851,1.4492029471360413
3,-1613459217302835.2,0.0,407.8325109873125,0.0888248779551809,8802141659541.008,2400.708276910271,1.4492029471360413
