particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,12707.731916953566,10484.533624500007,1975384821428572.0,-67199.99999999999,4663201995718014.0,144.807,394.16883089483366,0.0
0,14590.428421461716,10484.533611079692,1963769681380104.8,-67596.29828323543,4663201995718014.0,144.807,395.17295427272126,0.0
0,16752.05323129234,10484.533562481129,1950547051643636.0,-68050.30584492529,4663201995718014.0,144.807,396.3201721018157,1.6370904631912708e-11
0,19233.930585016875,10484.5334627345,1935520634821724.5,-68569.9988516138,4663201995718014.0,144.807,397.62930554562575,0.0
0,22083.507056806717,10484.533290032778,1918481542164433.2,-69164.20489401187,4663201995718014.0,144.807,399.1208793938113,0.0
0,25355.258602624624,10484.533014748056,1899213444940965.2,-69842.53503756975,4663201995718014.0,144.807,400.816836104268,-2.9103830456733704e-11
0,29111.731988593485,10484.532596839885,1877501727032883.5,-70615.18837889595,4663201995718014.0,144.807,402.73991849762257,1.8189894035458565e-12
0,33424.74051075017,10484.531982489338,1853148837227644.8,-71492.53698278939,4663201995718014.0,144.807,404.9125065128977,0.0
0,38376.73686501157,10484.531099804866,1825999195725619.2,-72484.3389756314,4663201995718014.0,144.807,407.3545631889651,0.0
0,44062.38941279583,10484.529853502012,1795978751331935.8,-73598.33006242895,4663201995718014.0,144.807,410.0801383045294,0.0
0,50590.39197610749,10484.528118647417,1763156850821539.2,-74837.78915314874,4663201995718014.0,144.807,413.0915570955092,-1.4551915228366852e-11
0,58085.54176031472,10484.525734011782,1727841682085719.8,-76197.44008093694,4663201995718014.0,144.807,416.3699456371671,-2.9103830456733704e-11
0,66691.12512871357,10484.522496595368,1690725106577383.0,-77656.73225222173,4663201995718014.0,144.807,419.860107056665,0.0
0,76571.65683823434,10484.518160957858,1653097060881403.2,-79169.20881847336,4663201995718014.0,144.807,423.4471088091905,0.0
0,87916.0251028354,10484.512450811526,1617149809386050.8,-80646.63277669079,4663201995718014.0,144.807,426.92187863238473,0.0
0,100941.10260943102,10484.505096514216,1586377504580103.8,-81937.69895350204,4663201995718014.0,144.807,429.9353533963362,1.8189894035458565e-12
0,115895.8925189068,10484.495919419993,1566025171403675.8,-82805.4287516579,4663201995718014.0,144.807,431.94889667894256,1.8189894035458565e-12
0,133066.28871219646,10484.484985431947,1563425836641809.8,-82917.07346626173,4663201995718014.0,144.807,432.2072615116356,0.0
0,152780.5412840577,10484.492363578393,1587895034970857.5,-81873.45954835258,4663201995718014.0,144.807,429.7858813686903,0.0
0,175415.53176954575,10484.539499814142,1649777745737865.5,-79304.26655416402,4663201995718014.0,144.807,423.76598743641085,0.0
0,201403.9780680049,10484.583447879428,1758568631171090.2,-75012.86497465144,4663201995718014.0,144.807,413.5152921538232,-1.4551915228366852e-11
0,231242.70680265783,10484.600615156116,1920791510822609.5,-69083.332237638,4663201995718014.0,144.807,398.9183697269257,3.055902197957039e-10
0,265502.15126021486,10485.025917218954,2139039221080636.0,-62058.63767796515,4663201995718014.0,144.807,380.903304252363,7.275957614183426e-12
0,304837.256484628,10485.025917218947,2414854082702986.0,-54970.551202586685,4663201995718014.0,144.807,361.8164648542286,0.0
1,231242.70680265783,10484.533624500022,1975384821428572.0,-67199.99999999999,2737439561539989.0,144.807,394.1688308948337,0.0
1,265502.15126021486,10484.512097426124,1601999462023227.2,-81279.11855978183,2737439561539989.0,144.807,428.40081852678094,1.8189894035458565e-12
1,304837.256484628,10266.512587219331,1172128386256292.0,-103044.09505466788,2737439561539989.0,144.807,476.0474926767018,0.0
2,304837.256484628,10484.533624500022,1975384821428572.0,-67199.99999999999,3074967773954862.0,144.807,394.1688308948337,0.0
