particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,7312.536457989145,1720.2631679999904,1975384821428572.0,-67199.99999999999,2206901789748444.0,58.656,371.268806036812,0.0
0,8395.915216568235,1720.2631596952997,1962872214351122.5,-67627.01645502352,2206901789748444.0,58.656,372.4171843906208,0.0
0,9639.800461683571,1720.263129438914,1948459650916860.0,-68122.25902489925,2206901789748444.0,58.656,373.744624454555,0.0
0,11067.97181058933,1720.2630668753843,1931850562381348.8,-68697.5419525921,2206901789748444.0,58.656,375.2807083223637,-1.4779288903810084e-11
0,12707.731916953566,1720.262957575207,1912699432185180.8,-69367.04416779816,2206901789748444.0,58.656,377.0604915006964,0.0
0,14590.428421461716,1720.262781454774,1890602834629784.5,-70147.89672700765,2206901789748444.0,58.656,379.1257298270916,0.0
0,16752.05323129234,1720.2625105554616,1865088536957970.8,-71060.95828352815,2206901789748444.0,58.656,381.52646250052857,0.0
0,19233.930585016875,1720.262105887101,1835602146133636.5,-72131.85541208756,2206901789748444.0,58.656,384.3230867849983,0.0
0,22083.507056806717,1720.2615128891775,1801490607619970.5,-73392.40370413568,2206901789748444.0,58.656,387.5891257943774,0.0
0,25355.258602624624,1720.2606548227486,1761981617475413.2,-74882.58900955782,2206901789748444.0,58.656,391.4149963002965,1.4551915228366852e-11
0,29111.731988593485,1720.2594229801325,1716157655053930.0,-76653.39448118156,2206901789748444.0,58.656,395.913257934517,0.0
0,33424.74051075017,1720.257661887823,1662922824085750.2,-78770.94352860222,2206901789748444.0,58.656,401.2261237519064,-1.4551915228366852e-11
0,38376.73686501157,1720.2551463872514,1600959912013292.5,-81322.76231745082,2206901789748444.0,58.656,407.5365442848974,0.0
0,44062.38941279583,1720.2515450205246,1528673889869263.2,-84427.59810328984,2206901789748444.0,58.656,415.0851711355402,2.9103830456733704e-11
0,50590.39197610749,1720.2463592555578,1444116236474695.2,-88251.49942258897,2206901789748444.0,58.656,424.1974676535552,2.9103830456733704e-11
0,58085.54176031472,1720.2388175595406,1344881637154768.8,-93035.59079098664,2206901789748444.0,58.656,435.3293686590561,0.0
0,66691.12512871357,1720.2276787411683,1227964527049827.8,-99147.33296610382,2206901789748444.0,58.656,449.1493307238584,2.9103830456733704e-11
0,76571.65683823434,1720.2108348288748,1089559023045319.0,-107183.49012299062,2206901789748444.0,58.656,466.6984057350518,0.0
0,87916.0251028354,1720.1899156380678,924795569913043.4,-118201.38522525287,2206901789748444.0,58.656,489.7378383194236,0.0
0,100941.10260943102,1720.2402200897925,727537240087839.9,-134323.08304469494,2206901789748444.0,58.656,521.6192543700524,2.2737367544323206e-13
0,115895.8925189068,1645.1385792602086,491634388495696.5,-160997.05099527334,2206901789748444.0,58.656,570.337075025872,0.0
0,133066.28871219646,-1184.9734819599253,232376312532642.1,-231533.52486623853,2206901789748444.0,58.656,678.7467147386845,0.0
