particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,44062.38941279583,270136.7555445,1975384821428572.0,-67199.99999999999,1621803679052510.0,735.033,821.3851174016972,5.820766091346741e-11
0,50590.39197610749,270136.75507835066,1864005130182390.0,-71100.01017395293,1621803679052510.0,735.033,826.1195618701976,-5.820766091346741e-11
0,58085.54176031472,270136.7533533548,1745844039092613.8,-75500.90493752534,1621803679052510.0,735.033,831.4296822833307,0.0
0,66691.12512871357,270136.74975682906,1626161087515048.5,-80273.19980767951,1621803679052510.0,735.033,837.1498665884246,0.0
0,76571.65683823434,270136.743553034,1515372509493484.2,-85014.9061821695,1621803679052510.0,735.033,842.7949332254003,0.0
0,87916.0251028354,270136.7341190904,1432127955374264.0,-88811.72187562913,1621803679052510.0,735.033,847.2879746517349,5.820766091346741e-11
0,100941.10260943102,270136.72158789856,1405308414764244.2,-90082.13119938782,1621803679052510.0,735.033,848.7860187200145,0.0
0,115895.8925189068,270136.7077926898,1469491702201382.0,-87080.99217741063,1621803679052510.0,735.033,845.2428053170289,0.0
0,133066.28871219646,270136.696432106,1651103224798826.8,-79250.33614301731,1621803679052510.0,735.033,835.9270692771269,5.820766091346741e-11
0,152780.5412840577,270136.69160286774,1957873348516292.5,-67798.37680904183,1621803679052510.0,735.033,822.1132141158048,0.0
0,175415.53176954575,270137.0111615079,2384628600625315.0,-55667.310190438206,1621803679052510.0,735.033,807.2227961993468,0.0
0,201403.9780680049,270137.0111615079,2926407917081094.5,-45361.365797699706,1621803679052510.0,735.033,794.3530411085585,0.0
0,231242.70680265783,270137.0111615079,3583135532564237.0,-37047.40130357326,1621803679052510.0,735.033,783.8168312368409,0.0
0,265502.15126021486,270137.01116150786,4359991531796436.0,-30446.35729953014,1621803679052510.0,735.033,775.3494289171018,0.0
0,304837.256484628,270137.0111615078,5266828873281550.0,-25204.13387141082,1621803679052510.0,735.033,768.5585794627741,0.0
1,231242.70680265783,270136.7555445,1975384821428572.0,-67199.99999999999,2033949379328984.0,735.033,821.3851174016972,5.820766091346741e-11
1,265502.15126021486,270136.7522119115,1804425465978898.5,-73282.9880538372,2033949379328984.0,735.033,828.7577936475152,0.0
1,304837.256484628,270136.7186809889,2071788693830492.5,-64073.069032232524,2033949379328984.0,735.033,817.5693092493399,0.0
