particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,29111.731988593485,1415729.5488179997,1975384821428572.0,-67199.99999999999,1296734710898321.5,1682.694,1722.1669772806583,0.0
0,33424.74051075017,1415729.548325502,1801509851671604.8,-73391.68849790093,1296734710898321.5,1682.694,1725.7585212441531,0.0
0,38376.73686501157,1415729.5464492326,1620023007503514.0,-80527.31746621711,1296734710898321.5,1682.694,1729.8883570424132,0.0
0,44062.38941279583,1415729.5424232753,1444905101702426.0,-88214.79479353063,1296734710898321.5,1682.694,1734.3265766382096,0.0
0,50590.39197610749,1415729.535422474,1305770963141763.2,-95018.81857110964,1296734710898321.5,1682.694,1738.245295689641,0.0
0,58085.54176031472,1415729.5253661603,1254920226426638.2,-97688.13042416656,1296734710898321.5,1682.694,1739.7802480717655,0.0
0,66691.12512871357,1415729.5143508122,1354072619437726.0,-92577.91321000613,1296734710898321.5,1682.694,1736.8404806203812,0.0
0,76571.65683823434,1415729.506321268,1632996414930893.2,-79991.33072679522,1296734710898321.5,1682.694,1729.5784671694216,0.0
0,87916.0251028354,1415729.9212493245,2079448239165322.0,-63837.05903316131,1296734710898321.5,1682.694,1720.2133473976337,-2.3283064365386963e-10
0,100941.10260943102,1415729.9212493242,2672562982046869.0,-49669.87153969044,1296734710898321.5,1682.694,1711.9578223712258,0.0
0,115895.8925189068,1415729.9212493242,3402821120852051.0,-39010.53134605002,1296734710898321.5,1682.694,1705.7200547542227,0.0
0,133066.28871219646,1415729.9212493242,4271987403416681.5,-31073.56072581851,1296734710898321.5,1682.694,1701.0605409421164,0.0
0,152780.5412840577,1415729.9212493245,5289775263085465.0,-25094.80146091705,1296734710898321.5,1682.694,1697.5421778030975,0.0
0,175415.53176954575,1415729.9212493245,6471650511913156.0,-20511.901833332704,1296734710898321.5,1682.694,1694.840301080109,0.0
0,201403.9780680049,1415729.9212493242,7837805177508578.0,-16936.611333607587,1296734710898321.5,1682.694,1692.7294719375166,0.0
0,231242.70680265783,1415729.9212493245,9412844336166202.0,-14102.62990220304,1296734710898321.5,1682.694,1691.0544350502307,0.0
0,265502.15126021486,1415729.9212493245,1.1225882099899604e+16,-11824.982555374172,1296734710898321.5,1682.694,1689.707018275475,4.656612873077393e-10
0,304837.256484628,1415729.9212493245,1.3310891556763916e+16,-9972.724924841366,1296734710898321.5,1682.694,1688.6104619918508,0.0
1,66691.12512871357,1415729.5488179997,1975384821428572.0,-67199.99999999999,1606506851851676.2,1682.694,1722.1669772806583,0.0
1,76571.65683823434,1415729.5467260203,1701965275477530.8,-77211.45865580744,1606506851851676.2,1682.694,1727.970488973598,-2.3283064365386963e-10
1,87916.0251028354,1415729.5405775832,1562727406391767.2,-82947.07189279221,1606506851851676.2,1682.694,1731.286580823854,0.0
1,100941.10260943102,1415729.533185061,1686968063654578.2,-77806.24136400143,1606506851851676.2,1682.694,1728.314655697314,0.0
1,115895.8925189068,1415729.875002391,2127233801138261.2,-62403.04188894,1606506851851676.2,1682.694,1719.3794909160283,4.656612873077393e-10
1,133066.28871219646,1415729.875002391,2836030561453774.5,-46806.92154881197,1606506851851676.2,1682.694,1710.2846526535884,0.0
1,152780.5412840577,1415729.875002391,3763834559580127.0,-35268.78184964867,1606506851851676.2,1682.694,1703.5249671501967,0.0
1,175415.53176954575,1415729.8750023902,4892202240841992.0,-27134.172600590045,1606506851851676.2,1682.694,1698.7430927618104,0.0
1,201403.9780680049,1415729.875002391,6224564636138708.0,-21326.127650647453,1606506851851676.2,1682.694,1695.3206202090732,0.0
1,231242.70680265783,1415729.8750023912,7777127892431157.0,-17068.751065440327,1606506851851676.2,1682.694,1692.807505930802,0.0
1,265502.15126021486,1415729.875002391,9574565373729358.0,-13864.426720008343,1606506851851676.2,1682.694,1690.9135410909685,0.0
1,304837.256484628,1415729.875002391,1.164836259106069e+16,-11396.096143321744,1606506851851676.2,1682.694,1689.4531488891384,0.0
