particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,100941.10260943102,74792.80908449997,1975384821428572.0,-67199.99999999999,1937830063919593.5,386.763,532.9030100956458,0.0
0,115895.8925189068,74792.80740311668,1803775855173402.8,-73307.23386838839,1937830063919593.5,386.763,544.2426688004259,0.0
0,133066.28871219646,74792.80097990621,1623306842904146.0,-80391.28823088134,1937830063919593.5,386.763,557.1069721530822,0.0
0,152780.5412840577,74792.81735873476,1449671012339118.2,-87993.5451189726,1937830063919593.5,386.763,570.5898044615017,0.0
0,175415.53176954575,74792.90192961533,1317525978597738.2,-94416.47801138932,1937830063919593.5,386.763,581.7377071172276,0.0
0,201403.9780680049,74792.9457164939,1287131848873111.0,-95984.83113443032,1937830063919593.5,386.763,584.4275435858995,0.0
0,231242.70680265783,74792.87821301214,1420674419415103.8,-89351.18707861386,1937830063919593.5,386.763,572.9643362228159,0.0
0,265502.15126021486,74792.80270660088,1732168743050419.2,-76029.3157009149,1937830063919593.5,386.763,549.2214824777265,0.0
0,304837.256484628,74792.80695178085,2191014447132755.5,-60586.48320357552,1937830063919593.5,386.763,520.344674529021,0.0
1,201403.9780680049,74792.80908449997,1975384821428572.0,-67199.99999999999,1985124594320678.8,386.763,532.9030100956458,0.0
1,231242.70680265783,74792.82263878467,1656810005266523.5,-79018.35663203489,1985124594320678.8,386.763,554.6371413290307,0.0
1,265502.15126021486,74787.77601962481,1394317665863543.5,-90620.0037345832,1985124594320678.8,386.763,575.1656800509015,0.0
1,304837.256484628,74576.44468644368,1334289920877730.5,-93811.1281886394,1985124594320678.8,386.763,580.3233113964716,0.0
2,265502.15126021486,74792.80908449997,1975384821428572.0,-67199.99999999999,1324457701084784.2,386.763,532.9030100956458,0.0
2,304837.256484628,74759.02075667563,1405251832250885.8,-90216.58197712387,1324457701084784.2,386.763,574.4137928946336,0.0
