particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,87916.0251028354,21073.223807999995,1975384821428572.0,-67199.99999999999,3100088967818346.0,205.296,420.1743062301644,0.0
0,100941.10260943102,21073.222902047437,1866294615976164.8,-71017.52858896348,3100088967818346.0,205.296,429.16372514696747,3.637978807091713e-12
0,115895.8925189068,21073.21950204817,1746650211866947.0,-75469.89956290081,3100088967818346.0,205.296,439.4157918531126,-3.637978807091713e-12
0,133066.28871219646,21073.21225813744,1619835572980558.5,-80535.14302080541,3100088967818346.0,205.296,450.7956416802249,-3.637978807091713e-12
0,152780.5412840577,21073.22440601673,1494157549169946.8,-85962.36532753649,3100088967818346.0,205.296,462.6782677704956,0.0
0,175415.53176954575,21073.30159057479,1386961950735153.2,-90965.10266647708,3100088967818346.0,205.296,473.36751949632514,0.0
0,201403.9780680049,21073.35924431997,1329061776437246.2,-93830.60623038588,3100088967818346.0,205.296,479.3828646806347,-3.637978807091713e-12
0,231242.70680265783,21073.28012260429,1361776683783567.0,-92196.5657549132,3100088967818346.0,205.296,475.9618595591825,-3.637978807091713e-12
0,265502.15126021486,21072.69741705942,1516963481887202.8,-84944.42223344746,3100088967818346.0,205.296,460.4717573326444,0.0
0,304837.256484628,21072.271390429247,1796588292109939.2,-73575.55992034623,3100088967818346.0,205.296,435.0812138228344,0.0
