particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,152780.5412840577,880586.5882320001,1975384821428572.0,-67199.99999999999,794550624480273.1,1327.092,1376.798161120213,0.0
0,175415.53176954575,880586.6379182171,1124802988843355.0,-105043.98523620395,794550624480273.1,1327.092,1404.0161132653864,0.0
0,201403.9780680049,880160.2110198946,797933823729869.1,-128728.28976982608,794550624480273.1,1327.092,1420.4847769615278,0.0
0,231242.70680265783,880019.7478144775,1764891797040069.2,-74771.65039862298,794550624480273.1,1327.092,1381.876548909562,0.0
0,265502.15126021486,880019.7585008842,3162234515825244.5,-41978.499486891305,794550624480273.1,1327.092,1357.938332906009,0.0
0,304837.256484628,880019.758500884,4806435879711772.0,-27618.356579004318,794550624480273.1,1327.092,1347.3218732581229,-2.3283064365386963e-10
1,175415.53176954575,880586.5882320001,1975384821428572.0,-67199.99999999999,861391487973805.0,1327.092,1376.798161120213,0.0
1,201403.9780680049,880584.5906368934,1049536202009878.6,-109711.21615197197,861391487973805.0,1327.092,1407.3349329771256,0.0
1,231242.70680265783,879985.0658142294,1026469469281623.2,-111400.8030790602,861391487973805.0,1327.092,1408.1092776438124,0.0
1,265502.15126021486,879945.6125031647,2271152600731911.5,-58448.674896271055,861391487973805.0,1327.092,1369.959333264631,-2.3283064365386963e-10
1,304837.256484628,879945.6125031648,3889513374579113.0,-34129.16918285813,861391487973805.0,1327.092,1352.0908118066795,0.0
2,201403.9780680049,880586.5882320001,1975384821428572.0,-67199.99999999999,1907394966882110.8,1327.092,1376.798161120213,0.0
2,231242.70680265783,880586.5999279303,1912015814493907.2,-69391.05733813626,1907394966882110.8,1327.092,1378.3886659908856,0.0
2,265502.15126021486,880586.5928548881,2715685175729845.0,-48881.16678116944,1907394966882110.8,1327.092,1363.427856277007,0.0
2,304837.256484628,880586.5928548882,4106438778390802.5,-32326.272754520247,1907394966882110.8,1327.092,1351.231190884379,0.0
3,304837.256484628,880586.5882320001,1975384821428572.0,-67199.99999999999,852313583756634.1,1327.092,1376.798161120213,0.0
