particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,115895.8925189068,1248272.6810580003,1975384821428572.0,-67199.99999999999,1614708812596830.5,1580.046,1622.018915461839,0.0
0,133066.28871219646,1248272.6757622594,1599232718176626.2,-81395.35395178555,1614708812596830.5,1580.046,1630.7470862853288,0.0
0,152780.5412840577,1248272.6792551195,1699667209243001.2,-77302.2841462136,1614708812596830.5,1580.046,1628.2352185119528,0.0
0,175415.53176954575,1248260.016470847,2394243160259617.0,-55443.76703392393,1614708812596830.5,1580.046,1614.7469049388333,0.0
0,201403.9780680049,1248260.016470124,3494128478392548.0,-37991.12162614837,1614708812596830.5,1580.046,1603.902202814294,0.0
0,231242.70680265783,1248260.0164701242,4883621616481857.0,-27181.8479040212,1614708812596830.5,1580.046,1597.1486245018937,0.0
0,265502.15126021486,1248260.0164701242,6537157011454209.0,-20306.359441483004,1614708812596830.5,1580.046,1592.837955293386,0.0
0,304837.256484628,1248260.0164701238,8465974194815309.0,-15679.927312003334,1614708812596830.5,1580.046,1589.9307807462103,2.3283064365386963e-10
1,152780.5412840577,1248272.6810580003,1975384821428572.0,-67199.99999999999,1082513434343667.8,1580.046,1622.018915461839,0.0
1,175415.53176954575,1248272.7327507068,1162601377732695.0,-102822.87876887244,1082513434343667.8,1580.046,1643.8343052263992,0.0
1,201403.9780680049,1248270.8065714575,1315971455056219.5,-94495.75989248036,1082513434343667.8,1580.046,1638.759632443964,0.0
1,231242.70680265783,1248273.7493753969,2549475371428991.5,-52067.91228016272,1082513434343667.8,1580.046,1612.6634253033455,0.0
1,265502.15126021486,1248273.7493753368,4189664144818198.5,-31684.129183524383,1082513434343667.8,1580.046,1599.9736738827055,0.0
1,304837.256484628,1248273.7493753368,6126501025796382.0,-21667.48351808925,1082513434343667.8,1580.046,1593.700870862174,0.0
2,152780.5412840577,1248272.6810580003,1975384821428572.0,-67199.99999999999,1378815043353163.5,1580.046,1622.018915461839,0.0
2,175415.53176954575,1248272.7271016864,1365043849515381.5,-92035.53706522576,1378815043353163.5,1580.046,1637.2588458560317,-4.656612873077393e-10
2,201403.9780680049,1248272.793611813,1674194627934222.5,-78316.94126720037,1378815043353163.5,1580.046,1628.8583332377395,0.0
2,231242.70680265783,1248279.676325704,2857785563905613.0,-46450.60205937282,1378815043353163.5,1580.046,1609.1800883587125,0.0
2,265502.15126021486,1248279.6763254772,4459663264268034.5,-29765.893103094542,1378815043353163.5,1580.046,1598.7780142524923,4.656612873077393e-10
2,304837.256484628,1248279.6763254765,6374218633376159.0,-20825.432517317036,1378815043353163.5,1580.046,1593.176141450024,2.3283064365386963e-10
