particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,100941.10260943102,88097.9695245,1975384821428572.0,-67199.99999999999,2329790516647729.0,419.757,557.3113483942346,0.0
0,115895.8925189068,88097.96844542946,1865406777533591.5,-71049.50700081544,2329790516647729.0,419.757,564.1763473352014,0.0
0,133066.28871219646,88097.96476720672,1769973989385075.5,-74578.48801792756,2329790516647729.0,419.757,570.3971472318814,0.0
0,152780.5412840577,88097.95956928075,1709218843588577.5,-76925.69512123994,2329790516647729.0,419.757,574.4974407088698,0.0
0,175415.53176954575,88097.99079326828,1711533752244501.8,-76834.71295479592,2329790516647729.0,419.757,574.3391049685964,0.0
0,201403.9780680049,88098.0268844998,1807779303304119.5,-73158.217800661,2329790516647729.0,419.757,567.901830750986,0.0
0,231242.70680265783,88098.40983753743,2019610256186496.8,-65728.45408829309,2329790516647729.0,419.757,554.6654197366743,0.0
0,265502.15126021486,88098.40983753739,2353562240465370.0,-56402.103040942806,2329790516647729.0,419.757,537.5881562655193,0.0
0,304837.256484628,88098.40983753739,2808157125321638.0,-47271.52152670078,2329790516647729.0,419.757,520.3266884645418,0.0
1,201403.9780680049,88097.9695245,1975384821428572.0,-67199.99999999999,2569994551804201.0,419.757,557.3113483942346,0.0
1,231242.70680265783,88097.97351507391,1925074225852725.5,-68933.66634950947,2569994551804201.0,419.757,560.4134899600176,0.0
1,265502.15126021486,88097.99448799825,2004690592514938.5,-66217.6300400885,2569994551804201.0,419.757,555.5459018444592,0.0
1,304837.256484628,88097.99448799822,2252975289698515.0,-58920.246754132655,2569994551804201.0,419.757,542.2513093430589,0.0
2,304837.256484628,88097.9695245,1975384821428572.0,-67199.99999999999,1245713400998132.8,419.757,557.3113483942346,0.0
