particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,29111.731988593485,104158.2389445,1975384821428572.0,-67199.99999999999,1967025106174960.8,456.417,585.4199158629641,0.0
0,33424.74051075017,104158.23881122428,1925837046985497.5,-68907.05160904028,1967025106174960.8,456.417,588.32863336789,0.0
0,38376.73686501157,104158.2383241746,1870739472399408.5,-70857.66308848836,1967025106174960.8,456.417,591.6348559925505,0.0
0,44062.38941279583,104158.23731517492,1810121544919198.8,-73071.22201166507,1967025106174960.8,456.417,595.3645258609888,-1.4551915228366852e-11
0,50590.39197610749,104158.23555432938,1744471956798050.2,-75553.73681622994,1967025106174960.8,456.417,599.5197617602931,-1.4551915228366852e-11
0,58085.54176031472,104158.2327354909,1675071081994378.0,-78281.81747470466,1967025106174960.8,456.417,604.0530609312324,0.0
0,66691.12512871357,104158.22846941923,1604521883215897.2,-81173.4308404677,1967025106174960.8,456.417,608.8212534231816,-1.4551915228366852e-11
0,76571.65683823434,104158.22230396664,1537554922091406.8,-84038.34208298361,1967025106174960.8,456.417,613.5088660923333,0.0
0,87916.0251028354,104158.21381225785,1482112465768477.5,-86506.2820807495,1967025106174960.8,456.417,617.5184141270726,0.0
0,100941.10260943102,104158.20281348484,1450422550983171.5,-87958.72571351075,1967025106174960.8,456.417,619.8659992724163,0.0
0,115895.8925189068,104158.18976565354,1459117851636095.0,-87557.07447795832,1967025106174960.8,456.417,619.2176745597817,0.0
0,133066.28871219646,104158.1763345316,1526917836197873.8,-84504.90116496786,1967025106174960.8,456.417,614.268797025373,0.0
0,152780.5412840577,104158.17986879994,1669705334297816.5,-78497.46197054819,1967025106174960.8,456.417,604.409863981964,0.0
0,175415.53176954575,104158.19946334064,1896224483285945.5,-69948.38636126113,1967025106174960.8,456.417,590.095900383322,1.4551915228366852e-11
0,201403.9780680049,104158.17730242218,2208275562115531.5,-60112.90541694409,1967025106174960.8,456.417,573.1859780548828,0.0
0,231242.70680265783,104158.1773024222,2606140259637563.0,-50935.808043754725,1967025106174960.8,456.417,556.9452133669467,0.0
0,265502.15126021486,104158.1773024222,3091565020875269.0,-42938.077997278415,1967025106174960.8,456.417,542.3951609291894,0.0
0,304837.256484628,104158.17730242218,3668414395768548.0,-36186.16810388708,1967025106174960.8,456.417,529.8006142055882,-1.4551915228366852e-11
