particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,44062.38941279583,1107661.326408,1975384821428572.0,-67199.99999999999,1863291026055245.2,1488.396,1532.8805083293348,0.0
0,50590.39197610749,1107661.3259426458,1870369072313162.5,-70870.97145222797,1863291026055245.2,1488.396,1535.2734592865688,0.0
0,58085.54176031472,1107661.3245500156,1809493161436008.8,-73094.55767577051,1863291026055245.2,1488.396,1536.7211082208678,0.0
0,66691.12512871357,1107661.3226513686,1825811467770690.5,-72491.2536576531,1863291026055245.2,1488.396,1536.328465080968,0.0
0,76571.65683823434,1107661.3214432374,1954139478272408.0,-67926.65534452317,1863291026055245.2,1488.396,1533.354477469421,0.0
0,87916.0251028354,1107661.3235418834,2218843868312896.0,-59826.58892576055,1863291026055245.2,1488.396,1528.062768650322,2.3283064365386963e-10
0,100941.10260943102,1107661.3235418834,2628799740847950.5,-50496.75634751137,1863291026055245.2,1488.396,1521.9448609521928,0.0
0,115895.8925189068,1107661.3235418834,3183773617453985.0,-41694.50342582926,1863291026055245.2,1488.396,1516.1502741929723,0.0
0,133066.28871219646,1107661.3235418834,3883286400145921.5,-34183.896401514925,1863291026055245.2,1488.396,1511.188419717011,0.0
0,152780.5412840577,1107661.3235418836,4731249744011449.0,-28057.25065941029,1863291026055245.2,1488.396,1507.128776316937,0.0
0,175415.53176954575,1107661.3235418836,5737009385334171.0,-23138.51191168441,1863291026055245.2,1488.396,1503.861586352659,0.0
0,201403.9780680049,1107661.3235418836,6915096663118215.0,-19196.52992097743,1863291026055245.2,1488.396,1501.238058045999,0.0
0,231242.70680265783,1107661.3235418834,8284864729614854.0,-16022.694918058254,1863291026055245.2,1488.396,1499.122422259064,0.0
0,265502.15126021486,1107661.3235418834,9870344727724390.0,-13448.958842048933,1863291026055245.2,1488.396,1497.4046095721303,2.3283064365386963e-10
0,304837.256484628,1107661.3235418836,1.170035292174827e+16,-11345.457772752814,1863291026055245.2,1488.396,1495.9991853705244,0.0
1,66691.12512871357,1107661.326408,1975384821428572.0,-67199.99999999999,1433921135741255.0,1488.396,1532.8805083293348,0.0
1,76571.65683823434,1107661.324024852,1668914707300866.5,-78529.26084613262,1433921135741255.0,1488.396,1540.2536056578374,0.0
1,87916.0251028354,1107661.3161781346,1433825121570269.0,-88732.1322418068,1433921135741255.0,1488.396,1546.8635676231704,0.0
1,100941.10260943102,1107661.3030152232,1397570118291408.2,-90453.19080439326,1433921135741255.0,1488.396,1547.975771011689,0.0
1,115895.8925189068,1107661.2918258428,1674720669138347.0,-78295.90177601691,1433921135741255.0,1488.396,1540.1020703848558,0.0
1,133066.28871219646,1107661.1510006145,2246601444802455.2,-59087.40969926351,1433921135741255.0,1488.396,1527.5788429406043,2.3283064365386963e-10
1,152780.5412840577,1107661.1510006145,3044546294390603.5,-43601.196094333136,1433921135741255.0,1488.396,1517.4072275397582,0.0
1,175415.53176954575,1107661.1510006145,4034006372364181.0,-32906.705579198824,1433921135741255.0,1488.396,1510.342912440624,0.0
1,201403.9780680049,1107661.1510006145,5209993957830376.0,-25479.08137215576,1433921135741255.0,1488.396,1505.417040140552,2.3283064365386963e-10
1,231242.70680265783,1107661.1510006145,6583519791381483.0,-20163.35701971736,1433921135741255.0,1488.396,1501.881824925205,0.0
1,265502.15126021486,1107661.1510006147,8174966139962454.0,-16238.092944640584,1433921135741255.0,1488.396,1499.265983036536,0.0
1,304837.256484628,1107661.1510006145,1.0011516385369852e+16,-13259.316060650488,1433921135741255.0,1488.396,1497.2778413248925,0.0
