particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,115895.8925189068,1219478.432328,1975384821428572.0,-67199.99999999999,1700040907023782.0,1561.716,1604.1685898483363,0.0
0,133066.28871219646,1219478.427907356,1663134137074738.8,-78762.44986815935,1700040907023782.0,1561.716,1611.360219054396,-2.3283064365386963e-10
0,152780.5412840577,1219478.419897755,1814148134761739.5,-72921.92563048692,1700040907023782.0,1561.716,1607.731535753555,-2.3283064365386963e-10
0,175415.53176954575,1219478.5849218075,2509020055752565.0,-52907.45273065731,1700040907023782.0,1561.716,1595.234175694882,0.0
0,201403.9780680049,1219478.5849218073,3588873195199069.0,-36988.172270220544,1700040907023782.0,1561.716,1585.223490358396,0.0
0,231242.70680265783,1219478.5849218073,4954588838689915.0,-26792.507778526477,1700040907023782.0,1561.716,1578.778700578605,-2.3283064365386963e-10
0,265502.15126021486,1219478.5849218075,6583082225361706.0,-20164.697242970607,1700040907023782.0,1561.716,1574.575042457347,0.0
0,304837.256484628,1219478.5849218073,8485227415496139.0,-15644.349114034703,1700040907023782.0,1561.716,1571.7015836575606,0.0
1,201403.9780680049,1219478.432328,1975384821428572.0,-67199.99999999999,259247840012111.12,1561.716,1604.1685898483363,0.0
1,231242.70680265783,1218843.0084457016,493485836702579.4,-172015.52689554082,259247840012111.12,1561.716,1667.848035848136,-4.656612873077393e-10
1,265502.15126021486,1211986.9411911974,1362248959873179.2,-92192.88426326054,259247840012111.12,1561.716,1615.041687049878,0.0
1,304837.256484628,1211985.995177769,3327874814579665.0,-39889.07858505692,259247840012111.12,1561.716,1582.324286461423,0.0
