particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,9639.800461683571,1059097.490802,1975384821428572.0,-67199.99999999999,362140315020401.06,1455.402,1500.8647446069217,0.0
0,11067.97181058933,1059097.4907426476,1908821751560907.5,-69503.41922588297,362140315020401.06,1455.402,1502.398688743125,0.0
0,12707.731916953566,1059097.4905205222,1832409474386912.8,-72248.83732182751,362140315020401.06,1455.402,1504.2249352024116,0.0
0,14590.428421461716,1059097.490044989,1744705369761420.2,-75544.73445573072,362140315020401.06,1455.402,1506.4144346764072,0.0
0,16752.05323129234,1059097.489177988,1644069492156046.5,-79537.16608055556,362140315020401.06,1455.402,1509.0623945076252,-2.3283064365386963e-10
0,19233.930585016875,1059097.4877053031,1528652182146116.0,-84428.53487199103,362140315020401.06,1455.402,1512.300249670874,0.0
0,22083.507056806717,1059097.4852855802,1396400093957011.5,-90509.3945893532,362140315020401.06,1455.402,1516.315850919546,0.0
0,25355.258602624624,1059097.4813539677,1245113999580939.5,-98215.26409255834,362140315020401.06,1455.402,1521.3893291636602,0.0
0,29111.731988593485,1059097.474924531,1072658120657683.6,-108233.95381897363,362140315020401.06,1455.402,1527.9603586111157,-2.3283064365386963e-10
0,33424.74051075017,1059097.464140041,877668425073862.8,-121716.07607068255,362140315020401.06,1455.402,1536.758627898815,-4.656612873077393e-10
0,38376.73686501157,1059097.4451049874,662263813720170.6,-140640.00732414966,362140315020401.06,1455.402,1549.0238554839218,0.0
0,44062.38941279583,1059097.4148002367,445417409638375.2,-167295.18721363583,362140315020401.06,1455.402,1566.1370323275498,0.0
0,50590.39197610749,1059097.454731008,334881571412052.6,-186462.8791933304,362140315020401.06,1455.402,1578.3284410567646,0.0
0,58085.54176031472,1059097.500611506,515515140965202.06,-157473.54324057497,362140315020401.06,1455.402,1559.853226333863,0.0
0,66691.12512871357,1059097.4923006536,876466892440962.2,-121808.23712188372,362140315020401.06,1455.402,1536.8186161174242,0.0
0,76571.65683823434,1059097.4727944063,1327520504571602.5,-93908.75069736714,362140315020401.06,1455.402,1518.556040119543,0.0
0,87916.0251028354,1059097.4658667196,1854820787803145.5,-71431.94350469549,362140315020401.06,1455.402,1503.6817544756038,0.0
0,100941.10260943102,1059097.5410945024,2461877209148402.5,-53920.58527806049,362140315020401.06,1455.402,1491.990701293117,-4.656612873077393e-10
0,115895.8925189068,1059097.541094503,3158273885238746.5,-42031.1425872317,362140315020401.06,1455.402,1484.000460701906,0.0
0,133066.28871219646,1059097.541094503,3956645463319301.0,-33550.10228503949,362140315020401.06,1455.402,1478.2744287712903,0.0
0,152780.5412840577,1059097.541094503,4871869325135046.0,-27247.418011631573,362140315020401.06,1455.402,1474.004721231336,2.3283064365386963e-10
0,175415.53176954575,1059097.541094503,5921174109261500.0,-22418.84084988616,362140315020401.06,1455.402,1470.7252509863213,2.3283064365386963e-10
0,201403.9780680049,1059097.5410945022,7124403796774062.0,-18632.55702324277,362140315020401.06,1455.402,1468.148560682975,-4.656612873077393e-10
0,231242.70680265783,1059097.541094503,8504369741567715.0,-15609.135542539256,362140315020401.06,1455.402,1466.087771340476,2.3283064365386963e-10
0,265502.15126021486,1059097.5410945022,1.0087274373336148e+16,-13159.735235406031,362140315020401.06,1455.402,1464.4161132204931,2.3283064365386963e-10
0,304837.256484628,1059097.541094503,1.1903206152520004e+16,-11152.109633243364,362140315020401.06,1455.402,1463.0445316037008,2.3283064365386963e-10
1,133066.28871219646,1059097.490802,1975384821428572.0,-67199.99999999999,951978274780999.6,1455.402,1500.8647446069217,0.0
1,152780.5412840577,1059097.5142191136,1222473464151469.2,-99448.45234379816,951978274780999.6,1455.402,1522.199702117243,0.0
1,175415.53176954575,1059085.1646758448,937562228041844.8,-117285.51561139264,951978274780999.6,1455.402,1533.864844298374,0.0
1,201403.9780680049,1059082.3602154397,1741052879349884.5,-75685.54617548,951978274780999.6,1455.402,1506.4978635171835,2.3283064365386963e-10
1,231242.70680265783,1059082.4187731864,3026619695211595.0,-43859.444980820284,951978274780999.6,1455.402,1485.2217772130912,0.0
1,265502.15126021486,1059082.4187731864,4574636949071735.0,-29017.791242851785,951978274780999.6,1455.402,1475.1950447422455,4.656612873077393e-10
1,304837.256484628,1059082.4187731862,6374017830399963.0,-20826.08858840772,951978274780999.6,1455.402,1469.6315914960414,0.0
2,175415.53176954575,1059097.490802,1975384821428572.0,-67199.99999999999,1146274857101536.2,1455.402,1500.8647446069217,0.0
2,201403.9780680049,1059097.511188995,1169740473497905.0,-102411.52838495056,1146274857101536.2,1455.402,1524.1450321894863,4.656612873077393e-10
2,231242.70680265783,1059072.7577852972,1478903695740286.5,-86651.79432935342,1146274857101536.2,1455.402,1513.7533168351115,0.0
2,265502.15126021486,1059073.6885355597,2825218522662181.0,-46986.0504365215,1146274857101536.2,1455.402,1487.3195614743197,-2.3283064365386963e-10
2,304837.256484628,1059073.6885355597,4569607893855530.0,-29049.726603128285,1146274857101536.2,1455.402,1475.2107748648584,0.0
3,265502.15126021486,1059097.490802,1975384821428572.0,-67199.99999999999,1597975619815347.0,1455.402,1500.8647446069217,0.0
3,304837.256484628,1059080.29863561,1653761686482475.8,-79145.30557681537,1597975619815347.0,1455.402,1508.7913071146886,0.0
