particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,76571.65683823434,105838.18344450004,1975384821428572.0,-67199.99999999999,1027729879273923.6,460.083,588.2825570157593,0.0
0,87916.0251028354,105838.18201786296,1782806238616223.8,-74093.03362760146,1027729879273923.6,460.083,599.8853484549601,-1.4551915228366852e-11
0,100941.10260943102,105838.17627025807,1562118036326772.0,-82973.28939466742,1027729879273923.6,460.083,614.5103183265933,0.0
0,115895.8925189068,105838.16285402636,1312443406431452.8,-94676.38134358828,1027729879273923.6,460.083,633.2685752468926,0.0
0,133066.28871219646,105838.2073012171,1040542767158748.8,-110276.6821540808,1027729879273923.6,460.083,657.4418445083913,0.0
0,152780.5412840577,105831.74547690824,783495138109117.0,-129363.31742782435,1027729879273923.6,460.083,685.8499295104325,-1.4551915228366852e-11
0,175415.53176954575,105400.23576222836,677642113327490.9,-139840.60097575877,1027729879273923.6,460.083,700.3439679728627,1.4551915228366852e-11
0,201403.9780680049,104774.3390727884,894833001785842.0,-120621.38966973042,1027729879273923.6,460.083,671.4100516711361,0.0
0,231242.70680265783,104671.08331982224,1349258576594313.2,-92817.16874789128,1027729879273923.6,460.083,628.4715619146399,-1.4551915228366852e-11
0,265502.15126021486,104671.02348138017,1924967215861671.2,-68937.40054224455,1027729879273923.6,460.083,589.2510908324646,0.0
0,304837.256484628,104671.86165177824,2585299518575702.0,-51346.41423409717,1027729879273923.6,460.083,558.6023198768072,-1.4551915228366852e-11
