particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,44062.38941279583,39841.56376199999,1975384821428572.0,-67199.99999999999,2232593649228763.2,282.282,462.6911794318106,0.0
0,50590.39197610749,39841.56348144931,1906751974717182.5,-69576.3286398329,2232593649228763.2,282.282,467.7988715704265,0.0
0,58085.54176031472,39841.56243763365,1829121287829067.5,-72369.5422101579,2232593649228763.2,282.282,473.7322126429478,0.0
0,66691.12512871357,39841.56022342123,1741962545366889.0,-75650.47857196262,2232593649228763.2,282.282,480.60802905358094,0.0
0,76571.65683823434,39841.556244649706,1645273019150607.8,-79488.01981237171,2232593649228763.2,282.282,488.5275346529025,0.0
0,87916.0251028354,39841.54964371254,1540161788556714.2,-83924.51082294434,2232593649228763.2,282.282,497.5260002585933,0.0
0,100941.10260943102,39841.53921828183,1429966728122968.2,-88913.22255890365,2232593649228763.2,282.282,507.453962004802,-2.9103830456733704e-11
0,115895.8925189068,39841.52356047765,1322306610594249.0,-94173.24894608428,2232593649228763.2,282.282,517.7156990213102,0.0
0,133066.28871219646,39841.546701068015,1232378402485716.0,-98906.24475870637,2232593649228763.2,282.282,526.7784951187251,0.0
0,152780.5412840577,39841.62599704461,1186256103985249.5,-101469.41732025884,2232593649228763.2,282.282,531.6221276758586,0.0
0,175415.53176954575,39841.71789455804,1218238768697017.0,-99681.54548862134,2232593649228763.2,282.282,528.2485463930391,0.0
0,201403.9780680049,39841.76221400307,1355522979025826.2,-92505.82133467431,2232593649228763.2,282.282,514.4853419654974,0.0
0,231242.70680265783,39841.76711958545,1602665368965448.0,-81251.13400117715,2232593649228763.2,282.282,492.1237671983799,0.0
0,265502.15126021486,39841.76258666554,1946308329803691.2,-68196.49167421694,2232593649228763.2,282.282,464.8403043215648,0.0
0,304837.256484628,39841.76193130271,2370817125863465.0,-55991.60667090812,2232593649228763.2,282.282,437.79759844524233,0.0
1,175415.53176954575,39841.56376199999,1975384821428572.0,-67199.99999999999,3012351456520389.0,282.282,462.6911794318106,0.0
1,201403.9780680049,39841.573126277086,1858283256042236.0,-71306.59962103445,3012351456520389.0,282.282,471.4831338389774,0.0
1,231242.70680265783,39841.590373638,1787475929343218.2,-73917.19657396959,3012351456520389.0,282.282,476.98802280058896,0.0
1,265502.15126021486,39841.58614768487,1802303255286788.5,-73362.06928867046,3012351456520389.0,282.282,475.8227725453151,7.275957614183426e-12
1,304837.256484628,39841.55798228079,1940536121984950.0,-68396.09072803323,3012351456520389.0,282.282,465.269059169668,0.0
