particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,87916.0251028354,785972.1139919999,1975384821428572.0,-67199.99999999999,1441685869658685.8,1253.772,1306.271115804066,0.0
0,100941.10260943102,785972.1107623972,1632995783382492.8,-79991.3690423917,1441685869658685.8,1253.772,1316.0269600618285,0.0
0,115895.8925189068,785972.0990878139,1393597073024744.2,-90644.51664985968,1441685869658685.8,1253.772,1324.0971382324435,2.3283064365386963e-10
0,133066.28871219646,785972.0990571677,1426692909972380.8,-89067.27105335853,1441685869658685.8,1253.772,1322.9054162036878,0.0
0,152780.5412840577,785972.1030092109,1832712009261140.0,-72237.76966902627,1441685869658685.8,1253.772,1310.1220345282627,0.0
0,175415.53176954575,785972.0757621411,2540171055727784.0,-52258.63026061723,1441685869658685.8,1253.772,1294.7823801880827,0.0
0,201403.9780680049,785972.0757621397,3471079021755586.0,-38243.39900301677,1441685869658685.8,1253.772,1283.9123605333475,2.3283064365386963e-10
0,231242.70680265783,785972.0757621399,4598322983688112.0,-28868.320139950327,1441685869658685.8,1253.772,1276.5895157818666,0.0
0,265502.15126021486,785972.0757621397,5923612849182554.0,-22409.61105659001,1441685869658685.8,1253.772,1271.5201035129014,0.0
0,304837.256484628,785972.0757621399,7462978798199010.0,-17787.248709862968,1441685869658685.8,1253.772,1267.879587714861,0.0
1,115895.8925189068,785972.1139919999,1975384821428572.0,-67199.99999999999,1041767019707003.4,1253.772,1306.271115804066,0.0
1,133066.28871219646,785972.1096933836,1405702452718047.2,-90063.31057767199,1041767019707003.4,1253.772,1323.6581282725956,0.0
1,152780.5412840577,785972.1773755674,993087904852582.4,-113413.3940536428,1041767019707003.4,1253.772,1341.1827402924705,0.0
1,175415.53176954575,785972.1976746923,1223333998079706.0,-99401.07149040604,1041767019707003.4,1253.772,1330.6940062727406,0.0
1,201403.9780680049,785966.3721658995,2054211716121955.2,-64621.31383935652,1041767019707003.4,1253.772,1304.2911377489736,0.0
1,231242.70680265783,785966.3721654054,3173077936958251.5,-41835.04554169624,1041767019707003.4,1253.772,1286.702310332193,0.0
1,265502.15126021486,785966.372165405,4507030069478565.0,-29453.06730899132,1041767019707003.4,1253.772,1277.0430215731938,0.0
1,304837.256484628,785966.3721654051,6057465884205699.0,-21914.42139956957,1041767019707003.4,1253.772,1271.1261098451048,0.0
2,115895.8925189068,785972.1139919999,1975384821428572.0,-67199.99999999999,1591195242171099.2,1253.772,1306.271115804066,0.0
2,133066.28871219646,785972.108969572,1616382228425179.5,-80678.5611773361,1591195242171099.2,1253.772,1316.5490269237284,0.0
2,152780.5412840577,785972.1238933847,1529075122509872.8,-84410.00902335913,1591195242171099.2,1253.772,1319.3802582400149,-3.4924596548080444e-10
2,175415.53176954575,785972.1604812331,1901797800885020.0,-69751.16341903315,1591195242171099.2,1253.772,1308.2227057349726,0.0
2,201403.9780680049,785971.4871785959,2674838328591033.0,-49627.619950370485,1591195242171099.2,1253.772,1292.7483182189535,0.0
2,231242.70680265783,785971.487178596,3729193868559221.5,-35596.395542526865,1591195242171099.2,1253.772,1281.8485735227252,0.0
2,265502.15126021486,785971.4871785957,5017466415377160.0,-26456.75107922403,1591195242171099.2,1253.772,1274.698582613019,0.0
2,304837.256484628,785971.4871785959,6536091983806210.0,-20309.66827408343,1591195242171099.2,1253.772,1269.8670445780372,0.0
