particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,50590.39197610749,8708.832288000005,1975384821428572.0,-67199.99999999999,2443917628372022.5,131.976,389.6378633757248,0.0
0,58085.54176031472,8708.831892159928,1891135383020424.0,-70128.97504039943,2443917628372022.5,131.976,397.0838876926621,1.4551915228366852e-11
0,66691.12512871357,8708.830386270798,1793016914206977.2,-73709.2501241276,2443917628372022.5,131.976,406.0001983014255,0.0
0,76571.65683823434,8708.827089162922,1678602694999229.5,-78140.29396414367,2443917628372022.5,131.976,416.7712107459117,2.9103830456733704e-11
0,87916.0251028354,8708.820900869905,1545096205459143.8,-83709.5567157196,2443917628372022.5,131.976,429.9264532837902,0.0
0,100941.10260943102,8708.809982912047,1389453110169415.5,-90844.62442061292,2443917628372022.5,131.976,446.2139271773685,1.4551915228366852e-11
0,115895.8925189068,8708.79851054473,1208935351217052.5,-100196.91580856575,2443917628372022.5,131.976,466.7027197673279,0.0
0,133066.28871219646,8708.857732466131,1003202311427442.0,-112732.51317524129,2443917628372022.5,131.976,492.8313523056491,0.0
0,152780.5412840577,8702.060436756612,782523745310455.9,-129447.29904041249,2443917628372022.5,131.976,525.6412454843495,0.0
0,175415.53176954575,8126.2266739855695,599821955075111.2,-148943.41078008874,2443917628372022.5,131.976,560.4812886333929,0.0
0,201403.9780680049,6221.130927745893,604534407268386.0,-149993.6253326874,2443917628372022.5,131.976,558.9539449014262,0.0
0,231242.70680265783,4712.911260354376,863844543001819.8,-123728.28424402852,2443917628372022.5,131.976,506.8356646969172,-2.9103830456733704e-11
0,265502.15126021486,4229.56094481422,1257178561755628.5,-97657.6915294392,2443917628372022.5,131.976,451.413895387046,-2.9103830456733704e-11
0,304837.256484628,4161.996362972801,1710466264236046.0,-76877.05300038324,2443917628372022.5,131.976,402.5892431830638,0.0
1,133066.28871219646,8708.83228799999,1975384821428572.0,-67199.99999999999,2908250363285933.0,131.976,389.6378633757248,-1.4551915228366852e-11
1,152780.5412840577,8708.829300197074,1762578617263886.2,-74859.86105138215,2908250363285933.0,131.976,408.8243885865402,1.4551915228366852e-11
1,175415.53176954575,8708.871469535763,1513197821467140.8,-85111.36957017641,2908250363285933.0,131.976,433.17488625198985,0.0
1,201403.9780680049,8708.91760813164,1226882871704466.0,-99206.39248311322,2908250363285933.0,131.976,464.5757421373717,0.0
1,231242.70680265783,8530.079608974847,924077330170810.8,-118824.37960316226,2908250363285933.0,131.976,504.6869509153909,0.0
1,265502.15126021486,6828.126064522861,712183380005664.2,-140975.50665749237,2908250363285933.0,131.976,543.6977703136463,0.0
1,304837.256484628,3692.4582363674126,833127741342795.9,-130057.39132366328,2908250363285933.0,131.976,517.2037307677327,-1.4551915228366852e-11
2,231242.70680265783,8708.832288000005,1975384821428572.0,-67199.99999999999,3377165415056453.0,131.976,389.6378633757248,0.0
2,265502.15126021486,8708.815050773555,1629046106784556.2,-80154.03841313499,3377165415056453.0,131.976,421.5752684015241,0.0
2,304837.256484628,8555.107032220738,1242609693273431.0,-98834.2233616248,3377165415056453.0,131.976,463.4421871039484,-2.9103830456733704e-11
