particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,38376.73686501157,51448.3003125,1975384821428572.0,-67199.99999999999,2726726962161066.0,320.775,487.1309891856604,7.275957614183426e-12
0,44062.38941279583,51448.30018699028,1940023857223730.8,-68413.83252211874,2726726962161066.0,320.775,489.6164472505167,0.0
0,50590.39197610749,51448.29973957216,1902218424542055.2,-69736.29590531444,2726726962161066.0,320.775,492.3100560518475,0.0
0,58085.54176031472,51448.298843182085,1862794592074012.0,-71143.66712517008,2726726962161066.0,320.775,495.1605112856884,-1.4551915228366852e-11
0,66691.12512871357,51448.29734496144,1823226680552957.5,-72586.45583054221,2726726962161066.0,320.775,498.06576508630593,0.0
0,76571.65683823434,51448.29507724423,1785949606232066.8,-73974.65047925606,2726726962161066.0,320.775,500.8451767891956,0.0
0,87916.0251028354,51448.291888587206,1754763281812231.8,-75158.47293819588,2726726962161066.0,320.775,503.20326872305407,0.0
0,100941.10260943102,51448.28770981559,1735284418366254.0,-75908.60909210028,2726726962161066.0,320.775,504.69178079678665,0.0
0,115895.8925189068,51448.28267052952,1735297226420043.5,-75908.11808332108,2726726962161066.0,320.775,504.690797922551,7.275957614183426e-12
0,133066.28871219646,51448.27726564501,1764706778628533.5,-74778.76563165565,2726726962161066.0,320.775,502.4480926370418,0.0
0,152780.5412840577,51448.27252760486,1834735285350545.2,-72163.62274370164,2726726962161066.0,320.775,497.2160401099436,-2.9103830456733704e-11
0,175415.53176954575,51448.27320928969,1956276037383031.2,-67853.22352816492,2726726962161066.0,320.775,488.470053815901,0.0
0,201403.9780680049,51448.29188623626,2138192237021264.0,-62083.22044276501,2726726962161066.0,320.775,476.5113059078478,0.0
0,231242.70680265783,51448.29188623626,2387532449823113.0,-55599.60452467769,2726726962161066.0,320.775,462.7048657857705,1.4551915228366852e-11
0,265502.15126021486,51448.29188623627,2709619774439556.5,-48990.58578337119,2726726962161066.0,320.775,448.1938814165304,0.0
0,304837.256484628,51448.29188623624,3108747294492522.0,-42700.75610043103,2726726962161066.0,320.775,433.9332851641304,1.4551915228366852e-11
