particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,22083.507056806717,1548236.8512000002,1975384821428572.0,-67199.99999999999,984058860250466.8,1759.68,1797.4631296357654,0.0
0,25355.258602624624,1548236.850860668,1815436326530812.8,-72874.19776529404,984058860250466.8,1759.68,1800.6171434405271,2.3283064365386963e-10
0,29111.731988593485,1548236.8495423717,1638028842445888.8,-79784.53373924072,984058860250466.8,1759.68,1804.450821320222,2.3283064365386963e-10
0,33424.74051075017,1548236.8465871876,1445770411869026.5,-88174.55329446026,984058860250466.8,1759.68,1809.094469551907,0.0
0,38376.73686501157,1548236.8409382636,1247412327183490.0,-98091.35363856496,984058860250466.8,1759.68,1814.5678243465184,0.0
0,44062.38941279583,1548236.8310649656,1066305200652130.0,-108633.16701417232,984058860250466.8,1759.68,1820.3680935893915,0.0
0,50590.39197610749,1548236.8156755026,955872165742655.0,-115980.2284116074,984058860250466.8,1759.68,1824.3996514399523,2.3283064365386963e-10
0,58085.54176031472,1548236.7966273292,999243626441095.2,-112998.27322544712,984058860250466.8,1759.68,1822.7644224379496,2.3283064365386963e-10
0,66691.12512871357,1548236.7802311974,1242842112666557.8,-98338.05096960056,984058860250466.8,1759.68,1814.7037395678656,0.0
0,76571.65683823434,1548236.7712341235,1660777002875869.8,-78857.73366432963,984058860250466.8,1759.68,1803.9370858754764,0.0
0,87916.0251028354,1548236.8071318504,2217081682644309.2,-59874.14042484634,984058860250466.8,1759.68,1793.3828077444575,0.0
0,100941.10260943102,1548236.8071318509,2896588508949255.5,-45828.34585923076,984058860250466.8,1759.68,1785.533619392859,0.0
0,115895.8925189068,1548236.8071318509,3699891810095617.5,-35878.30855966824,984058860250466.8,1759.68,1779.9523115474296,0.0
0,133066.28871219646,1548236.8071318506,4636150947849359.0,-28632.773499658982,984058860250466.8,1759.68,1775.8770118628763,4.656612873077393e-10
0,152780.5412840577,1548236.8071318506,5719957378310208.0,-23207.49110882638,984058860250466.8,1759.68,1772.8193919520832,0.0
0,175415.53176954575,1548236.8071318506,6970142377379812.0,-19044.928039174614,984058860250466.8,1759.68,1770.4698445164352,0.0
0,201403.9780680049,1548236.8071318502,8409456019616253.0,-15785.308786959751,984058860250466.8,1759.68,1768.627782162663,0.0
0,231242.70680265783,1548236.8071318506,1.006466934263865e+16,-13189.291717476142,984058860250466.8,1759.68,1767.159358320198,0.0
0,265502.15126021486,1548236.8071318504,1.1966914189897558e+16,-11092.739355653086,984058860250466.8,1759.68,1765.9725629168215,0.0
0,304837.256484628,1548236.8071318506,1.4152184872494992e+16,-9379.884533447115,984058860250466.8,1759.68,1765.002374879591,0.0
