particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,920.5937971633836,18875.85640199999,1975384821428572.0,-67199.99999999999,2743092124629999.0,194.298,414.9116927781139,0.0
0,1056.9831021407072,18875.856401886937,1974028165028008.0,-67246.16752792225,2743092124629999.0,194.298,415.0229485939523,0.0
0,1213.5789765838638,18875.856401478377,1972470581062657.2,-67299.21183869871,2743092124629999.0,194.298,415.1507394674303,0.0
0,1393.3750969372395,18875.85640064048,1970682324228479.2,-67360.1635074106,2743092124629999.0,194.298,415.2975316759084,1.8189894035458565e-11
0,1599.8086636520636,18875.85639919227,1968629250572756.0,-67430.20953947664,2743092124629999.0,194.298,415.4661621327757,-2.9103830456733704e-11
0,1836.8261108742072,18875.85639688639,1966272168935917.2,-67510.71774153902,2743092124629999.0,194.298,415.6598949584273,0.0
0,2108.95855126025,18875.85639338997,1963566097562317.5,-67603.26508447547,2743092124629999.0,194.298,415.8824869548258,0.0
0,2421.4083982162774,18875.85638825294,1960459412369814.0,-67709.67077179825,2743092124629999.0,194.298,416.13826346552463,0.0
0,2780.148821534988,18875.856380870537,1956892871613583.2,-67832.03487116755,2743092124629999.0,194.298,416.4322063722692,-1.4551915228366852e-11
0,3192.0379377456784,18875.856370430585,1952798499785572.0,-67972.78354491421,2743092124629999.0,194.298,416.7700563028606,0.0
0,3664.9499181781457,18875.85635584504,1948098311598350.5,-68134.72213602702,2743092124629999.0,194.298,417.15843151462747,0.0
0,4207.925521160947,18875.85633565586,1942702854891600.5,-68321.09764014452,2743092124629999.0,194.298,417.6049663876146,2.9103830456733704e-11
0,4831.344926110085,18875.85630791332,1936509549416073.5,-68535.67243563558,2743092124629999.0,194.298,418.1184730277984,3.637978807091713e-12
0,5547.126173613912,18875.85627000917,1929400796943308.8,-68782.81157028725,2743092124629999.0,194.298,418.7091301614915,0.0
0,6368.953005134941,18875.856218454937,1921241837438992.8,-69067.58643560852,2743092124629999.0,194.298,419.3887043163263,-2.9103830456733704e-11
0,7312.536457989145,18875.85614858508,1911878326818332.5,-69395.89832333128,2743092124629999.0,194.298,420.1708092476591,-1.4551915228366852e-11
0,8395.915216568235,18875.85605415587,1901133615218143.2,-69774.62618082824,2743092124629999.0,194.298,421.0712106876558,0.0
0,9639.800461683571,18875.85592680465,1888805712657200.0,-70211.80388907378,2743092124629999.0,194.298,422.1081847485984,-3.637978807091713e-12
0,11067.97181058933,18875.855755319997,1874663944526037.2,-70716.83359380551,2743092124629999.0,194.298,423.3029396286435,3.637978807091713e-12
0,12707.731916953566,18875.855524647617,1858445327720126.8,-71300.74301091915,2743092124629999.0,194.298,424.6801114617136,2.9103830456733704e-11
0,14590.428421461716,18875.85521453843,1839850748068867.2,-71976.49610597557,2743092124629999.0,194.298,426.2683458116824,-2.9103830456733704e-11
0,16752.05323129234,18875.85479769776,1818541105688784.8,-72759.36784517753,2743092124629999.0,194.298,428.10097557206126,3.637978807091713e-12
0,19233.930585016875,18875.8542372378,1794133742169143.8,-73667.39418267996,2743092124629999.0,194.298,430.2168021356622,0.0
0,22083.507056806717,18875.85348315758,1766199715879845.0,-74721.90663011756,2743092124629999.0,194.298,432.6609760846826,0.0
0,25355.258602624624,18875.852467446617,1734262926623009.5,-75948.15347234522,2743092124629999.0,194.298,435.48594911843446,0.0
0,29111.731988593485,18875.851097238265,1697802847629982.2,-77375.99009091439,2743092124629999.0,194.298,438.7524158068025,0.0
0,33424.74051075017,18875.84924518042,1656263956457130.2,-79040.57411810341,2743092124629999.0,194.298,442.53005177791897,0.0
0,38376.73686501157,18875.84673583691,1609077340846693.8,-80982.89504336452,2743092124629999.0,194.298,446.8976208914105,0.0
0,44062.38941279583,18875.84332645926,1555704284467905.8,-83249.73170717875,2743092124629999.0,194.298,451.9415339037518,0.0
0,50590.39197610749,18875.83867992743,1495719600522154.5,-85892.10866576544,2743092124629999.0,194.298,457.75090900115725,0.0
0,58085.54176031472,18875.832327400625,1428967223388215.5,-88960.17050959742,2743092124629999.0,194.298,464.4050017753858,0.0
0,66691.12512871357,18875.82361932716,1355847562491746.2,-92489.88360123833,2743092124629999.0,194.298,471.9442916713063,-2.9103830456733704e-11
0,76571.65683823434,18875.811669570467,1277842910168011.5,-96471.73512125856,2743092124629999.0,194.298,480.3072907854492,0.0
0,87916.0251028354,18875.795318560093,1198454423952837.5,-100782.02570311348,2743092124629999.0,194.298,489.1989800105343,0.0
0,100941.10260943102,18875.774636343587,1124757068413196.2,-105046.9635731957,2743092124629999.0,194.298,497.8408143363485,-2.9103830456733704e-11
0,115895.8925189068,18875.796796057213,1069499268882150.8,-108432.24852589432,2743092124629999.0,194.298,504.5949768318181,2.9103830456733704e-11
0,133066.28871219646,18875.869048994107,1052354280166398.8,-109518.17518354172,2743092124629999.0,194.298,506.742625466885,0.0
0,152780.5412840577,18875.95815669456,1096568827275376.2,-106752.39953064085,2743092124629999.0,194.298,501.2551399982556,3.637978807091713e-12
0,175415.53176954575,18876.0437582258,1219106504100977.5,-99633.6970010164,2743092124629999.0,194.298,486.8464660634649,-3.2741809263825417e-11
0,201403.9780680049,18876.09940379157,1422764326985825.8,-89252.3860998303,2743092124629999.0,194.298,465.034376156477,3.637978807091713e-12
0,231242.70680265783,18876.122208860103,1699284276676740.0,-77317.32494554247,2743092124629999.0,194.298,438.6193045327635,-3.637978807091713e-12
0,265502.15126021486,18876.61250065115,2037317838240586.0,-65157.16767818537,2743092124629999.0,194.298,409.9604375518119,0.0
