particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,44062.38941279583,314971.1143605,1975384821428572.0,-67199.99999999999,709698620350313.0,793.689,874.2666805506201,0.0
0,50590.39197610749,314971.1136410719,1805340120387314.8,-73248.96703152482,709698620350313.0,793.689,881.158420118195,0.0
0,58085.54176031472,314971.110788592,1611033543832996.0,-80901.25824841083,709698620350313.0,793.689,889.8003922644705,5.820766091346741e-11
0,66691.12512871357,314971.10416492075,1390456139805116.2,-90796.0960344705,709698620350313.0,793.689,900.8520413468476,0.0
0,76571.65683823434,314971.0906907127,1144052327401336.2,-103903.8733015686,709698620350313.0,793.689,915.2868009452352,0.0
0,87916.0251028354,314971.07366094505,881488364003191.8,-121424.36456726314,709698620350313.0,793.689,934.232774235852,0.0
0,100941.10260943102,314971.1286857205,649367035374822.0,-141961.49712311057,709698620350313.0,793.689,955.9629969918616,1.1641532182693481e-10
0,115895.8925189068,314948.8075579574,604904181061825.8,-146740.2638034881,709698620350313.0,793.689,960.9256697179502,0.0
0,133066.28871219646,314936.38946121495,876673887298920.4,-121792.21373717365,709698620350313.0,793.689,934.5893249961596,0.0
0,152780.5412840577,314936.47079863894,1346480804869722.0,-92955.73689675653,709698620350313.0,793.689,903.20784728145,-5.820766091346741e-11
0,175415.53176954575,314936.51676169474,1930248040397156.8,-68753.31589422359,709698620350313.0,793.689,876.0020920704679,0.0
0,201403.9780680049,314936.5978526408,2608894251134572.5,-50882.03937061482,709698620350313.0,793.689,855.3579802904227,0.0
0,231242.70680265783,314936.59785264067,3387114144917433.0,-39191.43386389652,709698620350313.0,793.689,841.5795051170593,0.0
0,265502.15126021486,314936.59785264067,4277051226866034.5,-31036.7711207584,709698620350313.0,793.689,831.8333594818124,0.0
0,304837.256484628,314936.5978526408,5294287336257584.0,-25073.414336788745,709698620350313.0,793.689,824.6332665972548,0.0
1,133066.28871219646,314971.1143605,1975384821428572.0,-67199.99999999999,1784116044418709.0,793.689,874.2666805506201,0.0
1,152780.5412840577,314971.1111693616,1715938525744664.8,-76662.01939003693,1784116044418709.0,793.689,885.0233110595433,0.0
1,175415.53176954575,314971.154540103,1590059817580480.8,-81781.85592534051,1784116044418709.0,793.689,890.7895491814478,0.0
1,201403.9780680049,314971.20807531674,1721113851500569.2,-76459.57772086236,1784116044418709.0,793.689,884.7946493917999,0.0
1,231242.70680265783,314971.7723299891,2154969839088224.8,-61599.869098940726,1784116044418709.0,793.689,867.8382815120913,0.0
1,265502.15126021486,314971.7723299892,2843834447584335.0,-46678.47669992167,1784116044418709.0,793.689,850.4707508549731,0.0
1,304837.256484628,314971.77232998924,3740501280977785.5,-35488.78880888916,1784116044418709.0,793.689,837.2103214113863,0.0
2,201403.9780680049,314971.1143605,1975384821428572.0,-67199.99999999999,2045115783741876.0,793.689,874.2666805506201,0.0
2,231242.70680265783,314971.1241604098,1847657189734968.0,-71691.9510252733,2045115783741876.0,793.689,879.3896464999837,0.0
2,265502.15126021486,314971.23453417217,2095783051459660.8,-63339.50449095663,2045115783741876.0,793.689,869.8399151856953,5.820766091346741e-11
2,304837.256484628,314971.2345341722,2740956873051079.5,-48430.48108678732,2045115783741876.0,793.689,852.5276718335417,0.0
3,231242.70680265783,314971.1143605,1975384821428572.0,-67199.99999999999,1162304757769605.5,793.689,874.2666805506201,0.0
3,265502.15126021486,314951.5765489151,1258060418050769.5,-97609.6248024737,1162304757769605.5,793.689,908.3624842004308,-1.1641532182693481e-10
3,304837.256484628,314004.81602027296,1047521585326109.0,-111429.8652872558,1162304757769605.5,793.689,922.4258033116038,0.0
4,304837.256484628,314971.1143605,1975384821428572.0,-67199.99999999999,869645990004565.6,793.689,874.2666805506201,0.0
