particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,19233.930585016875,307738.953288,1975384821428572.0,-67199.99999999999,1886955188014343.2,784.524,865.9549102441766,0.0
0,22083.507056806717,307738.9532204592,1937399730180172.0,-68504.78963787251,1886955188014343.2,784.524,867.4603655018847,5.820766091346741e-11
0,25355.258602624624,307738.9529784658,1896454828371182.5,-69940.21440700677,1886955188014343.2,784.524,869.1135338785981,0.0
0,29111.731988593485,307738.95249030297,1853214543455444.5,-71490.15365722466,1886955188014343.2,784.524,870.895063882587,0.0
0,33424.74051075017,307738.9516667083,1808925035457388.0,-73115.65432421507,1886955188014343.2,784.524,872.7595384651186,0.0
0,38376.73686501157,307738.95040382486,1765707781302256.8,-74740.63094607163,1886955188014343.2,784.524,874.6194387845453,0.0
0,44062.38941279583,307738.9485952131,1726957968095145.5,-76231.81389282444,1886955188014343.2,784.524,876.3227287798002,0.0
0,50590.39197610749,307738.94616114674,1697832715274700.0,-77374.81639213966,1886955188014343.2,784.524,877.6260736250791,0.0
0,58085.54176031472,307738.94310576783,1685732031625677.0,-77855.4789179651,1886955188014343.2,784.524,878.1735842346123,0.0
0,66691.12512871357,307738.9396082455,1700528952685193.8,-77268.19036184959,1886955188014343.2,784.524,877.5045640566151,0.0
0,76571.65683823434,307738.9361333777,1754168891504954.8,-75181.23605462289,1886955188014343.2,784.524,875.1230452776348,0.0
0,87916.0251028354,307738.93351062684,1859375552953000.0,-71267.1264778133,1886955188014343.2,784.524,870.6389148073272,0.0
0,100941.10260943102,307738.969065473,2027791848903775.2,-65463.25751913958,1886955188014343.2,784.524,863.9470198856092,0.0
0,115895.8925189068,307738.96906547307,2268778420127525.0,-58509.83896106456,1886955188014343.2,784.524,855.8607457133872,0.0
0,133066.28871219646,307738.969065473,2589645706487568.0,-51260.239834138585,1886955188014343.2,784.524,847.3478729537375,0.0
0,152780.5412840577,307738.9690654731,2996463985399670.0,-44300.83613445942,1886955188014343.2,784.524,839.0945181562474,0.0
0,175415.53176954575,307738.96906547307,3495380781251829.0,-37977.51040802446,1886955188014343.2,784.524,831.524478862165,0.0
0,201403.9780680049,307738.96906547307,4093725891791399.0,-32426.6605798345,1886955188014343.2,784.524,824.8219561157517,0.0
0,231242.70680265783,307738.96906547307,4800719082937232.0,-27651.245096137118,1886955188014343.2,784.524,819.011860917301,0.0
0,265502.15126021486,307738.9690654729,5627888132846097.0,-23587.15327429024,1886955188014343.2,784.524,814.034547595817,-5.820766091346741e-11
0,304837.256484628,307738.969065473,6589348132851618.0,-20145.5223375112,1886955188014343.2,784.524,809.7956426197713,0.0
1,66691.12512871357,307738.953288,1975384821428572.0,-67199.99999999999,1290821813351709.2,784.524,865.9549102441766,0.0
1,76571.65683823434,307738.95183382643,1763314229091862.2,-74831.79871713597,1290821813351709.2,784.524,874.7236712824941,0.0
1,87916.0251028354,307738.94636185945,1538344824615604.8,-84003.83531430169,1290821813351709.2,784.524,885.1471986920154,0.0
1,100941.10260943102,307738.9341173774,1319238971489729.2,-94329.31163184096,1290821813351709.2,784.524,896.7365786553132,0.0
1,115895.8925189068,307738.92950113333,1152746868400665.0,-103395.13215147704,1290821813351709.2,784.524,906.7900105896738,0.0
1,133066.28871219646,307738.9884588912,1127209434677530.0,-104900.53085150164,1290821813351709.2,784.524,908.4486989482596,5.820766091346741e-11
1,152780.5412840577,307739.06934757467,1323221282381898.5,-94126.71020674508,1290821813351709.2,784.524,896.5107690979733,0.0
1,175415.53176954575,307739.13629598846,1733010473028140.2,-75996.71813335203,1290821813351709.2,784.524,876.0546266407597,0.0
1,201403.9780680049,307739.21194263804,2306835930121253.0,-57544.56061078541,1290821813351709.2,784.524,854.7324406542944,5.820766091346741e-11
1,231242.70680265783,307739.21194263804,3016600293757859.5,-44005.1206898992,1290821813351709.2,784.524,838.7423115981895,0.0
1,265502.15126021486,307739.2119426379,3857478821324689.5,-34412.59593342731,1290821813351709.2,784.524,827.2264597751516,0.0
1,304837.256484628,307739.211942638,4836339601010990.0,-27447.588662353395,1290821813351709.2,784.524,818.7634586435711,0.0
