particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,66691.12512871357,1216617.4868444996,1975384821428572.0,-67199.99999999999,1347124492038904.8,1559.883,1602.3841529698798,0.0
0,76571.65683823434,1216617.484425499,1633972755150935.0,-79951.16488534346,1347124492038904.8,1559.883,1610.3221102070495,2.3283064365386963e-10
0,87916.0251028354,1216617.475281457,1364157521301168.5,-92079.2948761561,1347124492038904.8,1559.883,1617.8360671944563,4.656612873077393e-10
0,100941.10260943102,1216617.459462609,1318308865178542.0,-94376.70678058772,1347124492038904.8,1559.883,1619.2554870947306,0.0
0,115895.8925189068,1216617.446122598,1630923379316789.0,-80076.71344653309,1347124492038904.8,1559.883,1610.4000494095442,-2.3283064365386963e-10
0,133066.28871219646,1216617.565163551,2259413733145237.0,-58752.34714768681,1347124492038904.8,1559.883,1597.1035735425787,2.3283064365386963e-10
0,152780.5412840577,1216617.5651635504,3117246366174280.0,-42584.33386608314,1347124492038904.8,1559.883,1586.9479506459145,-4.656612873077393e-10
0,175415.53176954575,1216617.565163551,4168489857358196.0,-31845.07208664014,1347124492038904.8,1559.883,1580.1662173646107,0.0
0,201403.9780680049,1216617.565163551,5410383456783574.0,-24535.388491468635,1347124492038904.8,1559.883,1575.533531001495,2.3283064365386963e-10
0,231242.70680265783,1216617.565163551,6856229486849473.0,-19361.35017863856,1347124492038904.8,1559.883,1572.246110087215,0.0
0,265502.15126021486,1216617.565163551,8528462635339949.0,-15565.039758740606,1347124492038904.8,1559.883,1569.8296754248795,2.3283064365386963e-10
0,304837.256484628,1216617.565163551,1.0456222759707022e+16,-12695.393264911609,1347124492038904.8,1559.883,1568.0006112425226,2.3283064365386963e-10
1,265502.15126021486,1216617.4868444998,1975384821428572.0,-67199.99999999999,1543292551882730.2,1559.883,1602.38415296988,0.0
1,304837.256484628,1216587.9537389744,1639139559990738.5,-79743.53646518325,1543292551882730.2,1559.883,1610.1748291438155,0.0
