particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,76571.65683823434,179634.7854405,1975384821428572.0,-67199.99999999999,1953686034366704.8,599.391,702.6162330041913,0.0
0,87916.0251028354,179634.78451067902,1850335410916461.2,-71594.64568092999,1953686034366704.8,599.391,708.8433256956138,0.0
0,100941.10260943102,179634.78124690987,1735551936419834.0,-75898.250039957,1953686034366704.8,599.391,714.8888463067065,0.0
0,115895.8925189068,179634.7751091746,1650628315384568.8,-79269.65972562952,1953686034366704.8,599.391,719.5893757342504,0.0
0,133066.28871219646,179634.76636955782,1625365286200851.5,-80306.12838329835,1953686034366704.8,599.391,721.0282862036082,0.0
0,152780.5412840577,179634.76180216702,1695313753005688.2,-77474.62900287527,1953686034366704.8,599.391,717.0904975036865,0.0
0,175415.53176954575,179634.78035460372,1888507118655614.5,-70222.43984188675,1953686034366704.8,599.391,706.9048312134958,0.0
0,201403.9780680049,179634.85972693827,2214732982741611.2,-59937.63629043639,1953686034366704.8,599.391,692.2029991518018,0.0
0,231242.70680265783,179634.85972693824,2671493666338573.0,-49689.75284225,1953686034366704.8,599.391,677.2364617608657,0.0
0,265502.15126021486,179634.85972693827,3254728967883391.0,-40785.53431326942,1953686034366704.8,599.391,663.9584234576856,0.0
0,304837.256484628,179634.85972693827,3964168990031998.5,-33486.42813507516,1953686034366704.8,599.391,652.8725570308702,0.0
