particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,9639.800461683571,541990.414368,1975384821428572.0,-67199.99999999999,1386717021758890.2,1041.144,1103.8028939697522,0.0
0,11067.97181058933,541990.4143352393,1938350162099980.8,-68471.83082287772,1386717021758890.2,1041.144,1104.9545195691242,0.0
0,12707.731916953566,541990.4142153604,1896460993533186.5,-69939.99467771866,1386717021758890.2,1041.144,1106.2824312923703,0.0
0,14590.428421461716,541990.4139662816,1849261559789355.5,-71633.6449150175,1386717021758890.2,1041.144,1107.8123116135685,0.0
0,16752.05323129234,541990.4135290026,1796352016845259.8,-73584.35847567723,1386717021758890.2,1041.144,1109.5717840722878,0.0
0,19233.930585016875,541990.4128212046,1737462757417255.0,-75824.2770818549,1386717021758890.2,1041.144,1111.5886738385375,2.3283064365386963e-10
0,22083.507056806717,541990.4117287848,1672579808516405.5,-78381.82055570491,1386717021758890.2,1041.144,1113.8870968679812,0.0
0,25355.258602624624,541990.4100952706,1602155197260829.0,-81272.60175422199,1386717021758890.2,1041.144,1116.4792983745758,0.0
0,29111.731988593485,541990.407710284,1527457490736176.5,-84481.08142644048,1386717021758890.2,1041.144,1119.349354881419,0.0
0,33424.74051075017,541990.4043016665,1451145976552429.5,-87925.15779646454,1386717021758890.2,1041.144,1122.4219902497732,0.0
0,38376.73686501157,541990.3995444038,1378169618011124.0,-91392.50855276242,1386717021758890.2,1041.144,1125.5069152139104,0.0
0,44062.38941279583,541990.3931166716,1317023801454289.8,-94442.17584017564,1386717021758890.2,1041.144,1128.2132501941708,0.0
0,50590.39197610749,541990.3848546894,1281041514189449.2,-96303.70042707256,1386717021758890.2,1041.144,1129.862013948395,2.3283064365386963e-10
0,58085.54176031472,541990.3750400587,1288522265839938.5,-95912.43016110267,1386717021758890.2,1041.144,1129.5156530134157,0.0
0,66691.12512871357,541990.3647005096,1359792662331803.5,-92294.63548484034,1386717021758890.2,1041.144,1126.3081285202109,0.0
0,76571.65683823434,541990.3555845048,1511324105575454.0,-85194.6756909113,1386717021758890.2,1041.144,1119.986634987593,0.0
0,87916.0251028354,541990.3496576013,1751581678120984.2,-75280.42590603742,1386717021758890.2,1041.144,1111.0992534995592,0.0
0,100941.10260943102,541990.4737385984,2082502335848380.8,-63743.43870587847,1386717021758890.2,1041.144,1100.666990914579,0.0
0,115895.8925189068,541990.4737385984,2504387841234352.0,-53005.31244177131,1386717021758890.2,1041.144,1090.8673486546104,0.0
0,133066.28871219646,541990.4737385983,3019647673038514.0,-43960.7114383728,1386717021758890.2,1041.144,1082.5443964817066,0.0
0,152780.5412840577,541990.4737385985,3633590448078807.0,-36532.97252313807,1386717021758890.2,1041.144,1075.6611420533295,0.0
0,175415.53176954575,541990.4737385983,4354585363401535.0,-30484.156107186074,1386717021758890.2,1041.144,1070.0230182998723,0.0
0,201403.9780680049,541990.4737385984,5193987065447033.0,-25557.60311439569,1386717021758890.2,1041.144,1065.4089138476306,0.0
0,231242.70680265783,541990.4737385985,6166084220524958.0,-21528.389047644,1386717021758890.2,1041.144,1061.620330236985,0.0
0,265502.15126021486,541990.4737385985,7288160436399966.0,-18213.9047511927,1386717021758890.2,1041.144,1058.49362632922,0.0
0,304837.256484628,541990.4737385985,8580675149163194.0,-15470.328114326256,1386717021758890.2,1041.144,1055.8984817234325,-2.3283064365386963e-10
