particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,66691.12512871357,1600274.8120320006,1975384821428572.0,-67199.99999999999,1183973542799236.5,1789.008,1826.1844441523428,0.0
0,76571.65683823434,1600274.808917216,1549155363215633.5,-83533.23730496461,1183973542799236.5,1789.008,1835.1065616046285,-4.656612873077393e-10
0,87916.0251028354,1600274.7963500316,1211111336148151.2,-100076.04229393273,1183973542799236.5,1789.008,1844.099150612008,-4.656612873077393e-10
0,100941.10260943102,1600274.7745984716,1203567620182995.2,-100495.94598974676,1183973542799236.5,1789.008,1844.3268260198452,2.3283064365386963e-10
0,115895.8925189068,1600274.7596674094,1677804390393463.8,-78172.2772606583,1183973542799236.5,1789.008,1832.182871292092,4.656612873077393e-10
0,133066.28871219646,1600274.7747134676,2488053552357332.0,-53353.29694741842,1183973542799236.5,1789.008,1818.5863035120915,-4.656612873077393e-10
0,152780.5412840577,1600274.7747134678,3524556735217548.5,-37663.136096972616,1183973542799236.5,1789.008,1809.938071211521,0.0
0,175415.53176954575,1600274.7747134676,4761222413439169.0,-27880.62570345539,1183973542799236.5,1789.008,1804.525090109264,-6.984919309616089e-10
0,201403.9780680049,1600274.774713467,6204584059892034.0,-21394.804022094257,1183973542799236.5,1789.008,1800.9273048824384,-2.3283064365386963e-10
0,231242.70680265783,1600274.774713467,7874923250572990.0,-16856.781428357568,1183973542799236.5,1789.008,1798.4057140377556,-2.3283064365386963e-10
0,265502.15126021486,1600274.7747134678,9800629358853208.0,-13544.62607853715,1183973542799236.5,1789.008,1796.5630524932906,0.0
0,304837.256484628,1600274.7747134676,1.2016613904671956e+16,-11046.860709104549,1183973542799236.5,1789.008,1795.1722120301283,0.0
1,265502.15126021486,1600274.8120320004,1975384821428572.0,-67199.99999999999,1182735348758506.8,1789.008,1826.1844441523424,4.656612873077393e-10
1,304837.256484628,1599945.770893811,1319757803183246.0,-94576.98731307578,1182735348758506.8,1789.008,1840.936043542462,0.0
