particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,76571.65683823434,751877.6403645001,1975384821428572.0,-67199.99999999999,607610858419166.4,1226.277,1279.9044029649249,-3.4924596548080444e-10
0,87916.0251028354,751877.6368147151,1541089519119618.2,-83884.04430996122,607610858419166.4,1226.277,1292.874070530209,3.4924596548080444e-10
0,100941.10260943102,751877.6229379573,1062790345009771.4,-108855.1492677583,607610858419166.4,1226.277,1312.0463194611048,0.0
0,115895.8925189068,751876.8083803672,625054353240782.2,-144529.8251595025,607610858419166.4,1226.277,1338.9597705232743,0.0
0,133066.28871219646,751688.2796139757,697758282788660.0,-137142.29478636,607610858419166.4,1226.277,1333.2895967495851,0.0
0,152780.5412840577,751685.5700702835,1352650643757625.2,-92648.51747295608,607610858419166.4,1226.277,1299.4876586895618,0.0
0,175415.53176954575,751685.604811428,2217850474344472.5,-59853.38576047853,607610858419166.4,1226.277,1274.0007775287318,0.0
0,201403.9780680049,751685.604811428,3230463671447755.5,-41091.89066983347,607610858419166.4,1226.277,1259.188226979002,3.4924596548080444e-10
0,231242.70680265783,751685.604811428,4396899484789761.5,-30190.787953922776,607610858419166.4,1226.277,1250.501013806347,0.0
0,265502.15126021486,751685.6048114279,5735979933765089.0,-23142.664641936048,607610858419166.4,1226.277,1244.8520148623,0.0
0,304837.256484628,751685.6048114279,7271947805151458.0,-18254.512210052257,607610858419166.4,1226.277,1240.919108581603,0.0
