particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,66691.12512871357,129832.830738,1975384821428572.0,-67199.99999999999,1781425610868289.5,509.574,627.7464945947528,0.0
0,76571.65683823434,129832.82991261188,1845915007333005.2,-71755.37543859972,1781425610868289.5,509.574,634.9617395579227,0.0
0,87916.0251028354,129832.826828786,1708810092432866.5,-76941.74490980292,1781425610868289.5,509.574,643.0778673513635,0.0
0,100941.10260943102,129832.82033812792,1571649497290268.5,-82564.50407706451,1781425610868289.5,509.574,651.7627243333151,-1.4551915228366852e-11
0,115895.8925189068,129832.80910438095,1450046079644013.8,-87976.18355064734,1781425610868289.5,509.574,660.0136250942526,0.0
0,133066.28871219646,129832.80692779736,1372281936915466.5,-91680.29056997468,1781425610868289.5,509.574,665.6021296506976,0.0
0,152780.5412840577,129832.85660893,1379465439324661.8,-91329.38763141872,1781425610868289.5,509.574,665.0747991622427,-1.4551915228366852e-11
0,175415.53176954575,129832.93648513488,1510817931639868.8,-85217.1415849114,1781425610868289.5,509.574,655.8202163246361,1.4551915228366852e-11
0,201403.9780680049,129832.98979141816,1781382949489033.8,-74146.67279094078,1781425610868289.5,509.574,638.7169366509063,1.4551915228366852e-11
0,231242.70680265783,129832.9580704652,2181676321121078.0,-60845.80866321504,1781425610868289.5,509.574,617.5415236786596,0.0
0,265502.15126021486,129832.95807046522,2698531411549032.0,-49191.88986716304,1781425610868289.5,509.574,598.3725393726357,0.0
0,304837.256484628,129832.95807046522,3326872594141955.0,-39901.09517080468,1781425610868289.5,509.574,582.6389160385185,0.0
1,231242.70680265783,129832.830738,1975384821428572.0,-67199.99999999999,1474694531347864.0,509.574,627.7464945947528,0.0
1,265502.15126021486,129832.51187174916,1471815862822119.5,-86975.68071073404,1474694531347864.0,509.574,658.4955468072403,0.0
1,304837.256484628,129425.60296876862,1109878905179234.6,-107064.82011889238,1474694531347864.0,509.574,687.736029429404,0.0
