particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,66691.12512871357,221364.6068205,1975384821428572.0,-67199.99999999999,1804081891551904.5,665.379,759.6902089937713,0.0
0,76571.65683823434,221364.605955203,1841305378611327.2,-71923.39800922788,1804081891551904.5,665.379,765.8825026914127,0.0
0,87916.0251028354,221364.6028314765,1710988445963527.8,-76856.13407093163,1804081891551904.5,665.379,772.2962344883059,-2.9103830456733704e-11
0,100941.10260943102,221364.59666838383,1601047143076886.0,-81319.13619237192,1804081891551904.5,665.379,778.0536393601096,0.0
0,115895.8925189068,221364.5871716905,1539323676586324.2,-83961.10836277655,1804081891551904.5,665.379,781.4418667239004,0.0
0,133066.28871219646,221364.5755611187,1563711667411169.5,-82904.78878504239,1804081891551904.5,665.379,780.0889235800763,0.0
0,152780.5412840577,221364.57206042123,1709769188827088.2,-76904.06101261817,1804081891551904.5,665.379,772.3582498724791,0.0
0,175415.53176954575,221364.6038236792,1994073626179515.2,-66570.18991536958,1804081891551904.5,665.379,758.8607167841128,0.0
0,201403.9780680049,221364.60382367924,2414007066941125.0,-54989.83901824573,1804081891551904.5,665.379,743.4439358040726,0.0
0,231242.70680265783,221364.6038236792,2962776582491761.0,-44804.5461086903,1804081891551904.5,665.379,729.6151724469132,5.820766091346741e-11
0,265502.15126021486,221364.60382367924,3637534137109824.0,-36493.3647345705,1804081891551904.5,665.379,718.1336485059724,0.0
0,304837.256484628,221364.60382367927,4441432354338819.0,-29888.07425386566,1804081891551904.5,665.379,708.8761218683345,0.0
1,304837.256484628,221364.6068205,1975384821428572.0,-67199.99999999999,2093630821300000.0,665.379,759.6902089937713,0.0
2,304837.256484628,221364.6068205,1975384821428572.0,-67199.99999999999,1725217425675631.2,665.379,759.6902089937713,0.0
3,304837.256484628,221364.6068205,1975384821428572.0,-67199.99999999999,1455165682635698.2,665.379,759.6902089937713,0.0
