particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,44062.38941279583,1001220.042888,1975384821428572.0,-67199.99999999999,1810363756004647.5,1415.076,1461.7934483968656,1.1641532182693481e-10
0,50590.39197610749,1001220.0423607928,1855024121487584.0,-71424.57127904218,1810363756004647.5,1415.076,1464.6805888246315,3.4924596548080444e-10
0,58085.54176031472,1001220.0406720692,1768985550738823.0,-74616.0053090775,1810363756004647.5,1415.076,1466.8578976718547,0.0
0,66691.12512871357,1001220.0380206225,1748971688389189.0,-75380.6274153539,1810363756004647.5,1415.076,1467.3790685681572,0.0
0,76571.65683823434,1001220.035421398,1832313835559472.8,-72252.35681021085,1810363756004647.5,1415.076,1465.245639632897,-1.1641532182693481e-10
0,87916.0251028354,1001220.4757135208,2049027079766118.0,-64784.82461791184,1810363756004647.5,1415.076,1460.1406098944256,0.0
0,100941.10260943102,1001220.4757135208,2411993634371337.0,-55035.74226247862,1810363756004647.5,1415.076,1453.4484634661108,1.1641532182693481e-10
0,115895.8925189068,1001220.4757135208,2921308319501373.0,-45440.55110987322,1810363756004647.5,1415.076,1446.8317295548875,4.656612873077393e-10
0,133066.28871219646,1001220.4757135202,3574585329640131.0,-37136.01656093746,1810363756004647.5,1415.076,1441.080492043701,0.0
0,152780.5412840577,1001220.4757135204,4373427544066684.0,-30352.82022222887,1810363756004647.5,1415.076,1436.3657583886838,-1.1641532182693481e-10
0,175415.53176954575,1001220.4757135204,5325148274764061.0,-24928.105876240887,1810363756004647.5,1415.076,1432.584085901949,-1.1641532182693481e-10
0,201403.9780680049,1001220.4757135204,6442537023635750.0,-20604.594046257705,1810363756004647.5,1415.076,1429.5629190488803,3.4924596548080444e-10
0,231242.70680265783,1001220.4757135204,7743350700968651.0,-17143.206491137513,1810363756004647.5,1415.076,1427.139574256602,4.656612873077393e-10
0,265502.15126021486,1001220.4757135204,9250035211768432.0,-14350.849154726786,1810363756004647.5,1415.076,1425.181619912527,1.1641532182693481e-10
0,304837.256484628,1001220.4757135208,1.0989733436048968e+16,-12079.079148959308,1810363756004647.5,1415.076,1423.586706079036,1.1641532182693481e-10
