particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,58085.54176031472,701067.7189619999,1975384821428572.0,-67199.99999999999,1871891701350812.0,1184.118,1239.5706667729758,0.0
0,66691.12512871357,701067.7182635936,1856224509079280.5,-71381.1025783233,1871891701350812.0,1184.118,1242.939114230393,0.0
0,76571.65683823434,701067.7161511371,1786096565884737.0,-73969.12103298637,1871891701350812.0,1184.118,1245.0195477855948,0.0
0,87916.0251028354,701067.7132473519,1803424140667399.2,-73320.33195786738,1871891701350812.0,1184.118,1244.4983288098215,0.0
0,100941.10260943102,701067.7113726321,1947249963199794.5,-68163.99583389709,1871891701350812.0,1184.118,1240.348102112088,-2.3283064365386963e-10
0,115895.8925189068,701067.9845896539,2241472630493561.2,-59222.61025813641,1871891701350812.0,1184.118,1233.118481613012,3.4924596548080444e-10
0,133066.28871219646,701067.9845896537,2691049950014151.0,-49328.6495850075,1871891701350812.0,1184.118,1225.0686790336786,0.0
0,152780.5412840577,701067.9845896537,3292225379379495.5,-40321.01229503898,1871891701350812.0,1184.118,1217.6937191959994,0.0
0,175415.53176954575,701067.9845896536,4042958708791747.0,-32833.840155560625,1871891701350812.0,1184.118,1211.5294670334802,0.0
0,201403.9780680049,701067.9845896539,4947102641907636.0,-26833.05150685378,1871891701350812.0,1184.118,1206.5662319959958,0.0
0,231242.70680265783,701067.9845896538,6014717730055847.0,-22070.1728589294,1871891701350812.0,1184.118,1202.6122878538897,-2.3283064365386963e-10
0,265502.15126021486,701067.9845896536,7261416245400554.0,-18280.987553093717,1871891701350812.0,1184.118,1199.4573540920471,0.0
0,304837.256484628,701067.9845896537,8707838259822298.0,-15244.410385122264,1871891701350812.0,1184.118,1196.9230509725978,0.0
1,175415.53176954575,701067.7189619999,1975384821428572.0,-67199.99999999999,455091981339924.2,1184.118,1239.5706667729758,0.0
1,201403.9780680049,701062.3003029237,994982333768980.2,-113329.66330529618,455091981339924.2,1184.118,1276.238193761823,-2.3283064365386963e-10
1,231242.70680265783,697419.5914153913,501133264035248.7,-170438.33929073688,455091981339924.2,1184.118,1317.4656964840703,-1.1641532182693481e-10
1,265502.15126021486,696308.3258989127,1706578775610480.2,-77029.49340178318,455091981339924.2,1184.118,1243.6541475029912,0.0
1,304837.256484628,696308.28870981,3201898576522627.0,-41458.48371754692,455091981339924.2,1184.118,1214.7154172293665,0.0
2,304837.256484628,701067.7189619999,1975384821428572.0,-67199.99999999999,1791066796408518.5,1184.118,1239.5706667729758,0.0
