particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,9639.800461683571,294932.7363644999,1975384821428572.0,-67199.99999999999,1625280671991736.2,768.027,851.0378797262786,0.0
0,11067.97181058933,294932.7363420128,1949866077791161.2,-68073.77060095113,1625280671991736.2,768.027,852.0639728834495,5.820766091346741e-11
0,12707.731916953566,294932.7362602243,1921007842641912.8,-69075.77189307062,1625280671991736.2,768.027,853.239131959259,0.0
0,14590.428421461716,294932.7360915553,1888486102852084.8,-70223.1764944765,1625280671991736.2,768.027,854.5828369280907,0.0
0,16752.05323129234,294932.73579800234,1852000989290229.2,-71534.17120645643,1625280671991736.2,768.027,856.1155377686574,0.0
0,19233.930585016875,294932.7353275312,1811314140301018.5,-73026.95648718883,1625280671991736.2,768.027,857.8574378236981,0.0
0,22083.507056806717,294932.7346094345,1766309096024257.8,-74717.74508226829,1625280671991736.2,768.027,859.826121598667,0.0
0,25355.258602624624,294932.73354859336,1717087816759138.8,-76616.98037450926,1625280671991736.2,768.027,862.0321501233033,0.0
0,29111.731988593485,294932.73201897484,1664123499172690.0,-78722.43881063022,1625280671991736.2,768.027,864.4711340809537,0.0
0,33424.74051075017,294932.729857669,1608499555287488.5,-81007.02678795857,1625280671991736.2,768.027,867.109862296154,0.0
0,38376.73686501157,294932.7268630014,1552274931940532.5,-83398.0256440721,1625280671991736.2,768.027,869.8629231172846,0.0
0,44062.38941279583,294932.72280482535,1499017359056028.2,-85744.10402234917,1625280671991736.2,768.027,872.5558169276903,0.0
0,50590.39197610749,294932.7174629128,1454509716690479.0,-87769.5837809162,1625280671991736.2,768.027,874.8740494995026,0.0
0,58085.54176031472,294932.71071795764,1427498000230531.2,-89029.29936780506,1625280671991736.2,768.027,876.3127410756535,0.0
0,66691.12512871357,294932.70271473494,1430046573616162.5,-88909.43886875358,1625280671991736.2,768.027,876.1759430428211,0.0
0,76571.65683823434,294932.6940672448,1476731944629345.2,-86750.67429676227,1625280671991736.2,768.027,873.7086108812332,0.0
0,87916.0251028354,294932.6859765598,1582189895679792.8,-82115.31637268192,1625280671991736.2,768.027,868.3870132023414,0.0
0,100941.10260943102,294932.6801041313,1758004063784213.8,-75034.48262648015,1625280671991736.2,768.027,860.1943533069855,0.0
0,115895.8925189068,294932.6932710019,2011169040911281.5,-66004.3274830103,1625280671991736.2,768.027,849.6317093353005,0.0
0,133066.28871219646,294932.693271002,2345421540066441.0,-56597.868541891,1625280671991736.2,768.027,838.4874021866912,5.820766091346741e-11
0,152780.5412840577,294932.69327100203,2764220154929495.5,-48022.89707759758,1625280671991736.2,768.027,828.1975493185181,0.0
0,175415.53176954575,294932.693271002,3272098929742334.0,-40569.02399661041,1625280671991736.2,768.027,819.1479930606098,0.0
0,201403.9780680049,294932.693271002,3875530311179020.0,-34252.30854654723,1625280671991736.2,768.027,811.4000268887711,0.0
0,231242.70680265783,294932.69327100203,4583343094822417.0,-28962.671406807105,1625280671991736.2,768.027,804.854477129635,0.0
0,265502.15126021486,294932.693271002,5406893666079766.0,-24551.22445495521,1625280671991736.2,768.027,799.3546368489485,0.0
0,304837.256484628,294932.6932710019,6360187706102285.0,-20871.374577929037,1625280671991736.2,768.027,794.7377779480864,0.0
1,115895.8925189068,294932.7363645,1975384821428572.0,-67199.99999999999,1894845181080231.5,768.027,851.0378797262787,5.820766091346741e-11
1,133066.28871219646,294932.7339519652,1784501568749226.8,-74029.172690259,1894845181080231.5,768.027,859.024920060209,0.0
1,152780.5412840577,294932.7297373589,1687023771666136.8,-77804.04043398912,1894845181080231.5,768.027,863.4080960604297,0.0
1,175415.53176954575,294932.76042874646,1761809118336583.8,-74889.18469968338,1894845181080231.5,768.027,860.0255172126347,0.0
1,201403.9780680049,294932.77301272866,2060126506650394.8,-64435.78079864349,1894845181080231.5,768.027,847.7836443472735,0.0
1,231242.70680265783,294932.7730127286,2576611777793598.5,-51519.54250309016,1894845181080231.5,768.027,832.4089325755926,0.0
1,265502.15126021486,294932.77301272855,3284910364933708.5,-40410.80128610416,1894845181080231.5,768.027,818.9549124327086,0.0
1,304837.256484628,294932.7730127286,4168228065072125.0,-31847.072167751703,1894845181080231.5,768.027,808.430386836715,0.0
