particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,133066.28871219646,144221.55538049998,1975384821428572.0,-67199.99999999999,570806860463440.4,537.069,650.2638777919315,0.0
0,152780.5412840577,144221.55625626483,1578400529665799.5,-82276.47569381748,570806860463440.4,537.069,673.0498227472946,0.0
0,175415.53176954575,144221.62954244707,1114602832581841.2,-105656.16258804162,570806860463440.4,537.069,706.9339320339471,0.0
0,201403.9780680049,143695.06440218975,598526697607765.0,-150816.22472645552,570806860463440.4,537.069,767.478063697778,0.0
0,231242.70680265783,137782.16456868147,435046286351943.8,-185666.9649629313,570806860463440.4,537.069,804.2998564361587,0.0
0,265502.15126021486,134997.75500588253,1060279612027567.6,-109588.03047082503,570806860463440.4,537.069,699.4080146476841,0.0
0,304837.256484628,134836.75542029814,1844578285780054.5,-71804.06417933076,570806860463440.4,537.069,642.8698462358129,0.0
1,265502.15126021486,144221.55538049998,1975384821428572.0,-67199.99999999999,2244150546864091.2,537.069,650.2638777919315,0.0
1,304837.256484628,144221.52220107696,1831660116670458.5,-72276.3477783706,2244150546864091.2,537.069,658.0241180677917,0.0
2,304837.256484628,144221.55538049998,1975384821428572.0,-67199.99999999999,850861709866818.1,537.069,650.2638777919315,0.0
