particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,38376.73686501157,196493.02849799997,1975384821428572.0,-67199.99999999999,2253599993400268.5,626.886,726.2135064813928,2.9103830456733704e-11
0,44062.38941279583,196493.02842744347,1956417443059928.0,-67848.3641109862,2253599993400268.5,626.886,727.1057592103499,0.0
0,50590.39197610749,196493.0282167237,1943858939253682.0,-68281.12124919334,2253599993400268.5,626.886,727.7006932330311,0.0
0,58085.54176031472,196493.02790343683,1941839343225817.2,-68350.97624712109,2253599993400268.5,626.886,727.7966806060026,0.0
0,66691.12512871357,196493.02760523223,1955896723440412.0,-67866.25300072714,2253599993400268.5,626.886,727.1303605351098,-2.9103830456733704e-11
0,76571.65683823434,196493.0461524088,1993078190655070.5,-66603.43815029658,2253599993400268.5,626.886,725.3915967292498,2.9103830456733704e-11
0,87916.0251028354,196493.04615240876,2061825502554488.0,-64382.68409985967,2253599993400268.5,626.886,722.3236535684933,2.9103830456733704e-11
0,100941.10260943102,196493.0461524088,2171568092623255.5,-61129.03410716582,2253599993400268.5,626.886,717.805099256859,2.9103830456733704e-11
0,115895.8925189068,196493.04615240864,2332009481361776.5,-56923.37919761933,2253599993400268.5,626.886,711.9219414374415,0.0
0,133066.28871219646,196493.0461524088,2552431695208035.0,-52007.60523747555,2253599993400268.5,626.886,704.983193260498,2.9103830456733704e-11
0,152780.5412840577,196493.0461524088,2841328940589800.5,-46719.63816074204,2253599993400268.5,626.886,697.4420181106825,2.9103830456733704e-11
0,175415.53176954575,196493.0461524088,3206529132109040.5,-41398.61343242768,2253599993400268.5,626.886,689.7704829649301,-2.9103830456733704e-11
0,201403.9780680049,196493.0461524087,3655704985528301.5,-36311.9728001838,2253599993400268.5,626.886,682.356239734924,0.0
0,231242.70680265783,196493.04615240876,4197040792992319.0,-31628.44169197546,2253599993400268.5,626.886,675.4576046568492,2.9103830456733704e-11
0,265502.15126021486,196493.0461524087,4839863062608707.0,-27427.606583655983,2253599993400268.5,626.886,669.2094630772411,0.0
0,304837.256484628,196493.0461524087,5595157779464028.0,-23725.132557873283,2253599993400268.5,626.886,663.6537933445148,0.0
