particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,38376.73686501157,98384.26969799996,1975384821428572.0,-67199.99999999999,2259265630167992.5,443.586,575.472448859196,-1.4551915228366852e-11
0,44062.38941279583,98384.269529822,1928245391189572.8,-68823.06806988246,2259265630167992.5,443.586,578.2859804624429,1.4551915228366852e-11
0,50590.39197610749,98384.2689290628,1878318814866167.2,-70585.95197926118,2259265630167992.5,443.586,581.3264502984945,1.4551915228366852e-11
0,58085.54176031472,98384.26772471552,1827082493675932.0,-72444.48731617078,2259265630167992.5,443.586,584.5147646396732,1.4551915228366852e-11
0,66691.12512871357,98384.26571665613,1777116029471749.0,-74307.85491996529,2259265630167992.5,443.586,587.694003094504,1.4551915228366852e-11
0,76571.65683823434,98384.2627017493,1732625538268898.2,-76011.64708022884,2259265630167992.5,443.586,590.5859967557276,0.0
0,87916.0251028354,98384.25853901634,1700070127431262.2,-77286.33260170753,2259265630167992.5,443.586,592.7404004127336,0.0
0,100941.10260943102,98384.25327667476,1688704953540415.0,-77737.08803957397,2259265630167992.5,443.586,593.5003644754546,0.0
0,115895.8925189068,98384.24734702814,1710610421907890.5,-76870.99331328619,2259265630167992.5,443.586,592.0392565705662,0.0
0,133066.28871219646,98384.2417747477,1779630175200923.5,-74212.8693699894,2259265630167992.5,443.586,587.532315953322,0.0
0,152780.5412840577,98384.23826241872,1909069021722155.2,-69494.72652432804,2259265630167992.5,443.586,579.4462266453148,-1.4551915228366852e-11
0,175415.53176954575,98384.2583332929,2109200351102048.0,-62936.58159626272,2259265630167992.5,443.586,568.0155630430484,-1.4551915228366852e-11
0,201403.9780680049,98384.25833329292,2387163593552724.0,-55608.19558346206,2259265630167992.5,443.586,554.9638797557099,0.0
0,231242.70680265783,98384.25833329294,2748054545664028.0,-48305.39488724881,2259265630167992.5,443.586,541.6450003840924,0.0
0,265502.15126021486,98384.25833329294,3196114531445482.0,-41533.5116104128,2259265630167992.5,443.586,528.9948391878804,0.0
0,304837.256484628,98384.25833329294,3736259500090250.5,-35529.07928284785,2259265630167992.5,443.586,517.5197341476763,0.0
1,265502.15126021486,98384.26969799992,1975384821428572.0,-67199.99999999999,1727118488464057.0,443.586,575.4724488591959,0.0
1,304837.256484628,98368.38544271572,1497596873241670.8,-85857.04738903008,1727118488464057.0,443.586,607.0015367884101,0.0
