particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,87916.0251028354,760895.5824405,1975384821428572.0,-67199.99999999999,2023482365240019.2,1233.609,1286.9309091326545,-3.4924596548080444e-10
0,100941.10260943102,760895.5819937491,1942964969559620.8,-68312.03534009769,2023482365240019.2,1233.609,1287.7947175958184,0.0
0,115895.8925189068,760895.5023466112,2071709117481787.2,-64075.53014071581,2023482365240019.2,1233.609,1284.5007064905235,0.0
0,133066.28871219646,760895.5023466112,2399221294706392.5,-55328.72698858108,2023482365240019.2,1233.609,1277.6730640779683,2.3283064365386963e-10
0,152780.5412840577,760895.5023466113,2929036853694811.5,-45320.65201998013,2023482365240019.2,1233.609,1269.8158562300216,0.0
0,175415.53176954575,760895.5023466112,3649146643227952.0,-36377.23363251197,2023482365240019.2,1233.609,1262.7531318346616,0.0
0,201403.9780680049,760895.5023466113,4551460650658399.0,-29165.5514984618,2023482365240019.2,1233.609,1257.029079890416,2.3283064365386963e-10
0,231242.70680265783,760895.502346611,5637765740947181.0,-23545.827567091823,2023482365240019.2,1233.609,1252.5504619884205,0.0
0,265502.15126021486,760895.5023466113,6918978074510339.0,-19185.761043099494,2023482365240019.2,1233.609,1249.064660767977,0.0
0,304837.256484628,760895.502346611,8413439134970227.0,-15777.83565917123,2023482365240019.2,1233.609,1246.3332925070904,0.0
1,304837.256484628,760895.5824405,1975384821428572.0,-67199.99999999999,701906152824785.0,1233.609,1286.9309091326545,-3.4924596548080444e-10
