particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,58085.54176031472,2823.986704499999,1975384821428572.0,-67199.99999999999,7590872404026210.0,75.153,374.2298403508197,-1.4551915228366852e-11
0,66691.12512871357,2823.9863585776184,1911090328207282.5,-69423.60597068435,7590872404026210.0,75.153,380.1252223393285,0.0
0,76571.65683823434,2823.9850742328417,1838333156511219.2,-72031.95973678016,7590872404026210.0,75.153,386.9262069465262,0.0
0,87916.0251028354,2823.9823582135577,1756731498449367.2,-75083.14055138186,7590872404026210.0,75.153,394.73313240617495,0.0
0,100941.10260943102,2823.977500565321,1666549990570581.0,-78624.55651973092,7590872404026210.0,75.153,403.6050892154266,1.4551915228366852e-11
0,115895.8925189068,2823.9694995553145,1569380930772968.5,-82661.58244232684,7590872404026210.0,75.153,413.4865220098042,0.0
0,133066.28871219646,2823.959172943054,1469401973093536.8,-87085.10669941334,7590872404026210.0,75.153,424.0496807506319,-2.9103830456733704e-11
0,152780.5412840577,2823.9973672954075,1375535796183649.2,-91521.0910956506,7590872404026210.0,75.153,434.3848258467278,0.0
0,175415.53176954575,2824.0870621255453,1304457055157514.5,-95086.37929970346,7590872404026210.0,75.153,442.5165903371963,0.0
0,201403.9780680049,2824.130346332909,1282369792597591.8,-96233.91544795089,7590872404026210.0,75.153,445.1023383319477,-1.5006662579253316e-11
0,231242.70680265783,2824.008801384509,1339705981287166.2,-93294.63972827846,7590872404026210.0,75.153,438.4487393747711,-1.4551915228366852e-11
0,265502.15126021486,2822.0158843086974,1496124767366359.2,-85874.16090578391,7590872404026210.0,75.153,421.1797164871371,0.0
0,304837.256484628,2819.823324241457,1749848618051873.0,-75347.00885306972,7590872404026210.0,75.153,395.3905213262229,2.9103830456733704e-11
