particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,133066.28871219646,16465.136044500003,1975384821428572.0,-67199.99999999999,2798556127530433.0,181.467,409.060230392787,0.0
0,152780.5412840577,16465.13349268015,1777816738560935.2,-74281.38648535029,2798556127530433.0,181.467,426.0199994789692,-2.9103830456733704e-11
0,175415.53176954575,16465.170821808235,1555377569520392.5,-83263.83504325709,2798556127530433.0,181.467,446.6072231056397,0.0
0,201403.9780680049,16465.22887247271,1317461117237813.8,-94419.73338621452,2798556127530433.0,181.467,470.9245422754844,0.0
0,231242.70680265783,16427.67075637658,1099549030394834.8,-106654.88116172612,2798556127530433.0,181.467,496.150283519223,0.0
0,265502.15126021486,15898.554705275194,995775098923260.8,-114151.61807134132,2798556127530433.0,181.467,510.0003387775669,0.0
0,304837.256484628,14900.18808299776,1127823641118785.8,-105873.69357502364,2798556127530433.0,181.467,491.4750892121012,0.0
1,231242.70680265783,16465.136044500003,1975384821428572.0,-67199.99999999999,4223257764842805.0,181.467,409.060230392787,0.0
1,265502.15126021486,16465.135579438676,1862462298849879.5,-71155.63090720362,4223257764842805.0,181.467,418.6186008448318,0.0
1,304837.256484628,16465.08514196938,1811703650667633.5,-73012.53816159273,4223257764842805.0,181.467,423.03102322066667,0.0
