particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,152780.5412840577,1646513.60445,1975384821428572.0,-67199.99999999999,568335175218667.0,1814.67,1851.3311991375288,0.0
0,175415.53176954575,1646496.1486670969,788413598592337.9,-129103.90159535944,568335175218667.0,1814.67,1884.4628148427107,0.0
0,201403.9780680049,1645361.636969043,1106641355858166.0,-106139.54408126578,568335175218667.0,1814.67,1871.6309364029592,0.0
0,231242.70680265783,1645362.12986924,2758895602471076.5,-48115.579248849695,568335175218667.0,1814.67,1840.3682833161895,6.984919309616089e-10
0,265502.15126021486,1645362.1298692394,4717431638707398.0,-28139.434795577257,568335175218667.0,1814.67,1829.481655915039,0.0
0,304837.256484628,1645362.1298692394,6973902066761168.0,-19034.66075795499,568335175218667.0,1814.67,1824.4981724447928,0.0
1,265502.15126021486,1646513.60445,1975384821428572.0,-67199.99999999999,1631177876071704.8,1814.67,1851.3311991375288,0.0
1,304837.256484628,1646511.7264711645,1943299048339260.5,-68300.47949850034,1631177876071704.8,1814.67,1851.9245157239343,4.656612873077393e-10
2,265502.15126021486,1646513.60445,1975384821428572.0,-67199.99999999999,570657195215338.1,1814.67,1851.3311991375288,0.0
2,304837.256484628,1643992.6232536673,683420174622745.0,-148453.68778318548,570657195215338.1,1814.67,1893.381266959644,-9.313225746154785e-10
