particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,76571.65683823434,1185368.8392,1975384821428572.0,-67199.99999999999,1771577169723699.5,1539.72,1582.762672797157,0.0
0,87916.0251028354,1185368.8374559572,1766708971938890.0,-74702.55209577573,1771577169723699.5,1539.72,1587.4957571922723,0.0
0,100941.10260943102,1185368.8329868668,1732010198245803.2,-76035.52565982506,1771577169723699.5,1539.72,1588.3352030643227,0.0
0,115895.8925189068,1185368.830043951,1970511700118979.2,-67365.98270116237,1771577169723699.5,1539.72,1582.8675325150325,-4.656612873077393e-10
0,133066.28871219646,1185368.909826759,2497315833232593.0,-53155.41519959458,1771577169723699.5,1539.72,1573.8642413031396,0.0
0,152780.5412840577,1185368.9098267844,3270171220615206.5,-40592.938731516006,1771577169723699.5,1539.72,1565.8619661760104,0.0
0,175415.53176954575,1185368.9098267846,4256014394495589.5,-31190.18116378637,1771577169723699.5,1539.72,1559.8455635033688,0.0
0,201403.9780680049,1185368.9098267849,5445655141754619.0,-24376.471984457792,1771577169723699.5,1539.72,1555.471235228246,-2.3283064365386963e-10
0,231242.70680265783,1185368.9098267846,6846887973466644.0,-19387.765728667167,1771577169723699.5,1539.72,1552.2607226593425,-2.3283064365386963e-10
0,265502.15126021486,1185368.9098267842,8478409194157755.0,-15656.930086775195,1771577169723699.5,1539.72,1549.8553738420624,0.0
0,304837.256484628,1185368.9098267846,1.036682344120839e+16,-12804.873233620609,1771577169723699.5,1539.72,1548.0140716804904,0.0
1,76571.65683823434,1185368.8392000005,1975384821428572.0,-67199.99999999999,995531382501586.4,1539.72,1582.7626727971572,0.0
1,87916.0251028354,1185368.8352278234,1504982502477032.2,-85477.25358964423,995531382501586.4,1539.72,1594.2685400003777,-2.3283064365386963e-10
1,100941.10260943102,1185368.820214627,1080812117906006.2,-107725.18668168355,995531382501586.4,1539.72,1608.1629313575852,0.0
1,115895.8925189068,1185368.8712938244,978809788545537.8,-114386.72507124551,995531382501586.4,1539.72,1612.2999698350611,4.656612873077393e-10
1,133066.28871219646,1185368.9199189611,1450519206229415.5,-87954.27044129957,995531382501586.4,1539.72,1595.8215378671016,0.0
1,152780.5412840577,1185358.944548586,2283336058506416.5,-58136.80360605008,995531382501586.4,1539.72,1577.0198148118725,-2.3283064365386963e-10
1,175415.53176954575,1185358.9445482194,3332281220819127.0,-39836.33169092763,995531382501586.4,1539.72,1565.3723366912725,0.0
1,201403.9780680049,1185358.94454822,4571758338172515.0,-29036.062315809755,995531382501586.4,1539.72,1558.4575752095593,0.0
1,231242.70680265783,1185358.9445482194,6010856681644483.0,-22084.349541284133,995531382501586.4,1539.72,1553.9905367083184,0.0
1,265502.15126021486,1185358.9445482194,7671307051472458.0,-17304.203717738073,995531382501586.4,1539.72,1550.9114405832188,0.0
1,304837.256484628,1185358.9445482197,9582158024980854.0,-13853.440911110963,995531382501586.4,1539.72,1548.6848520337055,4.656612873077393e-10
