particle,time,energy,r,potential,impact parameter,v0,v,energy error
0,25355.258602624624,118866.153042,1975384821428572.0,-67199.99999999999,2039475303146925.2,487.578,610.0264798219828,0.0
0,29111.731988593485,118866.15294809922,1935218096713136.0,-68580.50409823781,2039475303146925.2,487.578,612.285320820836,0.0
0,33424.74051075017,118866.15260771236,1890870407605669.5,-70138.3887533023,2039475303146925.2,487.578,614.8244324374474,0.0
0,38376.73686501157,118866.15190981158,1842493465366831.2,-71880.04498560583,2039475303146925.2,487.578,617.6507053269144,-2.764863893389702e-10
0,44062.38941279583,118866.1507068261,1790629989305657.5,-73798.76324426319,2039475303146925.2,487.578,620.7494082978884,0.0
0,50590.39197610749,118866.14880870547,1736458025845376.2,-75863.15885247552,2039475303146925.2,487.578,624.0661946639651,0.0
0,58085.54176031472,118866.14598321854,1682158681544357.5,-77998.07844000601,2039475303146925.2,487.578,627.4778472953839,0.0
0,66691.12512871357,118866.14197287567,1631441793174268.2,-80055.33116340866,2039475303146925.2,487.578,630.7479260945443,0.0
0,76571.65683823434,118866.13654787371,1590222291390289.0,-81775.0133165149,2039475303146925.2,487.578,633.468467825177,-1.4551915228366852e-11
0,87916.0251028354,118866.1296230535,1567303741614042.5,-82750.56830753545,2039475303146925.2,487.578,635.0066108799009,0.0
0,100941.10260943102,118866.12145818066,1574648074448123.5,-82436.41360985252,2039475303146925.2,487.578,634.5116784867449,0.0
0,115895.8925189068,118866.11290223342,1626533805069109.0,-80257.8246875202,2039475303146925.2,487.578,631.0688355318358,0.0
0,133066.28871219646,118866.1055343677,1737192369143701.5,-75834.77338818417,2039475303146925.2,487.578,624.020638957642,0.0
0,152780.5412840577,118866.10152710722,1917807040485644.0,-69187.84477703935,2039475303146925.2,487.578,613.2763590815263,0.0
0,175415.53176954575,118866.20536835116,2175012934075632.8,-61032.21636997582,2039475303146925.2,487.578,599.8306790058791,0.0
0,201403.9780680049,118866.2053683512,2512962535163449.0,-52824.448491575255,2039475303146925.2,487.578,585.9874637906966,1.4551915228366852e-11
0,231242.70680265783,118866.2053683512,2935243056389567.0,-45224.82719481541,2039475303146925.2,487.578,572.8717702298947,1.4551915228366852e-11
0,265502.15126021486,118866.20536835122,3446100291057449.0,-38520.60264887602,2039475303146925.2,487.578,561.0468929015243,0.0
0,304837.256484628,118866.2053683512,4051489276636697.5,-32764.707231361008,2039475303146925.2,487.578,550.6921328650196,1.4551915228366852e-11
1,115895.8925189068,118866.153042,1975384821428572.0,-67199.99999999999,2408784463233317.0,487.578,610.0264798219828,0.0
1,133066.28871219646,118866.15232322057,1923494301013853.2,-68988.855542569,2408784463233317.0,487.578,612.9518869630626,1.4551915228366852e-11
1,152780.5412840577,118866.1508780244,1921144615413700.8,-69070.99706560312,2408784463233317.0,487.578,613.0858796997816,0.0
1,175415.53176954575,118866.147948821,1993641736845866.8,-66584.61124014024,2408784463233317.0,487.578,609.0168457258982,0.0
1,201403.9780680049,118866.147948821,2164086915777008.8,-61340.35515497675,2408784463233317.0,487.578,600.344073184366,4.3655745685100555e-11
1,231242.70680265783,118866.14794882096,2447948522172245.0,-54227.39032200105,2408784463233317.0,487.578,588.3766451361271,2.9103830456733704e-11
1,265502.15126021486,118866.14794882105,2851914673581272.0,-46546.224271606734,2408784463233317.0,487.578,575.1736645925781,0.0
1,304837.256484628,118866.147948821,3377941784637574.5,-39297.85309021912,2408784463233317.0,487.578,562.4304419909009,1.4551915228366852e-11
